大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,14,28,90,37,4,41.1,0,0,0,-,1.32,7,0.25,79,0,1,8,14,3.2,1,1,0,100.0,37,7,1,45
プレミアカンファレンス,岡山シーガルズ,5,7,23,12,1,52.2,0,0,0,-,1.71,3,0.43,23,0,0,1,4,3.3,0,0,0,-,12,3,0,15
交流戦,岡山シーガルズ,4,2,2,0,1,0.0,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナル８・Ｂグループ,岡山シーガルズ,3,10,36,14,1,38.9,0,0,0,-,1.40,2,0.20,26,0,1,4,3,2.9,0,0,0,-,14,2,1,17
セミファイナル①,岡山シーガルズ,1,5,16,7,1,43.8,0,0,0,-,1.40,0,-,20,0,0,3,3,0.0,0,0,0,-,7,0,0,7
ファイナル,岡山シーガルズ,1,4,13,4,0,30.8,0,0,0,-,1.00,2,0.50,9,0,0,0,4,11.1,1,1,0,100.0,4,2,0,6
V.LEAGUE DIVISION1 WOMEN 2018-19,岡山シーガルズ,19,46,189,72,1,38.1,1,0,1,0.0,1.57,26,0.57,145,1,4,5,48,10.9,4,3,1,87.5,72,26,5,103
Western Conference,岡山シーガルズ,6,15,54,24,0,44.4,0,0,0,-,1.60,6,0.40,47,1,2,1,17,14.9,1,1,0,100.0,24,6,3,33
交流戦,岡山シーガルズ,11,25,120,40,1,33.3,1,0,1,0.0,1.60,17,0.68,72,0,0,4,22,6.2,2,2,0,100.0,40,17,0,57
チャレンジステージ,岡山シーガルズ,2,6,15,8,0,53.3,0,0,0,-,1.33,3,0.50,26,0,2,0,9,16.3,1,0,1,50.0,8,3,2,13
Ｖ・チャレンジリーグⅠ女子 2017/18,岡山シーガルズ,18,46,236,98,5,41.5,0,0,0,-,2.13,22,0.48,159,2,5,10,53,11.2,4,3,1,87.5,98,22,7,127
レギュラーラウンド,岡山シーガルズ,18,46,236,98,5,41.5,0,0,0,-,2.13,22,0.48,159,2,5,10,53,11.2,4,3,1,87.5,98,22,7,127
Ｖ・プレミアリーグ女子 2016/17,岡山シーガルズ,21,71,297,108,11,36.4,0,0,0,-,1.52,24,0.34,201,2,2,20,69,10.4,5,3,0,60.0,108,24,4,136
レギュラーラウンド,岡山シーガルズ,21,71,297,108,11,36.4,0,0,0,-,1.52,24,0.34,201,2,2,20,69,10.4,5,3,0,60.0,108,24,4,136
チャレンジマッチ女子2016/17,岡山シーガルズ,2,6,19,8,0,42.1,0,0,0,-,1.33,3,0.50,9,0,0,1,5,13.9,0,0,0,-,8,3,0,11
チャレンジマッチ,岡山シーガルズ,2,6,19,8,0,42.1,0,0,0,-,1.33,3,0.50,9,0,0,1,5,13.9,0,0,0,-,8,3,0,11
Ｖ・プレミアリーグ女子 2015/16,岡山シーガルズ,26,89,267,103,9,38.6,1,0,0,0.0,1.16,20,0.22,308,3,10,16,135,14.5,6,3,0,50.0,103,20,13,136
レギュラーラウンド,岡山シーガルズ,21,74,209,80,6,38.3,1,0,0,0.0,1.08,19,0.26,248,3,7,14,109,14.5,6,3,0,50.0,80,19,10,109
ファイナル６,岡山シーガルズ,5,15,58,23,3,39.7,0,0,0,-,1.53,1,0.07,60,0,3,2,26,14.8,0,0,0,-,23,1,3,27
Ｖ・プレミアリーグ女子 2014/15,岡山シーガルズ,26,84,338,131,10,38.8,0,0,0,-,1.56,37,0.44,251,1,7,17,92,11.8,9,5,0,55.6,131,37,8,176
レギュラーラウンド,岡山シーガルズ,21,63,237,91,5,38.4,0,0,0,-,1.44,25,0.40,179,1,4,13,69,12.0,5,3,0,60.0,91,25,5,121
ファイナル６,岡山シーガルズ,5,21,101,40,5,39.6,0,0,0,-,1.90,12,0.57,72,0,3,4,23,11.3,4,2,0,50.0,40,12,3,55
サマーリーグ女子 2014,岡山シーガルズ,3,7,28,12,3,42.9,0,0,0,-,1.71,1,0.14,16,1,0,2,7,17.2,0,0,0,-,12,1,1,14
サマーリーグ,岡山シーガルズ,3,7,28,12,3,42.9,0,0,0,-,1.71,1,0.14,16,1,0,2,7,17.2,0,0,0,-,12,1,1,14
Ｖ・プレミアリーグ女子 2013/14,岡山シーガルズ,32,106,390,148,9,37.9,0,0,0,-,1.40,37,0.35,303,4,7,23,123,13.3,14,7,0,50.0,148,37,11,196
レギュラーラウンド,岡山シーガルズ,28,93,328,125,6,38.1,0,0,0,-,1.34,29,0.31,257,4,5,20,103,13.1,12,5,0,41.7,125,29,9,163
セミファイナルラウンド,岡山シーガルズ,3,9,42,18,1,42.9,0,0,0,-,2.00,6,0.67,33,0,1,2,16,14.5,1,1,0,100.0,18,6,1,25
ファイナルラウンド,岡山シーガルズ,1,4,20,5,2,25.0,0,0,0,-,1.25,2,0.50,13,0,1,1,4,13.8,1,1,0,100.0,5,2,1,8
サマーリーグ女子 2013,岡山シーガルズ,1,5,45,24,0,53.3,0,0,0,-,4.80,1,0.20,24,0,0,0,7,7.3,0,0,0,-,24,1,0,25
サマーリーグ,岡山シーガルズ,1,5,45,24,0,53.3,0,0,0,-,4.80,1,0.20,24,0,0,0,7,7.3,0,0,0,-,24,1,0,25
Ｖ・プレミアリーグ女子 2012/13,岡山シーガルズ,32,112,358,130,15,36.3,1,0,0,0.0,1.16,37,0.33,320,3,8,24,98,10.6,20,17,0,85.0,130,37,11,178
レギュラーラウンド,岡山シーガルズ,28,99,330,116,13,35.2,1,0,0,0.0,1.17,33,0.33,287,3,6,22,88,10.4,15,13,0,86.7,116,33,9,158
セミファイナルラウンド,岡山シーガルズ,3,9,21,9,1,42.9,0,0,0,-,1.00,3,0.33,19,0,1,1,4,9.5,5,4,0,80.0,9,3,1,13
ファイナルラウンド,岡山シーガルズ,1,4,7,5,1,71.4,0,0,0,-,1.25,1,0.25,14,0,1,1,6,16.4,0,0,0,-,5,1,1,7
サマーリーグ女子 2012,岡山シーガルズ,3,9,29,13,0,44.8,0,0,0,-,1.44,5,0.56,33,0,1,8,12,11.5,0,0,0,-,13,5,1,19
サマーリーグ,岡山シーガルズ,3,9,29,13,0,44.8,0,0,0,-,1.44,5,0.56,33,0,1,8,12,11.5,0,0,0,-,13,5,1,19
Ｖ・プレミアリーグ女子 2011/12,岡山シーガルズ,25,70,189,58,8,30.7,0,0,0,-,0.83,29,0.41,142,1,4,6,51,11.9,8,6,0,75.0,58,29,5,92
レギュラーラウンド,岡山シーガルズ,21,56,134,44,7,32.8,0,0,0,-,0.79,20,0.36,104,1,3,4,38,12.4,3,2,0,66.7,44,20,4,68
セミファイナルラウンド,岡山シーガルズ,3,10,46,13,1,28.3,0,0,0,-,1.30,5,0.50,27,0,1,2,8,10.4,4,4,0,100.0,13,5,1,19
ファイナルラウンド,岡山シーガルズ,1,4,9,1,0,11.1,0,0,0,-,0.25,4,1.00,11,0,0,0,5,11.4,1,0,0,0.0,1,4,0,5
サマーリーグ女子 2011,岡山シーガルズ,3,10,64,32,1,50.0,0,0,0,-,3.20,5,0.50,41,0,1,1,15,11.1,0,0,0,-,32,5,1,38
サマーリーグ,岡山シーガルズ,3,10,64,32,1,50.0,0,0,0,-,3.20,5,0.50,41,0,1,1,15,11.1,0,0,0,-,32,5,1,38
Ｖ・プレミアリーグ女子 2010/11,岡山シーガルズ,15,28,30,10,4,33.3,0,0,0,-,0.36,5,0.18,11,0,0,3,3,6.8,1,0,0,0.0,10,5,0,15
レギュラーラウンド,岡山シーガルズ,15,28,30,10,4,33.3,0,0,0,-,0.36,5,0.18,11,0,0,3,3,6.8,1,0,0,0.0,10,5,0,15
Ｖ・プレミアリーグ女子 2009/10,岡山シーガルズ,1,1,3,0,0,0.0,0,0,0,-,-,0,-,1,0,0,1,0,0.0,1,1,0,100.0,0,0,0,0
