大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,岡山シーガルズ,26,87,379,163,12,43.0,0,0,0,-,1.87,34,0.39,282,1,4,16,76,7.1,4,2,2,75.0,163,34,5,202
プレミアカンファレンス,岡山シーガルズ,15,49,219,88,7,40.2,0,0,0,-,1.8,18,0.37,156,0,1,9,33,4.5,1,0,1,50.0,88,18,1,107
交流戦,岡山シーガルズ,6,21,89,43,1,48.3,0,0,0,-,2.05,12,0.57,63,0,2,2,22,11.1,3,2,1,83.3,43,12,2,57
ファイナル８・Ｂグループ,岡山シーガルズ,3,10,40,21,1,52.5,0,0,0,-,2.1,3,0.30,42,1,1,2,16,13.1,0,0,0,-,21,3,2,26
セミファイナル①,岡山シーガルズ,1,5,27,10,3,37.0,0,0,0,-,2.0,1,0.20,18,0,0,1,5,5.6,0,0,0,-,10,1,0,11
ファイナル,岡山シーガルズ,1,2,4,1,0,25.0,0,0,0,-,0.5,0,-,3,0,0,2,0,-16.7,0,0,0,-,1,0,0,1
V.LEAGUE DIVISION1 WOMEN 2018-19,岡山シーガルズ,12,23,16,5,2,31.2,0,0,0,-,0.22,3,0.13,33,0,1,0,8,9.1,0,0,0,-,5,3,1,9
Western Conference,岡山シーガルズ,5,10,10,4,2,40.0,0,0,0,-,0.4,2,0.20,19,0,0,0,5,6.6,0,0,0,-,4,2,0,6
交流戦,岡山シーガルズ,7,13,6,1,0,16.7,0,0,0,-,0.08,1,0.08,14,0,1,0,3,12.5,0,0,0,-,1,1,1,3
レギュラーシーズン通算,,33,93,324,136,10,42.0,0,0,0,-,1.46,33,0.35,252,0,4,11,63,6.7,4,2,2,75.0,136,33,4,173
通算,,38,110,395,168,14,42.5,0,0,0,-,1.53,37,0.34,315,1,5,16,84,7.3,4,2,2,75.0,168,37,6,211
