試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-19,日立リヴァーレ,1,,上坂瑠子,3,■,■,■,nan,nan,34,14,3,0.4117647058823529,0.3235294117647059,4.67,4,0,1,0.0,0,-,13,0,1,3,3.8,24,9,5,47.9
2019-10-19,日立リヴァーレ,2,,小野寺友香,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2019-10-19,日立リヴァーレ,3,,堀井有蘭,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-19,日立リヴァーレ,4,,窪田美侑,3,■,■,■,nan,nan,15,9,0,0.6,0.6,3.00,0,0,0,-,0,-,10,0,1,2,2.5,32,11,8,46.9
2019-10-19,日立リヴァーレ,6,,芳賀舞波,3,■,■,■,nan,nan,9,6,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,1,0.33,11,3,0,3,34.1,0,0,0,-
2019-10-19,日立リヴァーレ,7,L,齋藤加奈子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,2,71.4
2019-10-19,日立リヴァーレ,8,,佐藤美弥,3,□,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,8,0,1,1,0.0,0,0,0,-
2019-10-19,日立リヴァーレ,9,,渡邊久惠,3,■,■,■,nan,nan,36,14,2,0.3888888888888889,0.3333333333333333,4.67,4,0,1,0.0,0,-,10,0,0,1,2.5,0,0,0,-
2019-10-19,日立リヴァーレ,10,L,小池杏菜,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-19,日立リヴァーレ,13,,長内美和子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-10-19,日立リヴァーレ,14,,入澤まい,3,■,■,■,nan,nan,14,6,1,0.42857142857142855,0.35714285714285715,2.00,0,0,0,-,3,1.00,10,0,3,2,-2.5,1,1,0,100.0
2019-10-19,日立リヴァーレ,15,,土井さくら,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-10-19,日立リヴァーレ,16,,巻口明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-19,日立リヴァーレ,17,,オクム大庭冬美ハウィ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-19,日立リヴァーレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,109,50,6,0.45871559633027525,0.4036697247706422,16.67,8,0,2,0.0,4,1.33,67,3,7,13,6.7,71,30,15,52.8
