試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,1,,坂下麻衣子,3,□,□,□,nan,nan,6,5,0,83.3,83.3,1.67,6,5,0,83.3,0,-,3,0,0,1,8.3,0,0,0,-,5
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,3,,山本愛,3,■,■,■,nan,nan,17,13,2,76.5,64.7,4.33,0,0,0,-,1,0.33,5,0,0,2,10.0,0,0,0,-,14
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,4,,吉澤智恵,3,■,■,■,nan,nan,35,8,3,22.9,14.3,2.67,3,1,0,33.3,0,-,10,0,1,0,0.0,19,16,0,84.2,8
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,5,,位田愛,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,7,,竹下佳江,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,11,0,0,3,6.8,0,0,0,-,1
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,8,,高木理江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,9,,石川友紀,3,■,■,■,nan,nan,12,5,1,41.7,33.3,1.67,0,0,0,-,1,0.33,18,0,0,9,12.5,1,1,0,100.0,6
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,10,,キムヨンギョン,3,■,■,■,nan,nan,37,17,3,45.9,37.8,5.67,10,5,1,50.0,2,0.67,13,2,2,4,20.0,19,17,0,89.5,21
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,12,,西山慶樹,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,13,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,12,0,92.3,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,15,,川原麻実,3,■,■,■,nan,nan,25,7,2,28.0,20.0,2.33,5,1,0,20.0,0,-,11,0,1,5,11.4,0,0,0,-,7
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,18,,河合由貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,19,L,千葉智枝美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,20,,芥川愛加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-19,JTマーヴェラス,岡山シーガルズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,134,56,11,41.8,33.6,18.67,24,12,1,50.0,4,1.33,74,2,5,25,10.6,52,46,0,88.5,62
