試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2006-03-11,03,サントリーサンバーズ,NECブルーロケッツ,19,,吉田譲,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,0
2006-03-11,03,サントリーサンバーズ,NECブルーロケッツ,21,,鈴木寛史,3,■,■,■,nan,nan,12,8,0,66.7,66.7,2.67,0,0,0,-,2,0.67,10,0,3,0,0.0,1,0,0,0.0,10
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,1,,大村悟,3,■,■,■,nan,nan,21,7,3,33.3,19.0,2.33,5,0,2,0.0,0,-,11,0,1,0,0.0,18,15,0,83.3,7
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,2,,細川延由,1,nan,nan,■,nan,nan,6,2,0,33.3,33.3,2.00,2,1,0,50.0,0,-,4,0,0,1,6.2,1,0,0,0.0,2
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,3,,浅倉勇,3,■,■,■,nan,nan,21,11,2,52.4,42.9,3.67,1,1,0,100.0,0,-,10,0,0,0,0.0,19,18,0,94.7,11
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,8,,宇佐美大輔,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,1,3,7.5,0,0,0,-,0
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,9,,脇戸新之助,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,10,,青木一平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,11,,松本慶彦,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,8,0,1,2,6.2,0,0,0,-,3
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,12,,奥谷信彦,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-,0
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,16,,大角竜敏,3,■,■,■,nan,nan,8,3,1,37.5,25.0,1.00,0,0,0,-,2,0.67,6,0,2,1,4.2,0,0,0,-,5
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,19,L,濱島哲也,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,12,0,63.2,0
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,21,,ペレイラマックス,3,■,■,□,nan,nan,15,10,2,66.7,53.3,3.33,7,4,2,57.1,0,-,7,0,2,0,0.0,0,0,0,-,10
2006-03-11,03,NECブルーロケッツ,サントリーサンバーズ,22,,鈴木健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,0,,小西健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,1,,澤畠雄一郎,3,■,■,■,nan,nan,9,7,0,77.8,77.8,2.33,0,0,0,-,1,0.33,13,0,1,5,9.6,0,0,0,-,8
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,2,,大久保茂和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,3,,石島雄介,3,■,■,■,nan,nan,16,10,0,62.5,62.5,3.33,0,0,0,-,2,0.67,11,1,0,4,16.4,17,5,0,29.4,13
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,4,,北島武,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,1
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,6,,千葉進也,3,■,■,■,nan,nan,11,6,1,54.5,45.5,2.00,1,1,0,100.0,0,-,13,1,1,5,15.8,22,16,0,72.7,7
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,10,,ピントロドリゴ,3,■,■,■,nan,nan,37,19,3,51.4,43.2,6.33,16,8,2,50.0,3,1.00,13,0,4,5,9.6,0,0,0,-,22
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,11,L,増野彰,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,11,0,61.1,0
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,14,,田中飛鳥,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,15,,伊藤信博,3,■,■,■,nan,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,3,1.00,11,1,1,3,14.1,0,0,0,-,7
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,17,,杉山マルコス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-11,03,堺ブレイザーズ,JTサンダーズ,21,,金井修也,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,12,0,3,2,4.2,0,0,0,-,0
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,1,,宮下雅寛,3,■,■,■,nan,nan,4,2,1,50.0,25.0,0.67,0,0,0,-,3,1.00,9,0,2,2,5.6,0,0,0,-,5
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,2,,平野信孝,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,5,,丹山禎昭,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,6,,臺光章,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-,0
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,7,,尾上健司,3,■,■,□,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,8,,徳元幸人,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,0,0,0,-,1,0.33,11,0,0,7,15.9,17,13,0,76.5,8
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,10,,直弘龍治,3,■,■,■,nan,nan,17,6,1,35.3,29.4,2.00,10,3,1,30.0,1,0.33,9,0,0,3,8.3,0,0,0,-,7
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,12,,加藤陽一,1,nan,nan,□,nan,nan,7,5,0,71.4,71.4,5.00,2,2,0,100.0,0,-,2,0,1,0,0.0,9,6,0,66.7,5
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,15,,ガードナーガブリエル,3,■,■,■,nan,nan,35,17,5,48.6,34.3,5.67,8,3,2,37.5,0,-,12,0,2,7,14.6,24,8,0,33.3,17
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,17,,内冨寛法,2,nan,□,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,2,1.00,2,0,0,2,25.0,0,0,0,-,3
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,18,,町野仁志,2,nan,□,■,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,1,0.50,3,0,1,1,8.3,0,0,0,-,1
2006-03-11,03,JTサンダーズ,堺ブレイザーズ,21,L,酒井大祐,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,1,,大村悟,4,■,■,■,■,nan,27,11,2,40.7,33.3,2.75,2,0,0,0.0,2,0.50,18,0,2,1,1.4,28,16,0,57.1,13
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,2,,細川延由,4,□,■,■,■,nan,23,5,2,21.7,13.0,1.25,8,1,0,12.5,1,0.25,11,0,1,4,9.1,21,13,0,61.9,6
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,3,,浅倉勇,1,■,nan,nan,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,2,25.0,7,4,0,57.1,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,8,,宇佐美大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,9,,脇戸新之助,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,14,0,0,5,8.9,0,0,0,-,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,10,,青木一平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,11,,松本慶彦,4,■,■,■,■,nan,9,6,1,66.7,55.6,1.50,0,0,0,-,1,0.25,12,0,0,2,4.2,2,2,0,100.0,7
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,12,,奥谷信彦,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,12.5,0,0,0,-,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,16,,大角竜敏,4,■,■,■,■,nan,8,4,0,50.0,50.0,1.00,0,0,0,-,2,0.50,13,0,2,0,0.0,0,0,0,-,6
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,19,L,濱島哲也,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,14,0,77.8,0
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,21,,ペレイラマックス,4,■,■,■,■,nan,48,22,3,45.8,39.6,5.50,21,10,1,47.6,1,0.25,18,0,3,4,5.6,0,0,0,-,23
2006-03-12,03,NECブルーロケッツ,堺ブレイザーズ,22,,鈴木健太,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,0,,小西健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,1,,澤畠雄一郎,4,■,■,■,■,nan,15,4,1,26.7,20.0,1.00,0,0,0,-,1,0.25,15,1,3,3,10.3,2,1,0,50.0,6
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,2,,大久保茂和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,3,,石島雄介,4,■,■,■,■,nan,33,18,2,54.5,48.5,4.50,3,2,0,66.7,1,0.25,13,0,3,1,1.9,21,16,0,76.2,19
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,4,,北島武,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,1,0.25,0,0,0,0,-,0,0,0,-,1
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,6,,千葉進也,4,■,■,■,■,nan,32,17,4,53.1,40.6,4.25,7,3,1,42.9,0,-,20,0,3,6,7.5,30,22,0,73.3,17
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,10,,ピントロドリゴ,4,■,■,■,□,nan,32,13,5,40.6,25.0,3.25,15,9,3,60.0,1,0.25,13,0,5,3,5.8,2,2,0,100.0,14
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,11,L,増野彰,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,19,0,79.2,0
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,14,,田中飛鳥,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,15,,伊藤信博,4,■,■,■,■,nan,11,5,1,45.5,36.4,1.25,0,0,0,-,7,1.75,15,0,2,5,8.3,0,0,0,-,12
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,17,,杉山マルコス,3,nan,□,□,■,nan,7,0,1,0.0,-14.3,-,1,0,0,0.0,3,1.00,6,1,2,3,25.8,4,3,0,75.0,4
2006-03-12,03,堺ブレイザーズ,NECブルーロケッツ,21,,金井修也,4,■,■,■,■,nan,3,3,0,100.0,100.0,0.75,0,0,0,-,0,-,12,0,1,3,6.2,0,0,0,-,3
