試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-27,千葉ZELVA,2,,山田誠幸,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,3,,齋藤貴大,3,■,■,■,nan,nan,7,3,1,42.9,28.6,1.00,0,0,0,-,2,0.67,7,1,1,0,10.7,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,4,,橋本大海,3,■,■,■,nan,nan,12,4,1,33.3,25.0,1.33,0,0,0,-,5,1.67,9,0,2,2,0.0,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,5,,板橋健之,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,6,L,野澤辰義,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,6,6,60.0,,,,,,,,
2021-02-27,千葉ZELVA,7,,齋藤貴紀,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,2,2,0.0,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,8,,村松俊輔,3,■,■,■,nan,nan,24,9,3,37.5,25.0,3.00,9,3,1,33.3,2,0.67,10,1,1,0,7.5,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,9,,市川一樹,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5,,,,,,,,
2021-02-27,千葉ZELVA,10,,吉岡佳徳,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,11,,福澤直己,2,□,□,nan,nan,nan,3,2,0,66.7,66.7,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,12,,大町和幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,14,,紀之定俊輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,千葉ZELVA,18,,高田晋作,3,■,■,■,nan,nan,17,4,0,23.5,23.5,1.33,1,0,0,0.0,1,0.33,10,0,1,0,-2.5,20,8,9,62.5,,,,,,,,
2021-02-27,千葉ZELVA,20,,杉崎大和,3,■,■,■,nan,nan,15,8,1,53.3,46.7,2.67,2,1,1,50.0,1,0.33,18,2,1,4,15.3,19,9,8,68.4,,,,,,,,
2021-02-27,千葉ZELVA,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,79,31,6,39.2,31.6,10.33,12,4,2,33.3,12,4.00,74,4,8,9,5.7,58,25,24,63.8,97,38,13,39.2,10,3.33,1.1,70.8
