試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-02-06,千葉ZELVA,奈良ドリーマーズ,2,,山田誠幸,2,nan,□,□,nan,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,1,0.50,4,0,0,1,6.2,0,0,0,-,3
2021-02-06,千葉ZELVA,奈良ドリーマーズ,3,,齋藤貴大,3,■,■,■,nan,nan,6,4,0,66.7,66.7,1.33,0,0,0,-,3,1.00,7,0,2,1,-3.6,0,0,0,-,7
2021-02-06,千葉ZELVA,奈良ドリーマーズ,4,,橋本大海,3,■,■,■,nan,nan,14,7,1,50.0,42.9,2.33,0,0,0,-,3,1.00,15,1,3,3,6.7,0,0,0,-,11
2021-02-06,千葉ZELVA,奈良ドリーマーズ,5,,板橋健之,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-02-06,千葉ZELVA,奈良ドリーマーズ,6,L,野澤辰義,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,10,9,60.4,0
2021-02-06,千葉ZELVA,奈良ドリーマーズ,7,,齋藤貴紀,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2021-02-06,千葉ZELVA,奈良ドリーマーズ,8,,村松俊輔,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,6,1,1,16.7,1,0.33,13,1,2,2,7.7,0,0,0,-,10
2021-02-06,千葉ZELVA,奈良ドリーマーズ,10,,吉岡佳徳,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,1,0,0,0.0,0
2021-02-06,千葉ZELVA,奈良ドリーマーズ,11,,福澤直己,1,nan,nan,□,nan,nan,4,1,0,25.0,25.0,1.00,1,0,0,0.0,0,-,1,0,0,1,25.0,0,0,0,-,1
2021-02-06,千葉ZELVA,奈良ドリーマーズ,12,,大町和幸,1,■,nan,nan,nan,nan,11,4,0,36.4,36.4,4.00,0,0,0,-,0,-,3,0,0,0,0.0,3,0,1,16.7,4
2021-02-06,千葉ZELVA,奈良ドリーマーズ,14,,紀之定俊輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-06,千葉ZELVA,奈良ドリーマーズ,18,,高田晋作,2,nan,■,■,nan,nan,11,3,1,27.3,18.2,1.50,0,0,0,-,2,1.00,5,0,0,2,10.0,10,0,3,15.0,5
2021-02-06,千葉ZELVA,奈良ドリーマーズ,20,,杉崎大和,3,■,■,■,nan,nan,16,6,3,37.5,18.8,2.00,3,1,1,33.3,0,-,16,0,5,4,-1.6,23,4,11,41.3,6
2021-02-06,千葉ZELVA,奈良ドリーマーズ,23,,羽富琉偉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-06,千葉ZELVA,奈良ドリーマーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,84,35,6,41.7,34.5,11.67,10,2,2,20.0,10,3.33,75,2,14,16,3.3,61,14,24,42.6,47
