名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
上道映人,2007-03,トヨタ自動車サンホークス,13,18,19,129,59,14,45.7,34.9,4,1,0,1,66,8,29,10,9,6,0,25.0,3.11,0.05,4.9,66.7
上野和也,2007-02,大同特殊鋼レッドスター,12,6,9,65,38,9,58.5,44.6,10,3,3,0,29,1,8,4,3,1,0,30.0,4.22,0.0,0.0,33.3
上野和也,2007-03,大同特殊鋼レッドスター,12,9,11,72,39,4,54.2,48.6,6,4,0,4,31,0,10,7,7,4,0,66.7,3.55,0.36,-2.4,57.1
下田健一,2007-01,警視庁フォートファイターズ,11,5,14,91,41,11,45.1,33.0,18,11,1,2,55,2,9,7,57,34,0,61.1,2.93,0.14,2.7,59.6
下田健一,2007-02,警視庁フォートファイターズ,11,10,14,87,46,6,52.9,46.0,16,8,2,3,47,1,6,17,32,19,0,50.0,3.29,0.21,8.0,59.4
下田健一,2007-03,警視庁フォートファイターズ,11,18,22,148,70,16,47.3,36.5,20,9,2,1,85,0,15,37,71,37,0,45.0,3.18,0.05,6.5,52.1
中本貴志,2007-01,警視庁フォートファイターズ,13,5,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
中本貴志,2007-02,警視庁フォートファイターズ,13,10,9,0,0,0,,,0,0,0,0,0,0,0,0,41,23,0,,0.0,0.0,,56.1
中本貴志,2007-03,警視庁フォートファイターズ,13,18,10,30,14,2,46.7,40.0,0,0,0,2,22,1,3,8,50,30,0,,1.4,0.2,10.2,60.0
中村有壮,2007-01,富士通カワサキレッドスピリッツ,13,5,18,0,0,0,,,0,0,0,0,0,0,0,0,118,79,0,,0.0,0.0,,66.9
中村有壮,2007-02,富士通カワサキレッドスピリッツ,13,12,23,0,0,0,,,0,0,0,0,0,0,0,0,170,107,0,,0.0,0.0,,62.9
中村有壮,2007-03,富士通カワサキレッドスピリッツ,13,15,20,0,0,0,,,0,0,0,0,0,0,0,0,146,89,0,,0.0,0.0,,61.0
中田亮二,2007-01,近畿クラブスフィーダ,20,6,14,34,11,4,32.4,20.6,0,0,0,2,38,0,4,9,82,46,0,,0.79,0.14,3.3,56.1
中田亮二,2007-02,近畿クラブスフィーダ,20,10,14,53,23,2,43.4,39.6,0,0,0,1,56,0,1,6,150,89,0,,1.64,0.07,2.2,59.3
中田亮二,2007-03,近畿クラブスフィーダ,20,12,12,48,18,1,37.5,35.4,0,0,0,3,26,0,1,4,129,77,0,,1.5,0.25,2.9,59.7
中田学,2007-01,東京ヴェルディ,19,5,18,81,38,7,46.9,38.3,16,8,2,7,66,1,12,16,11,8,0,50.0,2.11,0.39,3.0,72.7
中田学,2007-02,東京ヴェルディ,19,10,13,65,36,8,55.4,43.1,11,7,0,7,41,2,8,10,12,5,0,63.6,2.77,0.54,6.1,41.7
中田学,2007-03,東京ヴェルディ,19,18,20,103,48,14,46.6,33.0,20,8,4,4,67,3,10,17,11,5,0,40.0,2.4,0.2,7.1,45.5
中谷宏大,2007-01,FC東京,15,6,20,0,0,0,,,0,0,0,0,0,0,0,0,145,109,0,,0.0,0.0,,75.2
中谷宏大,2007-03,FC東京,15,15,18,0,0,0,,,0,0,0,0,0,0,0,0,136,98,0,,0.0,0.0,,72.1
丸山祥二,2007-01,つくばユナイテッドSunGAIA,7,5,18,46,26,1,56.5,54.3,0,0,0,14,60,1,5,16,8,8,0,,1.44,0.78,6.2,100.0
丸山祥二,2007-02,つくばユナイテッドSunGAIA,7,12,23,120,74,6,61.7,56.7,0,0,0,19,86,1,2,30,7,5,0,,3.22,0.83,9.3,71.4
丸山祥二,2007-03,つくばユナイテッドSunGAIA,7,12,13,57,35,1,61.4,59.6,0,0,0,7,49,1,4,20,1,1,0,,2.69,0.54,10.2,100.0
亀田圭司,2007-01,大同特殊鋼レッドスター,13,6,13,0,0,0,,,0,0,0,0,20,0,2,5,0,0,0,,0.0,0.0,3.8,
亀田圭司,2007-02,大同特殊鋼レッドスター,13,12,19,0,0,0,,,0,0,0,0,26,0,1,9,2,1,0,,0.0,0.0,7.7,50.0
亀田圭司,2007-03,大同特殊鋼レッドスター,13,12,3,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
井上圭,2007-02,FC東京,10,10,12,0,0,0,,,0,0,0,0,21,0,4,9,0,0,0,,0.0,0.0,6.0,
井上圭,2007-03,FC東京,10,9,9,0,0,0,,,0,0,0,0,11,1,4,2,0,0,0,,0.0,0.0,4.5,
今一騎,2007-01,富士通カワサキレッドスピリッツ,5,4,11,74,26,9,35.1,23.0,30,10,5,1,32,1,6,6,2,1,0,33.3,2.36,0.09,3.1,50.0
今一騎,2007-02,富士通カワサキレッドスピリッツ,5,12,23,195,83,26,42.6,29.2,70,25,18,10,60,3,14,17,0,0,0,35.7,3.61,0.43,6.2,
今一騎,2007-03,富士通カワサキレッドスピリッツ,5,15,16,136,56,14,41.2,30.9,50,20,7,5,58,4,10,17,0,0,0,40.0,3.5,0.31,9.9,
伊東克明,2007-01,FC東京,9,6,20,101,50,8,49.5,41.6,5,4,0,6,84,3,5,22,77,66,0,80.0,2.5,0.3,8.6,85.7
伊東克明,2007-02,FC東京,9,10,18,97,49,8,50.5,42.3,4,2,1,4,62,3,5,21,73,54,0,50.0,2.72,0.22,11.3,74.0
伊東克明,2007-03,FC東京,9,15,17,95,54,7,56.8,49.5,13,6,3,3,66,1,13,20,85,67,0,46.2,3.18,0.18,4.2,78.8
佐々木邦雄,2007-01,トヨタ自動車サンホークス,1,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木邦雄,2007-02,トヨタ自動車サンホークス,1,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木邦雄,2007-03,トヨタ自動車サンホークス,1,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
余座太一郎,2007-01,警視庁フォートファイターズ,3,5,17,59,31,2,52.5,49.2,0,0,0,8,58,1,1,12,6,3,0,,1.82,0.47,6.5,50.0
余座太一郎,2007-02,警視庁フォートファイターズ,3,10,15,43,24,1,55.8,53.5,0,0,0,8,47,1,2,4,7,5,0,,1.6,0.53,3.2,71.4
余座太一郎,2007-03,警視庁フォートファイターズ,3,18,23,58,24,2,41.4,37.9,0,0,0,13,82,1,0,18,12,6,0,,1.04,0.57,6.7,50.0
倉内哲,2007-01,東京ヴェルディ,15,5,4,4,3,0,75.0,75.0,0,0,0,0,1,0,0,0,0,0,0,,0.75,0.0,0.0,
倉内哲,2007-02,東京ヴェルディ,15,10,7,23,11,1,47.8,43.5,0,0,0,4,17,0,0,2,0,0,0,,1.57,0.57,2.9,
倉内哲,2007-03,東京ヴェルディ,15,18,6,14,6,0,42.9,42.9,0,0,0,11,23,0,1,2,0,0,0,,1.0,1.83,1.1,
倉田真,2007-01,大同特殊鋼レッドスター,4,6,23,170,62,17,36.5,26.5,23,9,0,10,86,3,15,27,25,17,0,39.1,2.7,0.43,7.0,68.0
倉田真,2007-02,大同特殊鋼レッドスター,4,12,13,91,37,11,40.7,28.6,10,2,3,3,35,1,7,14,20,10,0,20.0,2.85,0.23,7.9,50.0
倉田真,2007-03,大同特殊鋼レッドスター,4,12,5,24,15,2,62.5,54.2,2,1,0,1,18,1,6,4,0,0,0,50.0,3.0,0.2,2.8,
児島啓吾,2007-01,大同特殊鋼レッドスター,5,6,6,16,7,2,43.8,31.2,0,0,0,2,13,0,0,0,0,0,0,,1.17,0.33,0.0,
児島啓吾,2007-02,大同特殊鋼レッドスター,5,12,3,3,0,1,0.0,-33.3,0,0,0,0,4,0,1,1,0,0,0,,0.0,0.0,0.0,
児島啓吾,2007-03,大同特殊鋼レッドスター,5,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
其原健太,2007-01,ジェイテクトSTINGS,11,5,15,85,35,4,41.2,36.5,2,2,0,0,42,2,5,13,67,43,0,100.0,2.33,0.0,9.5,64.2
其原健太,2007-03,ジェイテクトSTINGS,11,18,6,4,1,1,25.0,0.0,1,0,1,0,6,0,2,1,10,5,0,0.0,0.17,0.0,-4.2,50.0
前田直也,2007-01,東京ヴェルディ,9,2,2,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
前田裕幸,2007-01,トヨタ自動車サンホークス,4,5,3,0,0,0,,,0,0,0,0,4,1,0,0,0,0,0,,0.0,0.0,25.0,
前田裕幸,2007-02,トヨタ自動車サンホークス,4,10,8,2,2,0,100.0,100.0,0,0,0,0,11,0,0,1,11,5,0,,0.25,0.0,2.3,45.5
前田裕幸,2007-03,トヨタ自動車サンホークス,4,18,10,5,2,0,40.0,40.0,0,0,0,0,16,0,1,2,19,11,0,,0.2,0.0,1.6,57.9
加賀龍哉,2007-01,FC東京,14,6,20,79,43,3,54.4,50.6,1,0,0,11,71,1,15,15,4,4,0,0.0,2.15,0.55,1.4,100.0
加賀龍哉,2007-02,FC東京,14,10,19,58,35,3,60.3,55.2,1,0,0,19,91,3,8,16,4,3,0,0.0,1.84,1.0,5.5,75.0
加賀龍哉,2007-03,FC東京,14,15,17,56,29,4,51.8,44.6,1,0,0,17,57,1,6,12,6,4,0,0.0,1.71,1.0,4.4,66.7
勝田祥平,2007-01,富士通カワサキレッドスピリッツ,7,5,18,129,54,15,41.9,30.2,22,10,1,7,61,0,5,6,106,81,0,45.5,3.0,0.39,0.4,76.4
勝田祥平,2007-02,富士通カワサキレッドスピリッツ,7,12,22,172,69,21,40.1,27.9,12,3,3,10,64,2,7,24,140,86,0,25.0,3.14,0.45,9.8,61.4
勝田祥平,2007-03,富士通カワサキレッドスピリッツ,7,15,18,129,52,14,40.3,29.5,13,3,1,9,51,1,6,10,84,53,0,23.1,2.89,0.5,3.9,63.1
反田光男,2007-01,ジェイテクトSTINGS,6,5,9,48,18,7,37.5,22.9,18,6,2,5,23,0,1,9,1,0,0,33.3,2.0,0.56,8.7,0.0
反田光男,2007-02,ジェイテクトSTINGS,6,10,4,17,5,1,29.4,23.5,2,1,0,1,7,0,2,4,0,0,0,50.0,1.25,0.25,7.1,
反田光男,2007-03,ジェイテクトSTINGS,6,18,11,49,18,5,36.7,26.5,20,10,3,7,38,3,6,13,0,0,0,50.0,1.64,0.64,12.5,
吉田成伸,2007-01,FC東京,2,6,16,0,0,0,,,0,0,0,0,29,3,5,6,0,0,0,,0.0,0.0,11.2,
吉田成伸,2007-02,FC東京,2,10,14,0,0,0,,,0,0,0,0,18,0,6,7,0,0,0,,0.0,0.0,1.4,
吉田成伸,2007-03,FC東京,2,15,11,0,0,0,,,0,0,0,0,15,1,7,2,0,0,0,,0.0,0.0,-1.7,
吉田敬一郎,2007-03,東京ヴェルディ,25,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田真士,2007-02,近畿クラブスフィーダ,7,4,6,12,2,1,16.7,8.3,0,0,0,0,22,2,3,6,10,7,0,,0.33,0.0,12.5,70.0
吉田真士,2007-03,近畿クラブスフィーダ,7,3,3,15,8,0,53.3,53.3,0,0,0,0,12,0,5,6,10,8,0,,2.67,0.0,2.1,80.0
吉田雄一,2007-01,ジェイテクトSTINGS,8,5,17,38,21,5,55.3,42.1,0,0,0,9,42,0,4,11,1,1,0,,1.24,0.53,4.2,100.0
吉田雄一,2007-02,ジェイテクトSTINGS,8,10,19,58,34,5,58.6,50.0,0,0,0,20,59,0,2,9,1,1,0,,1.79,1.05,3.0,100.0
吉田雄一,2007-03,ジェイテクトSTINGS,8,18,23,97,52,5,53.6,48.5,0,0,0,17,62,0,3,9,1,1,0,,2.26,0.74,2.4,100.0
吉野淳,2007-02,東京ヴェルディ,2,10,13,0,0,0,,,0,0,0,0,17,1,1,5,0,0,0,,0.0,0.0,11.8,
吉野淳,2007-03,東京ヴェルディ,2,18,19,0,0,0,,,0,0,0,0,29,0,4,9,0,0,0,,0.0,0.0,4.3,
呉屋宏和,2007-01,富士通カワサキレッドスピリッツ,16,5,14,62,22,7,35.5,24.2,17,3,2,1,38,0,12,7,9,5,0,17.6,1.57,0.07,-3.3,55.6
呉屋宏和,2007-02,富士通カワサキレッドスピリッツ,16,8,10,11,3,1,27.3,18.2,7,2,1,0,15,0,3,5,0,0,0,28.6,0.3,0.0,3.3,
呉屋宏和,2007-03,富士通カワサキレッドスピリッツ,16,9,6,30,14,5,46.7,30.0,12,6,2,2,24,2,6,10,0,0,0,50.0,2.33,0.33,12.5,
和井田剛史,2007-03,東京ヴェルディ,21,9,2,0,0,0,,,0,0,0,0,4,1,1,1,0,0,0,,0.0,0.0,25.0,
堀江直伸,2007-01,近畿クラブスフィーダ,18,4,6,11,4,1,36.4,27.3,0,0,0,1,13,1,1,5,26,13,0,,0.67,0.17,15.4,50.0
堀江直伸,2007-02,近畿クラブスフィーダ,18,6,4,9,3,1,33.3,22.2,0,0,0,0,11,0,0,1,25,17,0,,0.75,0.0,2.3,68.0
堀江直伸,2007-03,近畿クラブスフィーダ,18,15,11,30,6,1,20.0,16.7,2,0,0,0,22,1,4,5,39,17,0,0.0,0.55,0.0,5.7,43.6
堀江賢司,2007-01,警視庁フォートファイターズ,15,5,17,155,72,11,46.5,39.4,40,15,1,5,73,1,3,18,1,0,0,37.5,4.24,0.29,6.5,0.0
堀江賢司,2007-02,警視庁フォートファイターズ,15,10,15,117,53,11,45.3,35.9,31,12,7,4,44,0,2,9,0,0,0,38.7,3.53,0.27,4.0,
堀江賢司,2007-03,警視庁フォートファイターズ,15,18,23,206,85,18,41.3,32.5,56,21,5,5,80,0,3,34,0,0,0,37.5,3.7,0.22,9.7,
塚田尚久,2007-01,大同特殊鋼レッドスター,1,5,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
塚田尚久,2007-02,大同特殊鋼レッドスター,1,4,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
塚田尚久,2007-03,大同特殊鋼レッドスター,1,6,2,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,,0.0,0.0,16.7,
塩大地,2007-01,近畿クラブスフィーダ,12,6,19,99,59,3,59.6,56.6,1,0,0,16,46,1,3,4,2,0,0,0.0,3.11,0.84,2.7,0.0
塩大地,2007-02,近畿クラブスフィーダ,12,6,10,52,26,5,50.0,40.4,0,0,0,7,29,0,2,4,9,6,0,,2.6,0.7,1.7,66.7
塩大地,2007-03,近畿クラブスフィーダ,12,3,3,15,4,1,26.7,20.0,0,0,0,5,8,0,0,1,0,0,0,,1.33,1.67,3.1,
増元真二,2007-01,富士通カワサキレッドスピリッツ,10,5,2,5,1,0,20.0,20.0,0,0,0,0,2,0,0,1,1,1,0,,0.5,0.0,12.5,100.0
増元真二,2007-02,富士通カワサキレッドスピリッツ,10,12,14,16,8,3,50.0,31.2,2,0,1,0,24,0,2,7,11,7,0,0.0,0.57,0.0,5.2,63.6
増元真二,2007-03,富士通カワサキレッドスピリッツ,10,15,14,29,9,7,31.0,6.9,3,0,2,1,21,0,1,11,16,11,0,0.0,0.64,0.07,11.9,68.8
増村雅尚,2007-01,つくばユナイテッドSunGAIA,1,5,10,63,22,5,34.9,27.0,24,8,3,3,34,0,5,6,16,11,0,33.3,2.2,0.3,0.7,68.8
増村雅尚,2007-02,つくばユナイテッドSunGAIA,1,12,10,50,17,3,34.0,28.0,9,1,0,1,21,0,3,3,3,0,0,11.1,1.7,0.1,0.0,0.0
増村雅尚,2007-03,つくばユナイテッドSunGAIA,1,15,15,26,15,0,57.7,57.7,1,0,0,2,33,1,4,11,13,9,0,0.0,1.0,0.13,8.3,69.2
大久保元晴,2007-01,つくばユナイテッドSunGAIA,3,5,20,20,10,1,50.0,45.0,0,0,0,3,64,0,3,8,1,0,0,,0.5,0.15,2.0,0.0
大久保元晴,2007-02,つくばユナイテッドSunGAIA,3,2,5,5,4,0,80.0,80.0,0,0,0,1,9,0,0,0,0,0,0,,0.8,0.2,0.0,
大久保元晴,2007-03,つくばユナイテッドSunGAIA,3,12,11,6,2,0,33.3,33.3,0,0,0,3,11,0,0,1,1,0,0,,0.18,0.27,2.3,0.0
大川剛,2007-01,警視庁フォートファイターズ,12,5,7,18,9,5,50.0,22.2,1,0,1,0,20,2,2,4,18,10,0,0.0,1.29,0.0,12.5,55.6
大川剛,2007-02,警視庁フォートファイターズ,12,10,6,16,10,0,62.5,62.5,1,0,0,0,15,1,3,6,33,19,0,0.0,1.67,0.0,11.7,57.6
大川剛,2007-03,警視庁フォートファイターズ,12,12,8,35,13,3,37.1,28.6,3,2,0,1,22,0,3,9,49,29,0,66.7,1.62,0.12,6.8,59.2
大庭健裕,2007-01,FC東京,8,6,20,72,50,3,69.4,65.3,0,0,0,13,53,0,1,7,2,2,0,,2.5,0.65,2.8,100.0
大庭健裕,2007-02,FC東京,8,10,19,56,35,2,62.5,58.9,0,0,0,14,38,0,1,8,0,0,0,,1.84,0.74,4.6,
大庭健裕,2007-03,FC東京,8,15,18,61,35,4,57.4,50.8,0,0,0,10,37,0,3,8,1,0,0,,1.94,0.56,3.4,0.0
大野史成,2007-01,つくばユナイテッドSunGAIA,14,4,5,0,0,0,,,0,0,0,0,6,0,1,2,0,0,0,,0.0,0.0,4.2,
大野史成,2007-02,つくばユナイテッドSunGAIA,14,12,13,0,0,0,,,0,0,0,0,26,2,1,10,6,5,0,,0.0,0.0,16.3,83.3
大野史成,2007-03,つくばユナイテッドSunGAIA,14,15,13,0,0,0,,,0,0,0,0,22,0,1,6,0,0,0,,0.0,0.0,5.7,
大野晃義,2007-01,トヨタ自動車サンホークス,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野晃義,2007-02,トヨタ自動車サンホークス,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野晃義,2007-03,トヨタ自動車サンホークス,2,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥平翔悟,2007-01,大同特殊鋼レッドスター,3,6,23,22,6,1,27.3,22.7,0,0,0,5,67,1,15,13,2,0,0,,0.26,0.22,0.7,0.0
奥平翔悟,2007-02,大同特殊鋼レッドスター,3,12,20,17,8,2,47.1,35.3,0,0,0,3,64,1,5,18,1,0,0,,0.4,0.15,6.6,0.0
奥平翔悟,2007-03,大同特殊鋼レッドスター,3,12,15,8,4,0,50.0,50.0,0,0,0,5,54,0,6,12,0,0,0,,0.27,0.33,2.8,
奥村周平,2007-01,近畿クラブスフィーダ,23,2,1,0,0,0,,,0,0,0,0,3,0,1,2,0,0,0,,0.0,0.0,8.3,
奥村周平,2007-02,近畿クラブスフィーダ,23,2,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
奥村周平,2007-03,近畿クラブスフィーダ,23,15,9,0,0,0,,,0,0,0,0,9,0,0,1,29,17,0,,0.0,0.0,2.8,58.6
奥田晃,2007-01,東京ヴェルディ,12,5,18,8,4,0,50.0,50.0,0,0,0,3,60,1,2,10,3,1,0,,0.22,0.17,5.0,33.3
奥田晃,2007-02,東京ヴェルディ,12,10,18,9,4,1,44.4,33.3,1,0,0,9,48,0,3,7,0,0,0,0.0,0.22,0.5,2.1,
奥田晃,2007-03,東京ヴェルディ,12,18,23,15,5,3,33.3,13.3,1,0,1,8,64,1,2,7,0,0,0,0.0,0.22,0.35,3.5,
寺嶋大樹,2007-01,ジェイテクトSTINGS,7,2,3,2,0,1,0.0,-50.0,0,0,0,1,2,0,0,1,0,0,0,,0.0,0.33,12.5,
寺嶋大樹,2007-02,ジェイテクトSTINGS,7,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小口創一郎,2007-03,富士通カワサキレッドスピリッツ,3,9,8,2,2,0,100.0,100.0,2,2,0,0,10,0,5,3,0,0,0,100.0,0.25,0.0,-5.0,
小山博志,2007-01,トヨタ自動車サンホークス,8,5,18,199,76,42,38.2,17.1,63,20,18,6,60,2,10,16,15,7,0,31.7,4.22,0.33,5.8,46.7
小山博志,2007-02,トヨタ自動車サンホークス,8,10,15,164,77,25,47.0,31.7,54,21,13,3,41,0,10,10,17,8,0,38.9,5.13,0.2,0.0,47.1
小山博志,2007-03,トヨタ自動車サンホークス,8,18,20,217,98,27,45.2,32.7,63,28,9,5,72,2,6,24,10,5,0,44.4,4.9,0.25,9.0,50.0
小山純志,2007-01,トヨタ自動車サンホークス,9,5,18,114,48,19,42.1,25.4,1,0,0,4,64,4,11,28,167,121,0,0.0,2.67,0.22,12.9,72.5
小山純志,2007-02,トヨタ自動車サンホークス,9,10,15,71,24,14,33.8,14.1,0,0,0,1,45,1,8,9,119,78,0,,1.6,0.07,2.8,65.5
小山純志,2007-03,トヨタ自動車サンホークス,9,18,20,100,50,11,50.0,39.0,0,0,0,4,71,2,9,23,123,90,0,,2.5,0.2,7.7,73.2
小川将司,2007-01,つくばユナイテッドSunGAIA,4,5,12,83,35,10,42.2,30.1,35,18,3,3,34,3,8,5,2,2,0,51.4,2.92,0.25,6.6,100.0
小川将司,2007-02,つくばユナイテッドSunGAIA,4,10,2,5,2,2,40.0,0.0,3,1,1,0,2,0,1,0,0,0,0,33.3,1.0,0.0,-12.5,
小川将司,2007-03,つくばユナイテッドSunGAIA,4,12,6,7,5,1,71.4,57.1,2,1,0,1,6,0,2,0,0,0,0,50.0,0.83,0.17,-8.3,
小松高則,2007-01,東京ヴェルディ,3,5,18,41,17,2,41.5,36.6,0,0,0,16,57,3,3,19,0,0,0,,0.94,0.89,12.3,
小松高則,2007-02,東京ヴェルディ,3,10,17,39,24,2,61.5,56.4,0,0,0,13,53,2,4,15,2,2,0,,1.41,0.76,9.0,100.0
小松高則,2007-03,東京ヴェルディ,3,18,17,40,24,3,60.0,52.5,0,0,0,11,53,1,5,17,0,0,0,,1.41,0.65,7.5,
小林雅也,2007-01,大同特殊鋼レッドスター,15,6,23,58,28,4,48.3,41.4,0,0,0,7,84,2,8,14,2,2,0,,1.22,0.3,4.2,100.0
小林雅也,2007-02,大同特殊鋼レッドスター,15,12,20,43,19,3,44.2,37.2,0,0,0,10,63,1,7,20,1,0,0,,0.95,0.5,6.7,0.0
小林雅也,2007-03,大同特殊鋼レッドスター,15,12,15,33,22,2,66.7,60.6,0,0,0,10,41,0,0,12,1,0,0,,1.47,0.67,7.3,0.0
小野孝宏,2007-01,ジェイテクトSTINGS,3,3,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小野孝宏,2007-02,ジェイテクトSTINGS,3,10,4,4,0,2,0.0,-50.0,0,0,0,0,1,0,1,0,8,4,0,,0.0,0.0,-25.0,50.0
小野孝宏,2007-03,ジェイテクトSTINGS,3,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
属昌弘,2007-01,富士通カワサキレッドスピリッツ,8,1,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
属昌弘,2007-02,富士通カワサキレッドスピリッツ,8,6,9,0,0,0,,,0,0,0,0,11,0,3,5,0,0,0,,0.0,0.0,4.5,
属昌弘,2007-03,富士通カワサキレッドスピリッツ,8,6,9,0,0,0,,,0,0,0,0,14,0,2,4,0,0,0,,0.0,0.0,3.6,
山内隆宏,2007-01,FC東京,6,6,20,7,3,0,42.9,42.9,0,0,0,9,71,3,1,17,3,1,0,,0.15,0.45,9.9,33.3
山内隆宏,2007-02,FC東京,6,10,19,10,3,1,30.0,20.0,0,0,0,3,77,2,2,20,3,1,0,,0.16,0.16,8.4,33.3
山内隆宏,2007-03,FC東京,6,15,18,5,2,0,40.0,40.0,0,0,0,6,78,1,1,27,0,0,0,,0.11,0.33,9.6,
山口豊,2007-01,近畿クラブスフィーダ,9,6,12,9,2,2,22.2,0.0,0,0,0,1,21,0,3,2,36,19,0,,0.17,0.08,-1.2,52.8
山口豊,2007-02,近畿クラブスフィーダ,9,6,6,2,0,0,0.0,0.0,0,0,0,1,3,0,0,1,0,0,0,,0.0,0.17,8.3,
山本雄史,2007-01,FC東京,18,6,8,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本雄史,2007-02,FC東京,18,10,7,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.0,,
山本雄史,2007-03,FC東京,18,15,9,4,3,1,75.0,50.0,0,0,0,0,3,0,0,1,1,1,0,,0.33,0.0,8.3,100.0
岡西航佑,2007-02,近畿クラブスフィーダ,24,10,6,0,0,0,,,0,0,0,0,7,0,1,2,0,0,0,,0.0,0.0,3.6,
岡西航佑,2007-03,近畿クラブスフィーダ,24,15,8,0,0,0,,,0,0,0,0,18,0,3,5,0,0,0,,0.0,0.0,2.8,
