試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,7,,田中美咲,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,1,4,6.8,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,8,,カムンタラーケオカラヤー,3,■,■,■,nan,nan,11,6,0,54.5,54.5,2.00,0,0,0,-,1,0.33,7,1,0,5,32.1,0,0,0,-,8
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,9,,ミハイロヴィッチブランキツァ,3,■,■,■,nan,nan,44,17,3,38.6,31.8,5.67,7,3,0,42.9,0,-,17,0,1,9,11.8,0,0,0,-,17
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,10,,栗原恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,11,,目黒優佳,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,3,1,2,66.7,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,14,,ヒックマンジャスティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,15,L,小幡真子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,1,68.8,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,0,1,16,,山本美沙,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,16,10,0,62.5,62.5,3.33,0,0,0,-,1,0.33,16,1,0,3,10.9,0,0,0,-,12
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,2,2,37.5,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,9,,三浦茉実,1,nan,nan,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,4,0,1,0,-6.2,1,0,0,0.0,1
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,11,,青柳京古,2,■,■,nan,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,1,0.50,3,0,0,0,0.0,0,0,0,-,1
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,13,,井上美咲,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,2,2,0.0,0,0,0,-,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,17,,シュシュニャルカタリナ,3,■,■,■,nan,nan,48,20,8,41.7,25.0,6.67,21,8,4,38.1,0,-,11,1,2,3,11.4,0,0,0,-,21
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,19,,荒木夕貴,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,1,1,1,50.0,4,1,0,25.0,1
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,20,,丸山裕子,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-,1
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,23,,大室璃紗,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,24,,山口珠李,3,□,□,□,nan,nan,6,2,1,33.3,16.7,0.67,0,0,0,-,0,-,2,0,0,0,0.0,1,0,0,0.0,2
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,25,,山崎のの花,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,26,,堀江美志,3,■,■,■,nan,nan,26,4,1,15.4,11.5,1.33,0,0,0,-,0,-,6,0,0,1,4.2,17,2,5,26.5,4
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,27,,椎名真子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,0,3,0,29,,吉野優理,3,■,■,■,nan,nan,17,3,2,17.6,5.9,1.00,0,0,0,-,0,-,10,2,1,1,20.0,40,13,8,42.5,5
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,1,,中元南,1,■,nan,nan,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,0
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,2,,積山春花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,3,,朝日優衣,3,■,■,nan,□,nan,19,4,1,21.1,15.8,1.33,0,0,0,-,1,0.33,10,0,1,3,5.0,8,5,1,68.8,5
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,7,,早坂梢依,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,8,,田原愛里,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,1,0.25,14,0,0,8,14.3,0,0,0,-,3
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,9,L,小口樹葉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,2,3,50.0,0
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,10,L,中川千世,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,1,50.0,0
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,15,,鍋谷友理枝,4,■,■,■,■,nan,50,21,3,42.0,36.0,5.25,4,0,0,0.0,0,-,11,1,1,2,11.4,46,20,14,58.7,22
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,17,,野村明日香,4,■,■,■,■,nan,11,3,0,27.3,27.3,0.75,0,0,0,-,0,-,17,1,1,7,14.7,0,0,0,-,4
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,18,,シニアードジャック,4,■,■,■,■,nan,39,22,5,56.4,43.6,5.50,0,0,0,-,3,0.75,11,0,1,5,9.1,1,1,0,100.0,25
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,21,,工藤嶺,3,nan,□,■,■,nan,32,10,2,31.2,25.0,3.33,2,1,0,50.0,1,0.33,8,1,0,4,25.0,11,4,2,45.5,12
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,22,,石田瑞穂,4,□,■,■,■,nan,22,7,2,31.8,22.7,1.75,3,1,0,33.3,1,0.25,17,1,0,5,13.2,0,0,0,-,9
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,23,,佐野伶奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,24,,兵頭由希,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,1,,間橋香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,2,,小野寺友香,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,3,,堀井有蘭,4,■,■,■,■,nan,12,3,0,25.0,25.0,0.75,0,0,0,-,0,-,15,0,0,3,5.0,12,4,3,45.8,3
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,6,,芳賀舞波,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,7,,齋藤加奈子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,8,,佐藤美弥,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,11,0,2,4,4.5,2,0,0,0.0,2
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,9,,渡邊久惠,4,■,■,■,■,nan,54,14,3,25.9,20.4,3.50,10,2,1,20.0,1,0.25,11,0,0,3,6.8,0,0,0,-,15
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,10,L,小池杏菜,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,5,4,41.2,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,12,,遠井萌仁,3,nan,□,■,■,nan,19,5,0,26.3,26.3,1.67,0,0,0,-,0,-,9,0,0,2,5.6,26,15,4,65.4,5
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,13,,長内美和子,4,■,■,■,■,nan,51,17,2,33.3,29.4,4.25,0,0,0,-,1,0.25,16,1,2,3,7.8,15,4,2,33.3,19
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,15,,土井さくら,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,18,,上坂瑠子,1,nan,nan,nan,□,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,19,,窪田美侑,3,■,■,nan,□,nan,10,2,1,20.0,10.0,0.67,0,0,0,-,1,0.33,8,1,1,1,12.5,14,6,3,53.6,4
2019-03-03,2019-03,日立リヴァーレ,デンソーエアリービーズ,1,3,0,20,,入澤まい,4,■,■,■,■,nan,24,6,1,25.0,20.8,1.50,0,0,0,-,4,1.00,9,0,1,3,5.6,0,0,0,-,10
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,1,,島村春世,5,■,■,■,■,■,26,11,0,42.3,42.3,2.20,0,0,0,-,3,0.60,10,0,0,2,5.0,0,0,0,-,14
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,2,,古賀紗理那,5,■,■,■,■,■,39,17,0,43.6,43.6,3.40,3,1,0,33.3,0,-,30,2,3,12,14.2,13,6,3,57.7,19
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,3,,塚田しおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,4,,柳田光綺,3,nan,□,nan,■,■,18,7,1,38.9,33.3,2.33,1,0,0,0.0,0,-,8,0,1,1,0.0,28,18,0,64.3,7
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,5,,大野果奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,6,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,7,,山口かなめ,5,■,■,■,■,■,1,0,0,0.0,0.0,-,1,0,0,0.0,2,0.40,22,0,1,3,2.3,0,0,0,-,2
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,9,,廣瀬七海,5,■,■,■,■,■,64,18,3,28.1,23.4,3.60,7,3,1,42.9,3,0.60,15,1,6,3,1.7,2,1,0,50.0,22
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,10,L,岩崎紗也加,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,13,1,90.0,0
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,11,,篠原沙耶香,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,0
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,12,,山内美咲,3,■,■,■,nan,nan,23,9,0,39.1,39.1,3.00,1,0,0,0.0,3,1.00,11,1,0,3,15.9,36,24,2,69.4,13
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,14,,荒谷栞,3,nan,nan,□,□,□,3,1,1,33.3,0.0,0.33,1,1,0,100.0,1,0.33,3,0,1,1,0.0,0,0,0,-,2
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,15,,アルハッサンラーマット,5,■,■,■,■,■,24,13,0,54.2,54.2,2.60,1,0,0,0.0,6,1.20,15,0,0,1,1.7,1,1,0,100.0,19
2019-03-09,2019-03,NECレッドロケッツ,トヨタ車体クインシーズ,2,3,0,16,,小島満菜美,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,6,0,85.7,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,2,L,佐藤澪,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,3,,高橋沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,4,,比金桃子,4,nan,□,■,■,■,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,21,0,1,6,6.0,0,0,0,-,1
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,5,,内瀬戸真実,5,■,■,■,■,■,46,12,2,26.1,21.7,2.40,2,0,0,0.0,0,-,18,0,2,4,2.8,31,19,2,64.5,12
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,6,,村永奈央,4,■,nan,■,■,■,26,10,0,38.5,38.5,2.50,1,1,0,100.0,2,0.50,19,1,1,7,13.2,41,28,3,72.0,13
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,8,L,榊原美沙都,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,19,1,78.0,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,10,,小田桃香,1,nan,■,nan,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,2,0,0,0,0.0,6,4,0,66.7,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,11,,荒木絵里香,5,■,■,■,■,■,19,6,1,31.6,26.3,1.20,0,0,0,-,3,0.60,12,1,0,4,16.7,1,0,1,50.0,10
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,12,,渡邊彩,5,■,■,■,■,■,23,11,2,47.8,39.1,2.20,1,0,0,0.0,1,0.20,14,0,1,3,3.6,1,0,0,0.0,12
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,13,,オズソイネリマン,5,■,■,■,■,■,93,37,4,39.8,35.5,7.40,31,12,2,38.7,2,0.40,21,2,1,3,11.9,0,0,0,-,41
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,14,,金本望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,17,,藪田美穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,トヨタ車体クインシーズ,NECレッドロケッツ,3,2,1,18,,山上有紀,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,2,,古藤千鶴,4,■,■,■,■,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,18,0,0,4,5.6,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,3,,新鍋理沙,4,■,■,■,■,nan,26,8,2,30.8,23.1,2.00,0,0,0,-,1,0.25,16,3,1,2,20.3,18,10,6,72.2,12
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,4,,岩坂名奈,4,■,■,■,■,nan,17,5,0,29.4,29.4,1.25,0,0,0,-,7,1.75,9,0,0,1,2.8,0,0,0,-,12
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,6,,石井優希,4,■,■,■,■,nan,58,22,2,37.9,34.5,5.50,3,1,0,33.3,1,0.25,17,2,0,8,23.5,34,19,10,70.6,25
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,8,,野本梨佳,4,■,■,■,■,nan,39,13,2,33.3,28.2,3.25,2,1,0,50.0,0,-,19,0,2,3,1.3,5,2,0,40.0,13
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,10,L,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,11,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,14,,森谷史佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,16,,アキンラデウォフォルケ,4,■,■,■,■,nan,21,16,1,76.2,71.4,4.00,0,0,0,-,4,1.00,12,0,0,5,10.4,0,0,0,-,20
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,4,68.8,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,20,,筒井さやか,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,2,66.7,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,22,,井上愛里沙,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,久光製薬スプリングス,東レアローズ,3,1,1,25,,加藤光,4,□,□,□,□,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,5,0,0,2,10.0,0,0,0,-,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,1,,井上奈々朱,3,■,■,■,nan,nan,8,3,1,37.5,25.0,1.00,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,3
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,3,,大野果歩,4,■,■,■,■,nan,18,9,0,50.0,50.0,2.25,0,0,0,-,1,0.25,9,2,0,0,22.2,0,0,0,-,12
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,4,,日高萌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,6,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,7,,クランヤナ,4,■,■,■,■,nan,64,26,2,40.6,37.5,6.50,19,6,2,31.6,2,0.50,13,0,1,1,0.0,0,0,0,-,28
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,8,,白井美沙紀,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,9,,中田紫乃,4,□,■,■,■,nan,15,4,2,26.7,13.3,1.00,1,0,0,0.0,1,0.25,11,0,0,2,4.5,30,14,6,56.7,5
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,10,,石川真奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,11,L,中島未来,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,4,76.9,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,12,,小川愛里奈,3,nan,□,□,■,nan,5,1,0,20.0,20.0,0.33,0,0,0,-,0,-,7,1,0,2,21.4,0,0,0,-,2
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,13,,黒後愛,4,■,■,■,■,nan,40,9,1,22.5,20.0,2.25,1,0,0,0.0,2,0.50,11,0,1,0,-2.3,30,12,7,51.7,11
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,14,,関菜々巳,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,2,0.50,18,4,0,2,25.0,0,0,0,-,8
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,15,L,水杉玲奈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,東レアローズ,久光製薬スプリングス,1,3,0,17,,石川真佑,4,■,□,□,□,nan,4,1,0,25.0,25.0,0.25,0,0,0,-,0,-,6,0,1,0,-4.2,19,8,4,52.6,1
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,1,,芥川愛加,5,■,■,■,■,■,13,4,0,30.8,30.8,0.80,0,0,0,-,2,0.40,11,1,2,0,4.5,0,0,0,-,7
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,2,,林琴奈,3,■,■,nan,nan,□,7,1,1,14.3,0.0,0.33,0,0,0,-,1,0.33,5,1,0,1,25.0,14,5,4,50.0,3
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,4,,橘井友香,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-,0
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,5,,柴田真果,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,6,,田中瑞稀,5,■,■,■,■,■,50,17,0,34.0,34.0,3.40,5,2,0,40.0,0,-,17,3,0,4,23.5,33,11,11,50.0,20
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,7,,田中美咲,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,21,1,0,5,10.7,0,0,0,-,1
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,8,,カムンタラーケオカラヤー,5,■,■,■,■,■,19,6,4,31.6,10.5,1.20,0,0,0,-,1,0.20,9,0,1,1,0.0,0,0,0,-,7
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,9,,ミハイロヴィッチブランキツァ,5,■,■,■,■,■,74,33,8,44.6,33.8,6.60,20,8,5,40.0,2,0.40,11,2,1,6,29.5,0,0,0,-,37
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,10,,栗原恵,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,11,,目黒優佳,5,□,□,■,■,■,14,1,0,7.1,7.1,0.20,0,0,0,-,1,0.20,15,1,1,4,11.7,21,16,3,83.3,3
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,14,,ヒックマンジャスティス,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,15,L,小幡真子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,16,5,77.1,0
2019-03-09,2019-03,JTマーヴェラス,デンソーエアリービーズ,2,3,0,16,,山本美沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,2019-03,デンソーエアリービーズ,JTマーヴェラス,3,2,1,1,,中元南,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
