試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-16,5,,佐藤匠,5,■,■,■,■,■,14,8,1,0.5714285714285714,0.5,1.60,0,0,0,-,0,-,17,1,1,2,7.4,0,0,0,-
2019-11-17,5,,佐藤匠,3,■,■,■,,,5,4,1,0.8,0.6,1.33,0,0,0,-,1,0.33,13,1,2,2,7.7,0,0,0,-
2019-11-23,5,,佐藤匠,1,,,□,,,1,1,0,1.0,1.0,1.00,0,0,0,-,1,1.00,1,0,0,1,25.0,0,0,0,-
2019-11-30,5,,佐藤匠,3,■,■,■,,,10,4,1,0.4,0.3,1.33,0,0,0,-,1,0.33,9,0,1,1,0.0,1,1,0,100.0
2019-12-01,5,,佐藤匠,3,■,■,■,,,11,8,0,0.7272727272727273,0.7272727272727273,2.67,0,0,0,-,0,-,11,0,1,4,6.8,0,0,0,-
2019-12-07,5,,佐藤匠,4,■,■,,■,■,8,5,0,0.625,0.625,1.25,0,0,0,-,3,0.75,9,0,1,1,0.0,1,1,0,100.0
2019-12-08,5,,佐藤匠,3,■,■,■,,,11,4,1,0.3636363636363637,0.2727272727272727,1.33,0,0,0,-,0,-,7,1,0,2,21.4,0,0,0,-
2019-12-14,5,,佐藤匠,1,,,□,,,1,0,1,0.0,-1.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2019-12-15,5,,佐藤匠,2,,□,■,,,6,0,0,0.0,0.0,-,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0,0,-
2019-12-21,5,,佐藤匠,4,■,■,■,■,,13,4,1,0.3076923076923077,0.2307692307692308,1.00,0,0,0,-,6,1.50,12,1,0,1,10.4,0,0,0,-
2019-12-22,5,,佐藤匠,4,■,■,■,■,,12,3,3,0.25,0.0,0.75,0,0,0,-,3,0.75,13,0,1,3,3.8,0,0,0,-
2020-01-25,5,,佐藤匠,3,■,■,■,,,8,3,2,0.375,0.125,1.00,0,0,0,-,2,0.67,10,1,2,1,7.5,1,0,1,50.0
2020-01-26,5,,佐藤匠,3,■,■,■,,,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,0,-,8,1,1,2,15.6,0,0,0,-
2020-02-01,5,,佐藤匠,4,■,■,■,■,,9,5,0,0.5555555555555556,0.5555555555555556,1.25,0,0,0,-,5,1.25,16,1,0,4,12.5,0,0,0,-
2020-02-02,5,,佐藤匠,3,■,■,■,,,6,4,0,0.6666666666666666,0.6666666666666666,1.33,0,0,0,-,2,0.67,6,0,0,1,4.2,0,0,0,-
2020-02-08,5,,佐藤匠,3,■,■,■,,,7,4,0,0.5714285714285714,0.5714285714285714,1.33,0,0,0,-,4,1.33,11,1,0,2,13.6,0,0,0,-
2020-02-09,5,,佐藤匠,3,■,■,■,,,10,5,0,0.5,0.5,1.67,0,0,0,-,1,0.33,10,0,1,2,2.5,1,0,1,50.0
2020-02-16,5,,佐藤匠,2,,,□,■,,4,1,0,0.25,0.25,0.50,0,0,0,-,2,1.00,3,0,0,2,16.7,0,0,0,-
2020-02-22,5,,佐藤匠,1,■,,,,,6,1,1,0.16666666666666666,0.0,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,2,1,1,75.0
2020-02-23,5,,佐藤匠,2,,,□,■,,4,2,0,0.5,0.5,1.00,0,0,0,-,1,0.50,5,0,1,2,5.0,3,1,0,33.3
