試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-16,トヨタモビリティ東京スパークル,1,,岩阪健太郎,3,■,■,■,nan,nan,9,3,1,0.3333333333333333,0.2222222222222222,1.00,0,0,0,-,1,0.33,6,0,0,0,0.0,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,2,,為我井太也,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,1,0.33,9,1,4,1,2.8,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,4,,西河孝太,3,■,■,■,nan,nan,31,8,2,0.25806451612903225,0.1935483870967742,2.67,0,0,0,-,0,-,8,0,0,1,3.1,30,16,7,65.0
2020-02-16,トヨタモビリティ東京スパークル,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,2,80.0
2020-02-16,トヨタモビリティ東京スパークル,6,,大貫智博,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,8,,西片圭佑,3,□,□,■,nan,nan,18,6,0,0.3333333333333333,0.3333333333333333,2.00,2,0,0,0.0,1,0.33,10,0,1,0,-2.5,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,13,,田中湧朔,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,14,,岸海斗,3,■,■,■,nan,nan,9,5,1,0.5555555555555556,0.4444444444444444,1.67,0,0,0,-,2,0.67,12,0,2,1,-2.1,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,15,,新山駿,3,■,■,■,nan,nan,20,10,4,0.5,0.3,3.33,1,1,0,100.0,0,-,9,1,2,1,8.3,16,9,2,62.5
2020-02-16,トヨタモビリティ東京スパークル,17,,筧颯斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,18,,鈴木浩大,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,19,,二宮正夫,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,21,,伊藤優介,2,■,■,nan,nan,nan,2,1,0,0.5,0.5,0.50,1,0,0,0.0,0,-,6,0,1,1,0.0,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,28,,槌尾健,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2020-02-16,トヨタモビリティ東京スパークル,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,91,34,8,0.37362637362637363,0.2857142857142857,11.33,4,1,0,25.0,5,1.67,64,2,11,7,1.6,61,36,11,68.0
