試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-12,トヨタモビリティ東京スパークル,1,,岩阪健太郎,5,■,■,■,■,■,17,8,2,0.47058823529411764,0.35294117647058826,1.60,0,0,0,-,0,-,13,1,1,1,7.7,1,1,0,100.0
2020-01-12,トヨタモビリティ東京スパークル,2,,為我井太也,5,■,■,■,■,■,10,8,0,0.8,0.8,1.60,0,0,0,-,0,-,17,0,3,2,-1.5,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,4,,西河孝太,5,■,■,■,■,■,36,19,1,0.5277777777777778,0.5,3.80,3,1,1,33.3,1,0.20,18,1,0,2,8.3,29,16,6,65.5
2020-01-12,トヨタモビリティ東京スパークル,6,,大貫智博,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,8,,西片圭佑,4,nan,■,■,■,■,24,7,2,0.2916666666666667,0.20833333333333334,1.75,8,3,0,37.5,0,-,15,1,1,3,10.0,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,9,,大楽祥生,4,□,nan,□,□,□,1,1,0,1.0,1.0,0.25,0,0,0,-,0,-,2,1,1,0,37.5,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,10,L,野田雄介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,18,3,88.6
2020-01-12,トヨタモビリティ東京スパークル,13,,田中湧朔,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,14,,岸海斗,5,■,■,■,■,■,16,8,1,0.5,0.4375,1.60,0,0,0,-,2,0.40,18,0,6,3,-4.2,1,1,0,100.0
2020-01-12,トヨタモビリティ東京スパークル,15,,新山駿,5,■,■,■,■,■,54,24,3,0.4444444444444444,0.3888888888888889,4.80,3,1,0,33.3,0,-,15,0,4,1,-5.0,39,26,8,76.9
2020-01-12,トヨタモビリティ東京スパークル,21,,伊藤優介,1,■,nan,nan,nan,nan,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,22,,松枝寿明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-12,トヨタモビリティ東京スパークル,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,161,75,10,0.4658385093167702,0.40372670807453415,15.00,14,5,1,35.7,3,0.60,103,4,16,13,3.2,92,62,17,76.6
