試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2008-03-21,2008-03,3,久光製薬スプリングス,デンソーエアリービーズ,13,,三上彩,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-21,2008-03,3,久光製薬スプリングス,デンソーエアリービーズ,17,,橋本直子,4,■,■,■,■,,4,2,0,50.0,50.0,0.50,0,0,0,-,1,0.25,11,0,0,3,6.8,0,0,0,-,3
2008-03-21,2008-03,3,久光製薬スプリングス,デンソーエアリービーズ,18,,筒井視穂子,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,1,,向井久子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,2,,芝田安希,3,■,■,■,,,10,4,1,40.0,30.0,1.33,0,0,0,-,1,0.33,9,0,1,3,8.3,19,13,0,68.4,5
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,3,,西脇万里子,3,■,■,■,,,15,9,0,60.0,60.0,3.00,0,0,0,-,1,0.33,7,0,0,3,10.7,0,0,0,-,10
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,4,,冨田寧寧,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,6,,荒木絵里香,3,■,■,■,,,17,12,0,70.6,70.6,4.00,0,0,0,-,4,1.33,10,0,1,4,10.0,0,0,0,-,16
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,7,L,濱口華菜里,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,0,88.9,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,8,,中道瞳,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,18,0,1,7,9.7,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,9,,大山未希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,11,,木村沙織,3,■,■,■,,,23,11,1,47.8,43.5,3.67,0,0,0,-,0,-,10,0,1,2,5.0,18,12,0,66.7,11
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,12,,佐藤美耶,3,□,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,13,,高田ありさ,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0
2008-03-21,2008-03,3,東レアローズ,岡山シーガルズ,18,,デラクルス デ ペニャベタニア,3,■,■,■,,,38,22,3,57.9,50.0,7.33,7,5,1,71.4,2,0.67,16,2,2,8,23.8,0,0,0,-,26
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,1,,吉田みなみ,3,□,□,□,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,0,0.0,4,2,0,50.0,0
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,2,,山口舞,3,■,■,■,,,18,6,0,33.3,33.3,2.00,0,0,0,-,0,-,7,0,1,0,0.0,17,11,0,64.7,6
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,3,,米村信子,2,■,,■,,,9,2,1,22.2,11.1,1.00,0,0,0,-,0,-,1,0,0,0,0.0,12,8,0,66.7,2
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,4,,野村まり,1,,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,12,,村田奈都美,3,□,■,■,,,33,7,0,21.2,21.2,2.33,0,0,0,-,1,0.33,7,0,2,0,0.0,15,8,0,53.3,8
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,13,,高松未,2,■,■,,,,6,1,0,16.7,16.7,0.50,1,1,0,100.0,1,0.50,6,0,0,2,8.3,7,0,0,0.0,2
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,15,,岡野弘子,3,■,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,17,,小林亜里沙,2,,□,■,,,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,4,0,0,3,18.8,1,1,0,100.0,1
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,18,L,金森純子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,21,,森和代,3,■,■,■,,,21,9,0,42.9,42.9,3.00,0,0,0,-,1,0.33,13,0,0,7,13.5,9,5,0,55.6,10
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,33,,若浦貴子,2,■,■,,,,18,6,0,33.3,33.3,3.00,0,0,0,-,0,-,4,0,1,0,0.0,1,0,0,0.0,6
2008-03-21,2008-03,3,岡山シーガルズ,東レアローズ,41,,小菅真弓,3,□,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,3,0,0,0,0.0,0,0,0,-,1
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,1,,仁木希,5,■,■,■,■,■,29,10,1,34.5,31.0,2.00,0,0,0,-,1,0.20,20,0,2,7,8.8,26,20,0,76.9,11
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,2,,榛澤舞子,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,4,,先野久美子,5,■,■,■,■,■,27,9,1,33.3,29.6,1.80,0,0,0,-,2,0.40,16,1,1,3,9.7,0,0,0,-,12
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,7,,狩野美雪,5,■,■,■,■,■,31,9,1,29.0,25.8,1.80,1,0,0,0.0,2,0.40,25,1,0,16,19.2,32,28,0,87.5,12
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,8,,大村加奈子,5,■,■,■,■,■,17,7,1,41.2,35.3,1.40,0,0,0,-,3,0.60,8,0,0,1,3.1,0,0,0,-,10
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,9,,平井香菜子,3,□,,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,10,L,佐野優子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,40,30,0,75.0,0
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,11,,パブロワイエレナ,5,■,■,■,■,■,89,36,6,40.4,33.7,7.20,17,5,2,29.4,2,0.40,17,3,3,2,17.1,1,1,0,100.0,41
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,12,,渡辺真由美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,13,,三上彩,4,,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,17,,橋本直子,5,■,■,■,■,■,4,2,0,50.0,50.0,0.40,0,0,0,-,0,-,14,0,2,1,1.8,0,0,0,-,2
2008-03-22,2008-03,3,久光製薬スプリングス,岡山シーガルズ,18,,筒井視穂子,4,□,,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-,0
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,1,,吉田みなみ,3,□,,□,,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,2,2,0,100.0,0
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,2,,山口舞,5,■,■,■,■,■,33,8,0,24.2,24.2,1.60,0,0,0,-,3,0.60,19,0,0,1,1.3,19,12,0,63.2,11
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,4,,野村まり,5,■,■,■,■,■,10,3,1,30.0,20.0,0.60,0,0,0,-,6,1.20,15,0,2,2,3.3,2,1,0,50.0,9
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,7,,神田千絵,2,,□,,□,,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,12,,村田奈都美,5,■,■,■,■,■,67,24,7,35.8,25.4,4.80,0,0,0,-,1,0.20,17,0,1,2,2.9,17,11,0,64.7,25
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,13,,高松未,3,□,,□,□,,4,1,0,25.0,25.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,15,,岡野弘子,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,1,0.20,14,0,0,4,7.1,0,0,0,-,2
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,18,L,金森純子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,10,0,55.6,0
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,21,,森和代,5,■,■,■,■,■,41,16,1,39.0,36.6,3.20,0,0,0,-,5,1.00,14,0,0,4,7.1,15,8,0,53.3,21
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,33,,若浦貴子,5,■,■,■,■,□,28,6,0,21.4,21.4,1.20,0,0,0,-,1,0.20,5,0,1,0,0.0,14,10,0,71.4,7
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,41,,小菅真弓,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2008-03-22,2008-03,3,岡山シーガルズ,久光製薬スプリングス,55,,堀田理恵,5,□,□,□,□,■,17,3,4,17.6,-5.9,0.60,0,0,0,-,0,-,15,3,0,4,24.0,14,8,0,57.1,6
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,1,,向井久子,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,2,,芝田安希,5,■,■,■,■,■,16,6,3,37.5,18.8,1.20,0,0,0,-,2,0.40,17,3,2,7,24.4,33,15,0,45.5,11
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,3,,西脇万里子,2,■,,,□,,5,2,0,40.0,40.0,1.00,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,2
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,4,,冨田寧寧,5,□,■,■,■,■,17,10,1,58.8,52.9,2.00,0,0,0,-,3,0.60,13,0,0,0,0.0,0,0,0,-,13
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,6,,荒木絵里香,5,■,■,■,■,■,19,11,1,57.9,52.6,2.20,0,0,0,-,5,1.00,12,0,1,3,6.2,0,0,0,-,16
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,7,L,濱口華菜里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,0,50.0,0
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,8,,中道瞳,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,18,0,0,4,5.6,0,0,0,-,0
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,9,,大山未希,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,11,,木村沙織,5,■,■,■,■,■,35,7,6,20.0,2.9,1.40,2,0,0,0.0,1,0.20,11,0,0,3,6.8,32,18,0,56.2,8
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,12,,佐藤美耶,3,□,,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,13,,高田ありさ,4,□,□,,□,□,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,8,0,0,2,6.2,6,3,0,50.0,1
2008-03-22,2008-03,3,東レアローズ,デンソーエアリービーズ,18,,デラクルス デ ペニャベタニア,5,■,■,■,■,■,61,22,4,36.1,29.5,4.40,12,5,0,41.7,1,0.20,18,2,5,5,16.9,0,0,0,-,25
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,1,,眞恵子,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,2,,矢野美子,5,■,■,■,■,■,14,8,1,57.1,50.0,1.60,0,0,0,-,2,0.40,15,1,3,6,15.3,0,0,0,-,11
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,3,,福田舞,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,4,,細田絵理,5,■,■,■,■,■,36,18,0,50.0,50.0,3.60,0,0,0,-,3,0.60,20,0,4,9,11.2,29,19,0,65.5,21
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,5,,岡野知子,5,■,■,■,■,■,37,7,0,18.9,18.9,1.40,0,0,0,-,0,-,12,0,0,4,8.3,23,16,0,69.6,7
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,6,,横山雅美,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,22,2,2,10,18.6,0,0,0,-,2
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,8,,井上香織,5,■,■,■,■,■,17,7,1,41.2,35.3,1.40,0,0,0,-,3,0.60,8,0,0,1,3.1,0,0,0,-,10
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,9,L,櫻井由香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,14,0,66.7,0
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,10,,木村智香子,1,,,,□,,7,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,2,16.7,1,1,0,100.0,0
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,14,,大槻真弥,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,6,0,75.0,0
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,16,,片下恭子,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,7,6,0,85.7,0
2008-03-22,2008-03,3,デンソーエアリービーズ,東レアローズ,28,,ロンドンシンディ,5,■,■,■,■,■,45,20,1,44.4,42.2,4.00,1,0,0,0.0,0,-,19,2,4,7,18.7,2,0,0,0.0,22
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,1,,眞恵子,3,□,□,□,,,0,0,0,,,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,1
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,2,,矢野美子,3,■,■,■,,,13,8,1,61.5,53.8,2.67,0,0,0,-,1,0.33,13,0,2,6,11.5,1,0,0,0.0,9
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,3,,福田舞,1,□,,,,,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,4,,細田絵理,3,■,■,■,,,24,7,1,29.2,25.0,2.33,0,0,0,-,0,-,19,2,0,9,20.3,17,15,0,88.2,9
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,5,,岡野知子,3,■,■,■,,,28,11,2,39.3,32.1,3.67,0,0,0,-,0,-,6,0,0,3,12.5,14,9,0,64.3,11
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,6,,横山雅美,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,1,0,3,14.1,0,0,0,-,1
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,8,,井上香織,3,■,■,■,,,16,7,0,43.8,43.8,2.33,0,0,0,-,0,-,9,1,0,2,14.4,0,0,0,-,8
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,9,L,櫻井由香,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,14,0,82.4,0
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,10,,木村智香子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,14,,大槻真弥,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,16,,片下恭子,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,6,5,0,83.3,0
2008-03-23,2008-03,3,デンソーエアリービーズ,岡山シーガルズ,28,,ロンドンシンディ,3,■,■,■,,,45,23,4,51.1,42.2,7.67,9,3,2,33.3,0,-,12,2,0,2,19.2,0,0,0,-,25
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,1,,吉田みなみ,3,□,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,3,3,0,100.0,0
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,2,,山口舞,3,■,■,■,,,23,11,1,47.8,43.5,3.67,0,0,0,-,2,0.67,9,0,0,2,5.6,13,6,0,46.2,13
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,3,,米村信子,2,□,,■,,,8,3,0,37.5,37.5,1.50,0,0,0,-,1,0.50,6,0,0,2,8.3,10,7,0,70.0,4
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,4,,野村まり,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,7,,神田千絵,2,■,■,,,,12,5,0,41.7,41.7,2.50,0,0,0,-,0,-,4,0,0,0,0.0,2,0,0,0.0,5
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,12,,村田奈都美,3,■,■,■,,,19,6,2,31.6,21.1,2.00,0,0,0,-,0,-,9,0,1,0,0.0,16,9,0,56.2,6
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,15,,岡野弘子,3,■,■,■,,,2,1,0,50.0,50.0,0.33,0,0,0,-,1,0.33,9,0,0,3,8.3,0,0,0,-,2
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,17,,小林亜里沙,3,■,■,■,,,12,1,1,8.3,0.0,0.33,0,0,0,-,0,-,8,0,1,3,9.4,2,0,0,0.0,1
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,18,L,金森純子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,0,75.0,0
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,21,,森和代,3,■,■,■,,,31,14,1,45.2,41.9,4.67,0,0,0,-,1,0.33,11,0,1,2,4.5,10,4,0,40.0,15
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,33,,若浦貴子,2,,□,□,,,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,1
2008-03-23,2008-03,3,岡山シーガルズ,デンソーエアリービーズ,55,,堀田理恵,2,,□,□,,,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,3,1,0,0,26.7,1,0,0,0.0,2
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,1,,仁木希,4,■,■,■,■,,32,8,1,25.0,21.9,2.00,0,0,0,-,2,0.50,18,2,1,4,14.4,19,13,0,68.4,12
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,2,,榛澤舞子,4,■,■,■,■,,57,12,2,21.1,17.5,3.00,3,0,1,0.0,0,-,10,0,2,2,5.0,2,0,0,0.0,12
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,5,,小山修加,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,7,,狩野美雪,4,■,■,■,■,,30,12,2,40.0,33.3,3.00,6,2,1,33.3,0,-,16,1,1,7,15.9,46,30,0,65.2,13
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,8,,大村加奈子,3,■,■,■,,,23,8,5,34.8,13.0,2.67,0,0,0,-,1,0.33,4,0,0,1,6.2,1,1,0,100.0,9
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,9,,平井香菜子,4,■,■,■,■,,19,10,2,52.6,42.1,2.50,0,0,0,-,1,0.25,14,1,2,3,11.1,1,0,0,0.0,12
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,10,L,佐野優子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,13,0,59.1,0
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,13,,三上彩,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,15,,徳川恵理,3,□,,□,■,,9,3,0,33.3,33.3,1.00,0,0,0,-,2,0.67,7,1,1,2,21.4,1,1,0,100.0,6
2008-03-23,2008-03,3,久光製薬スプリングス,東レアローズ,16,,浅津ゆうこ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
