試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2008-03-21,デンソーエアリービーズ,1,,眞恵子,4,□,□,□,□,nan,1,1,0,1.0,1.0,0.25,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-03-21,デンソーエアリービーズ,2,,矢野美子,4,■,■,■,■,nan,11,6,0,0.5454545454545454,0.5454545454545454,1.50,0,0,0,-,8,2.00,15,0,0,8,13.3,0,0,0,-
2008-03-21,デンソーエアリービーズ,3,,福田舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-03-21,デンソーエアリービーズ,4,,細田絵理,4,■,■,■,■,nan,36,9,0,0.25,0.25,2.25,0,0,0,-,4,1.00,16,0,2,4,6.2,30,15,0,50.0
2008-03-21,デンソーエアリービーズ,5,,岡野知子,4,■,■,■,■,nan,44,15,3,0.3409090909090909,0.2727272727272727,3.75,0,0,0,-,2,0.50,9,0,0,2,5.6,24,18,0,75.0
2008-03-21,デンソーエアリービーズ,6,,横山雅美,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,27,1,3,7,9.4,0,0,0,-
2008-03-21,デンソーエアリービーズ,8,,井上香織,4,■,■,■,■,nan,21,11,0,0.5238095238095238,0.5238095238095238,2.75,0,0,0,-,2,0.50,13,0,2,2,3.8,0,0,0,-
2008-03-21,デンソーエアリービーズ,9,L,櫻井由香,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,18,0,94.7
2008-03-21,デンソーエアリービーズ,10,,木村智香子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-03-21,デンソーエアリービーズ,14,,大槻真弥,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0
2008-03-21,デンソーエアリービーズ,16,,片下恭子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,4,16.7,9,6,0,66.7
2008-03-21,デンソーエアリービーズ,28,,ロンドンシンディ,4,■,■,■,■,nan,49,18,7,0.3673469387755102,0.22448979591836735,4.50,7,4,1,57.1,4,1.00,13,1,1,3,13.5,0,0,0,-
2008-03-21,デンソーエアリービーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,163,60,10,0.36809815950920244,0.3067484662576687,15.00,7,4,1,57.1,21,5.25,99,2,8,30,9.4,84,57,0,67.9
2008-03-21,久光製薬スプリングス,1,,仁木希,4,■,■,■,■,nan,16,3,1,0.1875,0.125,0.75,0,0,0,-,3,0.75,15,0,0,5,8.3,21,12,0,57.1
2008-03-21,久光製薬スプリングス,2,,榛澤舞子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-03-21,久光製薬スプリングス,4,,先野久美子,4,■,■,■,■,nan,22,6,1,0.2727272727272727,0.22727272727272727,1.50,0,0,0,-,2,0.50,16,0,0,7,10.9,0,0,0,-
2008-03-21,久光製薬スプリングス,7,,狩野美雪,4,■,■,■,■,nan,31,8,3,0.25806451612903225,0.16129032258064516,2.00,0,0,0,-,1,0.25,19,1,0,4,9.5,30,20,0,66.7
2008-03-21,久光製薬スプリングス,8,,大村加奈子,4,■,■,■,■,nan,12,6,0,0.5,0.5,1.50,0,0,0,-,4,1.00,7,0,1,0,0.0,0,0,0,-
2008-03-21,久光製薬スプリングス,9,,平井香菜子,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2008-03-21,久光製薬スプリングス,10,L,佐野優子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,38,26,0,68.4
2008-03-21,久光製薬スプリングス,11,,パブロワイエレナ,4,■,■,■,■,nan,69,30,5,0.43478260869565216,0.36231884057971014,7.50,11,5,2,45.5,1,0.25,15,0,4,3,5.0,1,1,0,100.0
