月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,9,,林一壽,6,2,2,2,0,0,4,3,0,75.0,75.0,0.6666666666666666,0,0,0,,6,1.0,20,1,4,2,2.5,0,0,0,
11,9,,林一壽,25,8,8,6,2,1,56,22,3,39.285714285714285,33.92857142857143,2.24,0,0,0,,8,0.32,65,1,8,9,1.9230769230769231,6,2,2,50.0
12,9,,林一壽,17,5,5,4,1,1,22,11,1,50.0,45.45454545454545,1.2941176470588236,0,0,0,,3,0.17647058823529413,46,1,5,13,6.521739130434782,9,2,4,44.44444444444444
01,9,,林一壽,15,5,5,4,1,0,26,14,0,53.84615384615385,53.84615384615385,1.7333333333333334,0,0,0,,5,0.3333333333333333,32,0,6,3,-2.34375,3,2,0,66.66666666666667
02,9,,林一壽,21,4,5,4,3,2,32,9,4,28.125,15.625,1.5238095238095237,0,0,0,,2,0.09523809523809523,46,1,5,12,5.978260869565218,4,1,2,50.0
