名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
河西孔明,2020-01,サフィルヴァ北海道,15,3,3,1,1,33.3,0.0,0,0,0,0,4,0,2,1,0,0,0,,0.33,0.0,-6.2,
河西孔明,2020-02,サフィルヴァ北海道,15,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
河西智洋,2019-11,サフィルヴァ北海道,3,10,81,25,5,30.9,24.7,12,2,2,1,43,1,14,9,88,35,32,16.7,2.5,0.1,-0.6,58.0
河西智洋,2019-12,サフィルヴァ北海道,3,15,84,29,3,34.5,31.0,10,2,1,2,52,2,12,7,111,42,35,20.0,1.93,0.13,1.4,53.6
河西智洋,2020-01,サフィルヴァ北海道,3,13,107,44,8,41.1,33.6,8,2,2,4,46,3,10,9,90,54,19,25.0,3.38,0.31,6.0,70.6
河西智洋,2020-02,サフィルヴァ北海道,3,20,154,54,15,35.1,25.3,4,1,0,11,63,0,14,12,118,62,25,25.0,2.7,0.55,-0.8,63.1
清水久雄,2019-11,サフィルヴァ北海道,8,7,3,2,0,66.7,66.7,0,0,0,0,15,0,2,2,0,0,0,,0.29,0.0,0.0,
清水久雄,2019-12,サフィルヴァ北海道,8,10,1,1,0,100.0,100.0,0,0,0,0,31,0,1,8,0,0,0,,0.1,0.0,5.6,
清水久雄,2020-01,サフィルヴァ北海道,8,5,0,0,0,,,0,0,0,0,4,0,1,0,1,0,0,,0.0,0.0,-6.2,0.0
清水久雄,2020-02,サフィルヴァ北海道,8,17,4,2,0,50.0,50.0,0,0,0,0,49,0,2,6,2,0,0,,0.12,0.0,2.0,0.0
渡邊徹,2019-12,奈良ドリーマーズ,1,6,0,0,0,,,0,0,0,0,10,0,1,1,0,0,0,,0.0,0.0,0.0,
渡邊徹,2020-01,奈良ドリーマーズ,1,4,0,0,0,,,0,0,0,0,5,0,2,0,0,0,0,,0.0,0.0,-10.0,
渡邊徹,2020-02,奈良ドリーマーズ,1,9,0,0,0,,,0,0,0,0,11,0,0,2,0,0,0,,0.0,0.0,4.5,
為我井太也,2019-11,トヨタモビリティ東京スパークル,2,8,7,5,0,71.4,71.4,0,0,0,4,23,1,7,7,0,0,0,,0.62,0.5,4.3,
為我井太也,2019-12,トヨタモビリティ東京スパークル,2,17,16,10,1,62.5,56.2,0,0,0,3,50,1,15,12,0,0,0,,0.59,0.18,0.5,
為我井太也,2020-01,トヨタモビリティ東京スパークル,2,12,20,12,1,60.0,55.0,0,0,0,1,41,1,9,4,0,0,0,,1.0,0.08,-0.6,
為我井太也,2020-02,トヨタモビリティ東京スパークル,2,22,63,24,9,38.1,23.8,2,1,0,1,66,3,18,16,1,0,0,50.0,1.09,0.05,3.8,0.0
片野坂拓人,2019-11,奈良ドリーマーズ,16,10,77,41,10,53.2,40.3,15,6,3,2,38,0,5,6,55,36,8,40.0,4.1,0.2,0.7,72.7
片野坂拓人,2019-12,奈良ドリーマーズ,16,10,79,37,7,46.8,38.0,11,2,3,3,55,5,3,18,46,20,21,18.2,3.7,0.3,15.9,66.3
片野坂拓人,2020-01,奈良ドリーマーズ,16,16,122,65,6,53.3,48.4,11,5,2,3,69,1,11,16,139,58,44,45.5,4.06,0.19,3.3,57.6
片野坂拓人,2020-02,奈良ドリーマーズ,16,23,209,97,21,46.4,36.4,28,11,7,1,103,3,7,18,120,63,36,39.3,4.22,0.04,5.6,67.5
田中湧朔,2019-11,トヨタモビリティ東京スパークル,13,7,0,0,0,,,0,0,0,0,8,0,3,0,5,2,1,,0.0,0.0,-9.4,50.0
田中湧朔,2019-12,トヨタモビリティ東京スパークル,13,11,0,0,0,,,0,0,0,0,14,0,5,2,0,0,0,,0.0,0.0,-5.4,
田中湧朔,2020-01,トヨタモビリティ東京スパークル,13,11,0,0,0,,,0,0,0,0,13,0,1,3,0,0,0,,0.0,0.0,3.8,
田中湧朔,2020-02,トヨタモビリティ東京スパークル,13,15,0,0,0,,,0,0,0,0,20,0,7,2,2,1,0,,0.0,0.0,-6.2,50.0
白戸謙伸,2019-11,サフィルヴァ北海道,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
白戸謙伸,2020-01,サフィルヴァ北海道,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
白戸謙伸,2020-02,サフィルヴァ北海道,12,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
石井琢也,2019-11,トヨタモビリティ東京スパークル,7,8,80,32,6,40.0,32.5,5,3,0,2,20,0,0,4,20,10,6,60.0,4.0,0.25,5.0,65.0
石井琢也,2019-12,トヨタモビリティ東京スパークル,7,4,26,5,3,19.2,7.7,3,0,2,0,5,0,0,0,8,2,0,0.0,1.25,0.0,0.0,25.0
石井琢也,2020-01,トヨタモビリティ東京スパークル,7,3,21,6,0,28.6,28.6,1,0,0,0,12,0,0,3,2,0,1,0.0,2.0,0.0,6.2,25.0
石井琢也,2020-02,トヨタモビリティ東京スパークル,7,12,100,43,5,43.0,38.0,8,0,2,1,30,0,0,5,21,5,5,0.0,3.58,0.08,4.2,35.7
石渡瑛法,2019-11,奈良ドリーマーズ,19,10,0,0,0,,,0,0,0,0,0,0,0,0,44,20,14,,0.0,0.0,,61.4
石渡瑛法,2019-12,奈良ドリーマーズ,19,14,0,0,0,,,0,0,0,0,0,0,0,0,68,25,27,,0.0,0.0,,56.6
石渡瑛法,2020-01,奈良ドリーマーズ,19,16,0,0,0,,,0,0,0,0,0,0,0,0,69,33,19,,0.0,0.0,,61.6
石渡瑛法,2020-02,奈良ドリーマーズ,19,23,0,0,0,,,0,0,0,0,0,0,0,0,140,73,41,,0.0,0.0,,66.8
石田康祐,2019-12,近畿クラブスフィーダ,7,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
石田康祐,2020-01,近畿クラブスフィーダ,7,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
碩幸輝,2019-11,奈良ドリーマーズ,17,10,25,6,1,24.0,20.0,0,0,0,4,35,1,1,8,0,0,0,,0.6,0.4,7.9,
碩幸輝,2019-12,奈良ドリーマーズ,17,4,1,0,0,0.0,0.0,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
碩幸輝,2020-02,奈良ドリーマーズ,17,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
神園時,2019-11,サフィルヴァ北海道,2,10,0,0,0,,,0,0,0,0,0,0,0,0,52,25,15,,0.0,0.0,,62.5
神園時,2019-12,サフィルヴァ北海道,2,15,0,0,0,,,0,0,0,0,0,0,0,0,98,55,22,,0.0,0.0,,67.3
神園時,2020-01,サフィルヴァ北海道,2,13,0,0,0,,,0,0,0,0,0,0,0,0,83,42,21,,0.0,0.0,,63.3
神園時,2020-02,サフィルヴァ北海道,2,20,0,0,0,,,0,0,0,0,0,0,0,0,114,60,31,,0.0,0.0,,66.2
笠原佑斗,2019-11,サフィルヴァ北海道,7,9,25,14,0,56.0,56.0,0,0,0,8,32,0,0,7,0,0,0,,1.56,0.89,5.5,
笠原佑斗,2019-12,サフィルヴァ北海道,7,14,42,20,0,47.6,47.6,0,0,0,9,48,3,5,17,0,0,0,,1.43,0.64,12.5,
笠原佑斗,2020-01,サフィルヴァ北海道,7,13,52,22,2,42.3,38.5,0,0,0,17,49,3,5,7,2,2,0,,1.69,1.31,7.1,100.0
笠原佑斗,2020-02,サフィルヴァ北海道,7,17,49,21,2,42.9,38.8,0,0,0,12,57,1,10,10,1,0,1,,1.24,0.71,1.8,50.0
筧颯斗,2020-02,トヨタモビリティ東京スパークル,17,9,0,0,0,,,0,0,0,0,10,1,6,2,0,0,0,,0.0,0.0,0.0,
西河孝太,2019-11,トヨタモビリティ東京スパークル,4,8,69,25,7,36.2,26.1,5,2,0,1,34,0,3,4,86,34,29,40.0,3.12,0.12,0.7,56.4
西河孝太,2019-12,トヨタモビリティ東京スパークル,4,14,128,42,11,32.8,24.2,15,8,4,3,50,0,1,11,75,28,22,53.3,3.0,0.21,5.0,52.0
西河孝太,2020-01,トヨタモビリティ東京スパークル,4,12,102,43,6,42.2,36.3,7,1,1,1,42,1,0,4,68,27,17,14.3,3.58,0.08,4.8,52.2
西河孝太,2020-02,トヨタモビリティ東京スパークル,4,22,172,67,14,39.0,30.8,8,1,3,5,74,0,2,9,230,86,85,12.5,3.05,0.23,2.4,55.9
西片圭佑,2019-11,トヨタモビリティ東京スパークル,8,6,14,6,0,42.9,42.9,5,2,0,0,15,0,1,4,1,0,1,40.0,1.0,0.0,5.0,50.0
西片圭佑,2019-12,トヨタモビリティ東京スパークル,8,9,23,8,4,34.8,17.4,7,0,4,0,12,1,3,1,1,0,0,0.0,0.89,0.0,4.2,0.0
西片圭佑,2020-01,トヨタモビリティ東京スパークル,8,9,36,13,2,36.1,30.6,10,4,0,0,22,1,1,3,0,0,0,40.0,1.44,0.0,6.8,
西片圭佑,2020-02,トヨタモビリティ東京スパークル,8,13,44,14,0,31.8,31.8,11,0,0,2,29,3,1,4,0,0,0,0.0,1.08,0.15,12.9,
言上真一,2019-11,奈良ドリーマーズ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
言上真一,2019-12,奈良ドリーマーズ,2,3,2,1,0,50.0,50.0,0,0,0,0,3,0,1,1,0,0,0,,0.33,0.0,0.0,
言上真一,2020-01,奈良ドリーマーズ,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
言上真一,2020-02,奈良ドリーマーズ,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
越智蒼,2019-12,近畿クラブスフィーダ,24,3,6,2,1,33.3,16.7,0,0,0,1,4,0,1,1,0,0,0,,0.67,0.33,0.0,
越智蒼,2020-01,近畿クラブスフィーダ,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
那須野裕進,2019-11,近畿クラブスフィーダ,13,8,25,16,2,64.0,56.0,0,0,0,3,23,0,3,7,0,0,0,,2.0,0.38,4.3,
那須野裕進,2019-12,近畿クラブスフィーダ,13,15,57,24,5,42.1,33.3,0,0,0,8,34,0,5,2,0,0,0,,1.6,0.53,-2.2,
那須野裕進,2020-01,近畿クラブスフィーダ,13,19,61,28,1,45.9,44.3,1,0,0,15,49,0,6,8,2,1,1,0.0,1.47,0.79,1.0,75.0
那須野裕進,2020-02,近畿クラブスフィーダ,13,12,29,12,2,41.4,34.5,0,0,0,8,33,0,5,5,1,0,1,,1.0,0.67,0.0,50.0
野田雄介,2020-01,トヨタモビリティ東京スパークル,10,9,0,0,0,,,0,0,0,0,0,0,0,0,42,27,7,,0.0,0.0,,72.6
鈴木浩大,2019-12,トヨタモビリティ東京スパークル,18,2,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
鈴木浩大,2020-01,トヨタモビリティ東京スパークル,18,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
鈴木浩大,2020-02,トヨタモビリティ東京スパークル,18,16,39,6,4,15.4,5.1,0,0,0,1,38,2,9,15,1,0,1,,0.38,0.06,9.2,50.0
阿部誠樹,2020-01,サフィルヴァ北海道,6,5,19,12,2,63.2,52.6,3,2,0,3,8,0,1,2,0,0,0,66.7,2.4,0.6,3.1,
阿部誠樹,2020-02,サフィルヴァ北海道,6,20,154,72,19,46.8,34.4,37,8,11,3,61,1,3,21,40,22,11,21.6,3.6,0.15,9.0,68.8
青島賢司,2019-11,サフィルヴァ北海道,1,5,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
青島賢司,2019-12,サフィルヴァ北海道,1,5,0,0,0,,,0,0,0,0,4,0,1,1,2,1,0,,0.0,0.0,0.0,50.0
青島賢司,2020-01,サフィルヴァ北海道,1,7,0,0,0,,,0,0,0,0,8,0,0,2,8,3,4,,0.0,0.0,6.2,62.5
青島賢司,2020-02,サフィルヴァ北海道,1,14,2,0,0,0.0,0.0,0,0,0,0,20,0,2,4,15,6,4,,0.0,0.0,2.5,53.3
高橋和希,2019-11,奈良ドリーマーズ,9,10,8,2,1,25.0,12.5,0,0,0,1,35,0,2,4,0,0,0,,0.2,0.1,1.4,
高橋和希,2019-12,奈良ドリーマーズ,9,14,11,4,0,36.4,36.4,0,0,0,1,67,1,2,14,3,1,1,,0.29,0.07,6.0,50.0
高橋和希,2020-01,奈良ドリーマーズ,9,16,14,9,1,64.3,57.1,1,0,0,2,74,3,5,28,1,0,0,0.0,0.56,0.12,11.8,0.0
高橋和希,2020-02,奈良ドリーマーズ,9,23,10,2,0,20.0,20.0,0,0,0,9,79,2,7,20,0,0,0,,0.09,0.39,6.6,
