試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,1,,八幡美樹,4,■,■,■,■,nan,35,11,1,31.4,28.6,2.75,0,0,0,-,0,-,12,0,1,1,2.1,26,15,0,57.7,11
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,2,,杉山祥子,4,■,■,■,■,nan,29,13,1,44.8,41.4,3.25,0,0,0,-,2,0.50,13,0,1,5,9.6,0,0,0,-,15
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,3,,イエリズバシャ,3,□,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,4,,内田暁子,2,□,nan,nan,□,nan,11,3,1,27.3,18.2,1.50,0,0,0,-,2,1.00,6,0,0,3,12.5,7,4,0,57.1,5
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,5,,松浦麻琴,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,15,0,2,6,10.0,0,0,0,-,1
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,6,,近江あかり,4,■,■,■,■,nan,37,16,1,43.2,40.5,4.00,2,0,0,0.0,0,-,13,0,0,4,7.7,13,9,0,69.2,16
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,8,,島村春世,4,■,■,■,■,nan,32,15,0,46.9,46.9,3.75,0,0,0,-,2,0.50,16,1,0,6,15.6,0,0,0,-,18
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,9,,白垣里紗,4,■,■,■,■,nan,26,5,3,19.2,7.7,1.25,8,0,2,0.0,1,0.25,17,0,1,5,7.4,0,0,0,-,6
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,10,L,滝口奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,11,,張紫音,3,□,□,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,13,,渡辺美穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,14,,金子早織,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,4,20.0,0,0,0,-,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,15,,大野果奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,16,L,鳥越未玖,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,22,0,64.7,0
2013-03-24,NECレッドロケッツ,パイオニアレッドウィングス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,173,63,7,36.4,32.4,15.75,10,0,2,0.0,8,2.00,98,1,5,35,9.9,80,50,0,62.5,72
