試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,1,,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,2,,杉山祥子,4,nan,□,□,■,■,22,10,1,45.5,40.9,2.50,0,0,0,-,0,-,7,0,1,0,0.0,1,0,0,0.0,10,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,3,,イエリズバシャ,5,□,□,■,□,□,18,10,4,55.6,33.3,2.00,6,1,2,16.7,1,0.20,5,0,0,3,15.0,0,0,0,-,11,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,4,,内田暁子,5,■,■,■,■,■,50,23,1,46.0,44.0,4.60,7,3,0,42.9,0,-,18,1,0,2,8.3,31,17,0,54.8,24,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,5,,松浦麻琴,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,13,0,2,4,7.7,0,0,0,-,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,6,,近江あかり,5,■,■,■,■,■,42,9,1,21.4,19.0,1.80,1,1,0,100.0,2,0.40,18,1,2,4,11.1,38,25,0,65.8,12,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,8,,島村春世,5,■,■,■,■,■,35,14,2,40.0,34.3,2.80,0,0,0,-,3,0.60,14,0,2,5,8.9,1,0,0,0.0,17,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,9,,白垣里紗,5,■,■,□,■,■,37,8,3,21.6,13.5,1.60,17,5,1,29.4,0,-,13,1,1,2,11.5,0,0,0,-,9,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,10,L,滝口奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,11,,張紫音,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,13,,渡辺美穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,14,,金子早織,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,15,,大野果奈,4,■,■,■,nan,□,22,8,0,36.4,36.4,2.00,0,0,0,-,0,-,12,0,0,2,4.2,0,0,0,-,8,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,16,L,鳥越未玖,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,29,0,82.9,0,,,,,,,,
2013-02-02,NECレッドロケッツ,岡山シーガルズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,226,82,12,36.3,31.0,16.40,31,10,3,32.3,6,1.20,107,3,8,26,8.9,106,71,0,67.0,91,212,74,8,34.9,9,1.80,10.7,72.9
