月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,21,,張心穆意,28,7,7,7,4,3,213,80,5,37.558685446009385,35.2112676056338,7.607142857142857,0,0,0,,14,0.5,90,7,2,19,12.5,0,0,0,
12,21,,張心穆意,26,6,6,6,4,4,225,90,2,40.0,39.111111111111114,8.653846153846153,0,0,0,,16,0.6153846153846154,86,2,2,25,9.011627906976743,1,0,0,0.0
01,21,,張心穆意,14,4,4,4,2,0,132,56,5,42.42424242424242,38.63636363636363,9.428571428571429,0,0,0,,7,0.5,48,2,5,13,8.333333333333334,0,0,0,
02,21,,張心穆意,18,4,4,4,3,3,169,61,3,36.09467455621302,34.319526627218934,9.38888888888889,0,0,0,,11,0.6111111111111112,69,9,3,21,19.565217391304348,0,0,0,
