試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,1,,島村春世,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,2,,古賀紗理那,3,■,■,■,nan,nan,24,8,1,33.3,29.2,2.67,4,1,0,25.0,0,-,8,0,2,1,-3.1,32,6,17,45.3,8,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,3,,家高七央子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,5,,大野果奈,3,■,■,■,nan,nan,8,1,0,12.5,12.5,0.33,0,0,0,-,0,-,8,0,0,2,6.2,1,0,0,0.0,1,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,6,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,7,,山口かなめ,3,■,■,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,8,,柳田光綺,3,■,■,□,nan,nan,14,3,0,21.4,21.4,1.00,5,2,0,40.0,0,-,5,0,0,0,0.0,0,0,0,-,3,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,10,L,岩崎紗也加,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,2,4,50.0,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,11,L,篠原沙耶香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,12,,廣瀬七海,3,□,□,■,nan,nan,11,5,1,45.5,36.4,1.67,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,5,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,13,,山内美咲,3,■,■,■,nan,nan,24,7,2,29.2,20.8,2.33,6,1,0,16.7,0,-,8,0,2,2,0.0,20,5,7,42.5,7,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,14,,塚田しおり,2,nan,□,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,15,,小島満菜美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,16,,荒谷栞,3,■,■,■,nan,nan,7,2,0,28.6,28.6,0.67,1,1,0,100.0,0,-,3,0,0,1,8.3,3,2,0,66.7,2,,,,,,,,
2017-10-21,NECレッドロケッツ,久光製薬スプリングス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,91,27,4,29.7,25.3,9.00,16,5,0,31.2,0,0.00,43,0,5,8,1.7,64,15,28,45.3,27,107,48,7,44.9,9,3.00,12.8,51.3
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,2,,古藤千鶴,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,3,,新鍋理沙,3,■,■,■,nan,nan,10,4,0,40.0,40.0,1.33,0,0,0,-,0,-,14,2,1,5,21.4,6,3,3,75.0,6,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,4,,岩坂名奈,3,■,■,■,nan,nan,14,7,2,50.0,35.7,2.33,0,0,0,-,1,0.33,8,0,1,1,0.0,0,0,0,-,8,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,6,,石井優希,3,■,■,■,nan,nan,31,13,3,41.9,32.3,4.33,2,1,1,50.0,3,1.00,10,0,2,1,-2.5,23,5,12,47.8,16,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,8,,野本梨佳,3,■,■,■,nan,nan,29,8,2,27.6,20.7,2.67,1,0,0,0.0,0,-,15,1,1,5,13.3,0,0,0,-,9,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,10,,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,11,,栄絵里香,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,4,14.3,0,0,0,-,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,12,,今村優香,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,13,,帯川きよら,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,2,1.00,0,0,0,0,-,0,0,0,-,2,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,14,,森谷史佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,16,,アキンラデウォフォルケ,3,■,■,■,nan,nan,19,14,0,73.7,73.7,4.67,0,0,0,-,3,1.00,11,3,1,3,31.8,1,0,1,50.0,20,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,18,L,戸江真奈,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,20,L,筒井さやか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,1,5,50.0,0,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,25,,加藤光,1,nan,nan,□,nan,nan,4,2,0,50.0,50.0,2.00,0,0,0,-,0,-,2,0,0,1,12.5,1,0,0,0.0,2,,,,,,,,
2017-10-21,久光製薬スプリングス,NECレッドロケッツ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,107,48,7,44.9,38.3,16.00,3,1,1,33.3,9,3.00,74,6,7,21,12.8,38,9,21,51.3,63,91,27,4,29.7,0,0.00,1.7,45.3
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,2,,積山春花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,3,,坂本奈々香,3,nan,□,■,■,nan,18,6,1,33.3,27.8,2.00,1,0,0,0.0,0,-,9,0,0,3,8.3,2,0,1,25.0,6,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,5,,石井里沙,4,■,■,■,■,nan,20,8,0,40.0,40.0,2.00,0,0,0,-,0,-,17,2,1,3,14.7,0,0,0,-,10,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,6,,鈴木裕子,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,0,1,62.5,0,0,0,-,1,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,7,,中川千世,2,■,■,nan,nan,nan,12,3,1,25.0,16.7,1.50,0,0,0,-,0,-,4,0,0,2,12.5,5,0,4,40.0,3,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,8,,朝日優衣,4,□,□,■,■,nan,25,10,1,40.0,36.0,2.50,1,1,0,100.0,1,0.25,16,0,0,12,18.8,15,5,4,46.7,11,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,9,L,小口樹葉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,8,12,51.9,0,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,10,,森田麻実子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,13,L,山田美花,2,nan,nan,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,15,,鍋谷友理枝,4,■,■,■,■,nan,42,10,3,23.8,16.7,2.50,3,2,0,66.7,0,-,8,0,0,2,6.2,27,9,11,53.7,10,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,16,,堀江彩,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,17,,田原愛里,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,2,4,3.8,1,0,1,50.0,0,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,21,,クリスティアネフュルスト,4,■,■,■,■,nan,30,12,1,40.0,36.7,3.00,0,0,0,-,4,1.00,7,0,1,0,-3.6,0,0,0,-,16,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,22,,石田瑞穂,4,■,■,□,□,nan,30,6,0,20.0,20.0,1.50,3,0,0,0.0,0,-,11,0,0,2,4.5,4,2,2,75.0,6,,,,,,,,
2017-10-21,デンソーエアリービーズ,埼玉上尾メディックス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,179,55,7,30.7,26.8,13.75,8,3,0,37.5,5,1.25,91,3,4,29,10.2,81,24,35,51.2,63,188,68,12,36.2,7,1.75,11.6,44.8
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,2,,冨永こよみ,4,■,■,■,■,nan,12,4,0,33.3,33.3,1.00,0,0,0,-,1,0.25,16,3,1,4,23.4,0,0,0,-,8,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,4,,近藤志歩,4,■,■,■,■,nan,18,8,0,44.4,44.4,2.00,0,0,0,-,0,-,19,1,3,5,7.9,39,7,17,39.7,9,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,9,10,63.6,0,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,8,,松本亜弥華,2,■,■,nan,nan,nan,8,1,0,12.5,12.5,0.50,0,0,0,-,1,0.50,4,0,0,1,6.2,0,0,0,-,2,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,9,,三浦茉実,3,nan,□,□,■,nan,9,3,0,33.3,33.3,1.00,0,0,0,-,1,0.33,3,0,0,1,8.3,0,0,0,-,4,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,11,,青柳京古,3,nan,□,■,■,nan,10,7,0,70.0,70.0,2.33,0,0,0,-,0,-,6,0,1,0,-4.2,0,0,0,-,7,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,13,,井上美咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,14,,カルカセスケニア,4,■,■,■,■,nan,68,27,7,39.7,29.4,6.75,10,2,4,20.0,0,-,14,3,3,1,17.9,0,0,0,-,30,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,17,,小笹奈津子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,18,,辺野喜未来,1,nan,nan,nan,□,nan,2,1,0,50.0,50.0,1.00,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,19,,荒木夕貴,4,■,■,■,■,nan,45,12,3,26.7,20.0,3.00,1,0,0,0.0,1,0.25,19,0,1,5,5.3,24,4,9,35.4,13,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,20,,丸山裕子,4,■,■,■,□,nan,16,5,2,31.2,18.8,1.25,0,0,0,-,3,0.75,14,2,2,3,16.1,0,0,0,-,10,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,23,,大室璃紗,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0,0,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,26,L,堀江美志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2017-10-21,埼玉上尾メディックス,デンソーエアリービーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,188,68,12,36.2,29.8,17.00,12,2,4,16.7,7,1.75,97,9,11,20,11.6,86,20,37,44.8,84,179,55,7,30.7,5,1.25,10.2,51.2
2017-10-22,日立リヴァーレ,JTマーヴェラス,2,3,0,1,,間橋香織,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0,0,,,,,,,,
