試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-21,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,28,9,1,0.32142857142857145,0.2857142857142857,1.80,0,0,0,-,1,0.20,10,0,0,4,10.0,1,0,0,0.0
2019-12-21,大野石油広島オイラーズ,2,,大西真咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,大野石油広島オイラーズ,3,,磯部成里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,大野石油広島オイラーズ,4,,長谷川侑南,5,■,■,■,■,■,2,1,0,0.5,0.5,0.20,0,0,0,-,0,-,15,0,1,4,5.0,1,0,0,0.0
2019-12-21,大野石油広島オイラーズ,8,,吉本梓穂,2,□,nan,□,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,2,2,0,100.0
2019-12-21,大野石油広島オイラーズ,9,,佐藤愛美,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,大野石油広島オイラーズ,10,,山内佑里子,5,■,■,■,■,■,26,9,3,0.34615384615384615,0.23076923076923078,1.80,0,0,0,-,1,0.20,19,0,1,3,2.6,40,21,6,60.0
2019-12-21,大野石油広島オイラーズ,11,,中田唯香,5,■,■,■,■,■,69,26,6,0.37681159420289856,0.2898550724637681,5.20,4,2,1,50.0,4,0.80,14,0,0,2,3.6,24,18,2,79.2
2019-12-21,大野石油広島オイラーズ,13,,伊藤愛華,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-21,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,16,5,3,0.3125,0.125,1.00,0,0,0,-,3,0.60,19,0,0,4,5.3,0,0,0,-
2019-12-21,大野石油広島オイラーズ,15,,斉藤有香,5,■,■,■,■,■,70,26,2,0.37142857142857144,0.34285714285714286,5.20,11,2,1,18.2,0,-,25,1,1,11,14.0,28,10,7,48.2
2019-12-21,大野石油広島オイラーズ,16,,三井梨愛,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-12-21,大野石油広島オイラーズ,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,2,72.7
2019-12-21,大野石油広島オイラーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,214,76,15,0.35514018691588783,0.2850467289719626,15.20,16,4,2,25.0,9,1.80,107,1,4,28,6.5,107,58,17,62.1
