試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-17,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,30,14,0,0.4666666666666667,0.4666666666666667,2.80,0,0,0,-,1,0.20,12,0,0,6,12.5,0,0,0,-
2019-11-17,大野石油広島オイラーズ,2,,大西真咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,大野石油広島オイラーズ,3,,磯部成里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,大野石油広島オイラーズ,4,,長谷川侑南,5,■,■,■,■,■,3,0,0,0.0,0.0,-,0,0,0,-,2,0.40,23,1,0,11,16.3,1,0,0,0.0
2019-11-17,大野石油広島オイラーズ,8,,吉本梓穂,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,3,1,0,33.3
2019-11-17,大野石油広島オイラーズ,9,,佐藤愛美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,大野石油広島オイラーズ,10,,山内佑里子,5,■,■,■,■,■,42,14,0,0.3333333333333333,0.3333333333333333,2.80,1,0,0,0.0,3,0.60,16,0,0,4,6.2,40,19,10,60.0
2019-11-17,大野石油広島オイラーズ,11,,中田唯香,5,■,■,■,■,■,65,20,2,0.3076923076923077,0.27692307692307694,4.00,4,0,0,0.0,1,0.20,17,0,1,3,2.9,16,5,6,50.0
2019-11-17,大野石油広島オイラーズ,13,,伊藤愛華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,13,4,0,0.3076923076923077,0.3076923076923077,0.80,1,0,0,0.0,6,1.20,14,1,1,5,14.3,0,0,0,-
2019-11-17,大野石油広島オイラーズ,15,,斉藤有香,5,■,■,■,■,■,85,31,6,0.36470588235294116,0.29411764705882354,6.20,3,0,0,0.0,1,0.20,30,0,1,10,7.5,33,13,12,57.6
2019-11-17,大野石油広島オイラーズ,16,,三井梨愛,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2019-11-17,大野石油広島オイラーズ,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,8,1,65.4
2019-11-17,大野石油広島オイラーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,238,83,8,0.3487394957983193,0.31512605042016806,16.60,9,0,0,0.0,14,2.80,117,2,3,42,10.0,106,46,29,57.1
