試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-01-30,JTサンダーズ広島,1,,安永拓弥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,2,,小野寺太志,4,■,■,■,■,nan,9,4,1,0.4444444444444444,0.3333333333333333,1.00,0,0,0,-,3,0.75,13,0,2,2,0.0,1,1,0,100.0,,,,,,,,
2021-01-30,JTサンダーズ広島,3,,深津旭弘,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,20,0,0,6,7.5,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,4,,中島健太,4,■,■,■,■,nan,7,5,1,0.7142857142857143,0.5714285714285714,1.25,0,0,0,-,0,-,15,0,0,2,3.3,2,0,1,25.0,,,,,,,,
2021-01-30,JTサンダーズ広島,5,,井上慎一朗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,6,,エドガートーマス,4,■,■,■,■,nan,52,28,1,0.5384615384615384,0.5192307692307693,7.00,19,12,0,63.2,1,0.25,20,1,5,7,7.5,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,8,,武智洸史,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,9,,新井雄大,4,■,■,■,■,nan,24,11,2,0.4583333333333333,0.375,2.75,1,1,0,100.0,1,0.25,15,0,2,7,8.3,39,11,13,44.9,,,,,,,,
2021-01-30,JTサンダーズ広島,10,,井上航,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,,,,,,,,
2021-01-30,JTサンダーズ広島,12,,合田心平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,15,L,唐川大志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,11,2,66.7,,,,,,,,
2021-01-30,JTサンダーズ広島,17,,金子聖輝,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-30,JTサンダーズ広島,18,,山本将平,2,nan,nan,□,■,nan,5,4,0,0.8,0.8,2.00,1,1,0,100.0,0,-,5,0,2,1,-5.0,4,2,2,75.0,,,,,,,,
2021-01-30,JTサンダーズ広島,19,,陳建禎,3,■,■,■,nan,nan,14,3,0,0.21428571428571427,0.21428571428571427,1.00,3,1,0,33.3,1,0.33,9,0,1,2,2.8,10,5,2,60.0,,,,,,,,
2021-01-30,JTサンダーズ広島,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,111,55,5,0.4954954954954955,0.45045045045045046,13.75,24,15,0,62.5,8,2.00,97,1,12,27,4.9,75,30,20,53.3,137,57,11,41.6,6,1.50,8.9,54.2
