試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-10-25,JTサンダーズ広島,1,,安永拓弥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,2,,小野寺太志,3,■,■,■,nan,nan,22,13,3,0.5909090909090909,0.45454545454545453,4.33,0,0,0,-,2,0.67,13,0,1,3,3.8,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,3,,深津旭弘,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,14,1,2,3,8.9,1,0,0,0.0,,,,,,,,
2020-10-25,JTサンダーズ広島,4,,中島健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,6,,エドガートーマス,3,■,■,■,nan,nan,25,11,0,0.44,0.44,3.67,11,3,0,27.3,1,0.33,11,0,2,1,-2.3,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,7,,八子大輔,1,□,nan,nan,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,8,,武智洸史,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0,1,50.0,,,,,,,,
2020-10-25,JTサンダーズ広島,10,,井上航,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,,,,,,,,
2020-10-25,JTサンダーズ広島,12,,合田心平,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,15,L,唐川大志,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,4,2,50.0,,,,,,,,
2020-10-25,JTサンダーズ広島,16,,西知恕,3,■,■,■,nan,nan,14,8,0,0.5714285714285714,0.5714285714285714,2.67,0,0,0,-,1,0.33,10,0,2,2,0.0,1,1,0,100.0,,,,,,,,
2020-10-25,JTサンダーズ広島,17,,金子聖輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,JTサンダーズ広島,18,,山本将平,3,■,■,■,nan,nan,17,7,0,0.4117647058823529,0.4117647058823529,2.33,0,0,0,-,2,0.67,8,0,3,1,-6.2,12,5,5,62.5,,,,,,,,
2020-10-25,JTサンダーズ広島,19,,陳建禎,3,■,■,■,nan,nan,11,5,2,0.45454545454545453,0.2727272727272727,1.67,1,1,0,100.0,0,-,16,0,1,5,6.2,26,14,6,65.4,,,,,,,,
2020-10-25,JTサンダーズ広島,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,91,46,5,0.5054945054945055,0.45054945054945056,15.33,12,4,0,33.3,7,2.33,75,1,11,16,3.0,53,25,15,61.3,89,43,5,48.3,6,2.00,1.4,57.8
