試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,1,,吉澤智恵,4,■,■,■,■,nan,37,16,5,43.2,29.7,4.00,0,0,0,-,0,-,11,0,0,3,6.8,21,13,0,61.9,16,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,2,,金子美里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,3,,澤畠文子,3,□,nan,□,□,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,4,,鶴田桂子,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,16,1,2,5,12.8,0,0,0,-,2,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,5,,足立留美,4,□,■,■,■,nan,37,10,2,27.0,21.6,2.50,0,0,0,-,1,0.25,9,0,1,5,13.9,12,7,0,58.3,11,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,6,,池浦文香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,7,,内藤香菜子,4,■,■,■,■,nan,25,11,1,44.0,40.0,2.75,0,0,0,-,2,0.50,11,0,1,2,4.5,1,1,0,100.0,13,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,8,,石川友紀,4,■,■,■,■,nan,20,12,0,60.0,60.0,3.00,0,0,0,-,4,1.00,20,1,1,8,14.0,3,0,0,0.0,17,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,10,L,今村直美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,7,0,50.0,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,11,,平井真栄,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,12,,服部安佑香,4,■,■,■,■,nan,18,5,1,27.8,22.2,1.25,0,0,0,-,3,0.75,20,2,0,3,12.8,17,4,0,23.5,10,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,13,L,田向友美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,14,,三澤由佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,22,,石田瑞穂,3,■,nan,□,□,nan,12,1,2,8.3,-8.3,0.33,1,0,0,0.0,1,0.33,8,2,0,0,22.5,4,3,0,75.0,4,,,,,,,,
2008-11-30,武富士バンブー,日立リヴァーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,154,56,12,36.4,28.6,14.00,1,0,0,0.0,11,2.75,96,6,5,26,12.2,72,35,0,48.6,73,171,47,13,27.5,4,1.00,17.8,66.3
