大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,JAぎふリオレーナ,21,45,0,0,0,-,0,0,0,-,-,0,-,69,0,1,3,12,4.7,0,0,0,-,0,0,1,1
レギュラーラウンド,JAぎふリオレーナ,21,45,0,0,0,-,0,0,0,-,-,0,-,69,0,1,3,12,4.7,0,0,0,-,0,0,1,1
V.LEAGUE DIVISION2 WOMEN 2018-19,JAぎふリオレーナ,21,23,0,0,0,-,0,0,0,-,-,0,-,46,0,0,0,8,4.3,0,0,0,-,0,0,0,0
レギュラーラウンド,JAぎふリオレーナ,16,17,0,0,0,-,0,0,0,-,-,0,-,38,0,0,0,6,3.9,0,0,0,-,0,0,0,0
ファイナル６,JAぎふリオレーナ,5,6,0,0,0,-,0,0,0,-,-,0,-,8,0,0,0,2,6.2,0,0,0,-,0,0,0,0
チャレンジマッチ女子2018-19,JAぎふリオレーナ,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
チャレンジマッチ,JAぎふリオレーナ,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2017/18,フォレストリーヴズ熊本,18,65,5,3,0,60.0,0,0,0,-,0.05,2,0.03,213,1,4,10,45,6.5,4,1,1,37.5,3,2,5,10
レギュラーラウンド,フォレストリーヴズ熊本,18,65,5,3,0,60.0,0,0,0,-,0.05,2,0.03,213,1,4,10,45,6.5,4,1,1,37.5,3,2,5,10
Ｖ・チャレンジリーグⅠ女子 2016/17,フォレストリーヴズ熊本,18,66,8,2,0,25.0,0,0,0,-,0.03,3,0.05,268,0,7,11,114,12.7,5,0,0,0.0,2,3,7,12
レギュラーラウンド,フォレストリーヴズ熊本,18,66,8,2,0,25.0,0,0,0,-,0.03,3,0.05,268,0,7,11,114,12.7,5,0,0,0.0,2,3,7,12
レギュラーシーズン通算,,73,193,13,5,0,38.5,0,0,0,-,0.03,5,0.03,588,1,12,24,177,8.7,9,1,1,16.7,5,5,13,23
通算,,80,200,13,5,0,38.5,0,0,0,-,0.03,5,0.03,597,1,12,24,179,8.7,9,1,1,16.7,5,5,13,23
