大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,JAぎふリオレーナ,21,78,791,247,56,31.2,91,34,11,37.4,3.17,17,0.22,257,5,4,12,54,7.6,27,4,6,25.9,247,17,9,273
レギュラーラウンド,JAぎふリオレーナ,21,78,791,247,56,31.2,91,34,11,37.4,3.17,17,0.22,257,5,4,12,54,7.6,27,4,6,25.9,247,17,9,273
V.LEAGUE DIVISION2 WOMEN 2018-19,JAぎふリオレーナ,1,1,7,4,1,57.1,1,0,1,0.0,4.00,0,-,2,0,0,1,0,-12.5,0,0,0,-,4,0,0,4
レギュラーラウンド,JAぎふリオレーナ,1,1,7,4,1,57.1,1,0,1,0.0,4.00,0,-,2,0,0,1,0,-12.5,0,0,0,-,4,0,0,4
Ｖ・チャレンジリーグⅠ女子 2017/18,JAぎふリオレーナ,18,45,446,143,32,32.1,15,6,3,40.0,3.18,8,0.18,171,3,12,12,60,15.8,2,0,0,0.0,143,8,15,166
レギュラーラウンド,JAぎふリオレーナ,18,45,446,143,32,32.1,15,6,3,40.0,3.18,8,0.18,171,3,12,12,60,15.8,2,0,0,0.0,143,8,15,166
Ｖ・チャレンジリーグⅠ女子 2016/17,JAぎふリオレーナ,21,45,429,147,25,34.3,33,16,5,48.5,3.27,14,0.31,123,0,3,10,42,10.5,235,141,0,60.0,147,14,3,164
レギュラーラウンド,JAぎふリオレーナ,21,45,429,147,25,34.3,33,16,5,48.5,3.27,14,0.31,123,0,3,10,42,10.5,235,141,0,60.0,147,14,3,164
チャレンジリーグ入替戦女子2016/17,,2,8,88,32,2,36.4,11,5,1,45.5,4.00,7,0.88,35,0,2,2,11,12.4,10,3,0,30.0,32,7,2,41
チャレンジマッチ,,2,8,88,32,2,36.4,11,5,1,45.5,4.00,7,0.88,35,0,2,2,11,12.4,10,3,0,30.0,32,7,2,41
Ｖ・チャレンジリーグⅠ女子 2015/16,JAぎふリオレーナ,4,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,JAぎふリオレーナ,4,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,65,169,1673,541,114,32.3,140,56,20,40.0,3.20,39,0.23,553,8,19,35,156,10.4,264,145,6,56.1,541,39,27,607
通算,,67,177,1761,573,116,32.5,151,61,21,40.4,3.24,46,0.26,588,8,21,37,167,10.5,274,148,6,55.1,573,46,29,648
