試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,1,,都築有美子,4,■,■,■,■,nan,41,13,3,31.7,24.4,3.25,0,0,0,-,2,0.50,18,0,0,7,9.7,28,18,0,64.3,15
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,2,,今西郁瑠,4,■,■,■,■,nan,22,13,0,59.1,59.1,3.25,0,0,0,-,2,0.50,12,0,4,2,4.2,31,19,0,61.3,15
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,3,,山本陽子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,1
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,4,,船崎恵視,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,15,0,0,1,1.7,0,0,0,-,1
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,5,,羽根翠,4,■,■,■,■,nan,26,12,1,46.2,42.3,3.00,0,0,0,-,0,-,14,0,1,4,7.1,2,2,0,100.0,12
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,6,,佐藤絵美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,7,,前田見奈子,3,■,■,■,nan,nan,2,1,1,50.0,0.0,0.33,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,1
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,9,L,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,11,L,八田奈都己,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,10,0,58.8,0
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,14,,藤原亜紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,15,,堀崎智恵美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,16,,服部鮎弥,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,5,2,0,40.0,0
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,17,,コロンボレナタ,4,■,■,■,■,nan,57,25,4,43.9,36.8,6.25,7,4,1,57.1,0,-,11,0,1,0,0.0,0,0,0,-,25
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,19,,及川英香,4,□,□,□,■,nan,6,3,0,50.0,50.0,0.75,0,0,0,-,2,0.50,11,0,0,1,2.3,0,0,0,-,5
2009-02-22,トヨタ車体クインシーズ,久光製薬スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,156,67,9,42.9,37.2,16.75,7,4,1,57.1,8,2.00,89,0,6,17,4.8,88,54,0,61.4,75
