試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-04,久光製薬スプリングス,2,,クラウジノファビアナ,4,■,■,■,■,nan,21,9,1,0.42857142857142855,0.38095238095238093,2.25,0,0,0,-,4,1.00,11,2,1,4,25.0,0,0,0,-
2020-01-04,久光製薬スプリングス,3,,新鍋理沙,4,■,■,■,■,nan,26,13,3,0.5,0.38461538461538464,3.25,0,0,0,-,1,0.25,17,1,0,8,17.6,28,12,11,62.5
2020-01-04,久光製薬スプリングス,4,,岩坂名奈,4,■,■,■,■,nan,12,2,1,0.16666666666666666,0.08333333333333333,0.50,0,0,0,-,3,0.75,14,0,1,6,8.9,2,1,0,50.0
2020-01-04,久光製薬スプリングス,5,,井上愛里沙,4,■,■,■,■,nan,37,10,1,0.2702702702702703,0.24324324324324326,2.50,2,0,1,0.0,1,0.25,10,0,2,4,5.0,3,0,1,16.7
2020-01-04,久光製薬スプリングス,6,,石井優希,4,■,■,■,■,nan,47,7,5,0.14893617021276595,0.0425531914893617,1.75,1,0,0,0.0,2,0.50,14,1,2,2,7.1,22,5,8,40.9
2020-01-04,久光製薬スプリングス,7,,加藤光,3,□,□,□,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,0,3,12.5,3,0,1,16.7
2020-01-04,久光製薬スプリングス,8,,野本梨佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,久光製薬スプリングス,10,,座安琴希,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0
2020-01-04,久光製薬スプリングス,11,,栄絵里香,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,久光製薬スプリングス,13,,帯川きよら,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,久光製薬スプリングス,14,,中川美柚,2,□,nan,nan,□,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,久光製薬スプリングス,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,8,9,39.1
2020-01-04,久光製薬スプリングス,19,,平山詩嫣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,久光製薬スプリングス,24,,小島絢野,4,■,■,■,■,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.25,8,0,0,3,9.4,0,0,0,-
2020-01-04,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,42,11,0.27450980392156865,0.20261437908496732,10.50,3,0,1,0.0,12,3.00,80,4,6,30,12.5,92,26,31,45.1
