試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-06,デンソーエアリービーズ,1,,中元南,3,■,■,■,nan,nan,23,11,2,47.8,39.1,3.67,5,2,0,40.0,3,1.00,14,1,0,5,16.1,22,11,4,59.1,,,,,,,,
2021-03-06,デンソーエアリービーズ,2,,積山春花,1,nan,nan,□,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,5,,大竹里歩,3,■,■,■,nan,nan,12,6,0,50.0,50.0,2.00,0,0,0,-,2,0.67,10,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,8,,田原愛里,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,9,,小口樹葉,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,,,,,,,,
2021-03-06,デンソーエアリービーズ,10,,森谷史佳,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,12,,石橋桃子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,14,,松井珠己,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,11,1,0,4,18.2,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,16,,横田真未,3,■,■,■,nan,nan,13,7,1,53.8,46.2,2.33,0,0,0,-,1,0.33,16,1,0,3,10.9,1,0,1,50.0,,,,,,,,
2021-03-06,デンソーエアリービーズ,17,,麻野七奈未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,18,,佐藤吉野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,デンソーエアリービーズ,19,L,福留慧美,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,,,,,,,,
2021-03-06,デンソーエアリービーズ,21,,工藤嶺,3,■,■,■,nan,nan,23,11,1,47.8,43.5,3.67,8,1,1,12.5,0,-,10,0,0,5,12.5,7,5,1,78.6,,,,,,,,
2021-03-06,デンソーエアリービーズ,24,,兵頭由希,3,■,■,■,nan,nan,27,10,1,37.0,33.3,3.33,2,0,0,0.0,0,-,10,0,0,2,5.0,6,1,1,25.0,,,,,,,,
2021-03-06,デンソーエアリービーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,101,47,5,46.5,41.6,15.67,15,3,1,20.0,7,2.33,74,3,1,20,10.5,42,20,8,57.1,116,36,5,31.0,3,1.00,8.3,60.3
