試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,1,L,鶴田大樹,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,1,77.3,0
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,2,,鈴木寛史,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,3,,小野遥輝,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,5,,松林憲太郎,2,nan,nan,□,□,nan,5,2,1,40.0,20.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,6,,岡本祥吾,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,9,,大宅真樹,4,■,■,■,■,nan,5,5,0,100.0,100.0,1.25,0,0,0,-,0,-,14,0,2,3,1.8,1,0,0,0.0,5
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,11,,秦耕介,2,■,■,nan,nan,nan,5,1,0,20.0,20.0,0.50,0,0,0,-,1,0.50,8,0,2,1,-3.1,16,5,4,43.8,2
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,12,,塩田達也,4,■,■,■,■,nan,12,6,0,50.0,50.0,1.50,0,0,0,-,4,1.00,11,0,3,2,-2.3,0,0,0,-,10
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,13,,ムセルスキードミトリー,4,■,■,■,■,nan,45,23,2,51.1,46.7,5.75,11,6,1,54.5,1,0.25,20,1,4,9,11.2,0,0,0,-,25
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,17,,星谷健太朗,4,■,■,■,■,nan,6,2,0,33.3,33.3,0.50,0,0,0,-,1,0.25,17,0,0,2,2.9,0,0,0,-,3
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,18,,小川猛,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,19,,栗山雅史,4,■,■,■,■,nan,23,10,1,43.5,39.1,2.50,5,2,0,40.0,2,0.50,18,1,4,7,9.7,23,11,2,52.2,13
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,20,,米山達也,4,□,□,■,■,nan,13,6,1,46.2,38.5,1.50,1,0,0,0.0,2,0.50,10,0,2,2,0.0,19,8,6,57.9,8
2019-03-09,サントリーサンバーズ,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,115,55,5,47.8,43.5,13.75,17,8,1,47.1,11,2.75,99,2,18,26,4.0,70,32,13,55.0,68
