試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,2,,冨永こよみ,2,■,nan,□,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,1
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,16,9,0,56.2,56.2,3.00,0,0,0,-,1,0.33,10,1,1,3,15.0,0,0,0,-,11
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,4,,堀江美志,3,□,■,■,nan,nan,25,7,1,28.0,24.0,2.33,2,1,0,50.0,0,-,5,0,0,3,15.0,18,10,1,58.3,7
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,6,,山口珠李,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,3,2,33.3,0
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,8,,吉野優理,3,■,■,■,nan,nan,16,2,4,12.5,-12.5,0.67,1,0,0,0.0,0,-,7,0,0,2,7.1,22,6,4,36.4,2
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,9,,三浦茉実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,10,,佐藤優花,2,nan,□,□,nan,nan,6,2,0,33.3,33.3,1.00,1,0,0,0.0,0,-,4,0,0,1,6.2,9,3,4,55.6,2
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,11,,青柳京古,3,■,■,■,nan,nan,11,4,0,36.4,36.4,1.33,0,0,0,-,2,0.67,10,0,1,3,5.0,0,0,0,-,6
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,13,,井上美咲,3,□,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,7,0,0,5,17.9,0,0,0,-,2
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,14,,椎名真子,2,■,□,nan,nan,nan,7,0,0,0.0,0.0,-,1,0,0,0.0,0,-,2,0,1,1,0.0,4,0,0,0.0,0
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,17,,シュシュニャルカタリナ,3,■,■,■,nan,nan,41,17,3,41.5,34.1,5.67,15,5,3,33.3,0,-,9,0,2,2,0.0,0,0,0,-,17
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,19,,仁井田桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,23,,大室璃紗,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,2,75.0,0
2020-01-25,埼玉上尾メディックス,JTマーヴェラス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,125,42,8,33.6,27.2,14.00,20,6,3,30.0,5,1.67,58,1,5,22,9.1,69,24,13,44.2,48
