試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-30,17,,白岩蘭奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,17,,白岩蘭奈,2,□,■,,,,10,3,0,0.3,0.3,1.50,0,0,0,-,0,-,1,0,1,0,-25.0,10,5,2,60.0
2019-12-07,17,,白岩蘭奈,2,,□,□,,,7,2,1,0.2857142857142857,0.14285714285714285,1.00,0,0,0,-,0,-,3,0,2,0,-16.7,6,2,1,41.7
2019-12-08,17,,白岩蘭奈,2,□,□,,,,12,4,1,0.3333333333333333,0.25,2.00,0,0,0,-,0,-,2,0,0,1,12.5,8,3,1,43.8
2019-12-14,17,,白岩蘭奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,17,,白岩蘭奈,1,,□,,,,5,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,0,0,0.0
2019-12-22,17,,白岩蘭奈,1,,□,,,,5,2,0,0.4,0.4,2.00,0,0,0,-,0,-,2,0,2,0,-25.0,10,3,3,45.0
2019-12-28,17,,白岩蘭奈,3,□,■,■,,,24,8,2,0.3333333333333333,0.25,2.67,0,0,0,-,0,-,10,0,1,2,2.5,16,10,0,62.5
2019-12-29,17,,白岩蘭奈,2,,,□,■,,8,4,0,0.5,0.5,2.00,0,0,0,-,0,-,1,0,0,0,0.0,4,1,1,37.5
