試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2013-04-13,2013-04,NECレッドロケッツ,岡山シーガルズ,15,,大野果奈,4,■,■,■,■,,21,8,1,38.1,33.3,2.00,0,0,0,-,2,0.50,13,0,0,1,1.9,0,0,0,-,10
2013-04-13,2013-04,NECレッドロケッツ,岡山シーガルズ,16,L,鳥越未玖,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,17,0,60.7,0
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,1,,吉田みなみ,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,2,,山口舞,4,■,■,■,■,,30,15,0,50.0,50.0,3.75,0,0,0,-,2,0.50,6,0,1,1,4.2,1,1,0,100.0,17
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,3,,佐々木侑,4,■,■,■,■,,36,10,1,27.8,25.0,2.50,1,0,0,0.0,2,0.50,21,0,0,10,11.9,17,14,0,82.4,12
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,4,,関李香,2,,,□,■,,6,1,0,16.7,16.7,0.50,0,0,0,-,1,0.50,4,0,0,3,18.8,0,0,0,-,2
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,5,,福田舞,4,□,□,□,□,,17,5,0,29.4,29.4,1.25,2,1,0,50.0,0,-,6,0,1,3,12.5,5,3,0,60.0,5
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,7,,佐々木萌,4,■,■,■,■,,37,6,1,16.2,13.5,1.50,2,2,0,100.0,0,-,10,0,1,2,5.0,16,9,0,56.2,6
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,8,,川畑愛希,2,,,□,■,,28,9,3,32.1,21.4,4.50,0,0,0,-,0,-,6,0,0,1,4.2,10,7,0,70.0,9
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,12,,村田奈都美,3,■,■,■,,,36,6,1,16.7,13.9,2.00,0,0,0,-,0,-,4,0,0,1,6.2,12,7,0,58.3,6
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,14,,宮下遥,4,■,■,■,■,,5,3,0,60.0,60.0,0.75,0,0,0,-,2,0.50,13,2,0,4,20.0,0,0,0,-,7
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,15,,岡野弘子,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,16,L,野口彩佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,20,L,丸山亜季,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,13,0,92.9,0
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,22,,卜部里菜,2,,□,□,,,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,4,1,0,0,20.0,0,0,0,-,2
2013-04-13,2013-04,岡山シーガルズ,NECレッドロケッツ,28,,川島亜依美,4,■,■,■,□,,7,5,1,71.4,57.1,1.25,0,0,0,-,1,0.25,14,1,1,6,16.4,0,0,0,-,7
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,1,,荒木絵里香,3,■,■,■,,,10,2,1,20.0,10.0,0.67,0,0,0,-,1,0.33,7,0,0,4,14.3,0,0,0,-,3
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,2,L,濱口華菜里,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,0,57.1,0
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,3,,中道瞳,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,8,0,2,2,6.2,0,0,0,-,0
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,4,,高田ありさ,3,■,■,■,,,30,11,3,36.7,26.7,3.67,2,0,1,0.0,1,0.33,11,1,0,3,15.9,28,15,0,53.6,13
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,5,,和田麻里江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,6,,迫田さおり,3,■,■,■,,,51,12,3,23.5,17.6,4.00,14,2,1,14.3,0,-,8,0,0,1,3.1,0,0,0,-,12
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,8,,宮田由佳里,2,■,,■,,,3,0,1,0.0,-33.3,-,0,0,0,-,1,0.50,2,0,0,0,0.0,0,0,0,-,1
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,9,,小平花織,3,■,■,■,,,28,7,2,25.0,17.9,2.33,1,0,0,0.0,0,-,6,0,0,1,4.2,28,19,0,67.9,7
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,10,,峯村沙紀,3,□,□,□,,,5,1,0,20.0,20.0,0.33,0,0,0,-,0,-,2,0,1,0,0.0,3,1,0,33.3,1
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,11,,田代佳奈美,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,12,,木村美里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,13,,堀川真理,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,14,,二見梓,3,□,■,□,,,4,1,0,25.0,25.0,0.33,0,0,0,-,1,0.33,5,0,2,1,5.0,0,0,0,-,2
2013-04-13,2013-04,東レアローズ,久光製薬スプリングス,15,L,大野果歩,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,1,,長岡望悠,3,■,■,■,,,26,8,0,30.8,30.8,2.67,5,1,0,20.0,4,1.33,13,1,1,2,10.0,0,0,0,-,13
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,2,,古藤千鶴,3,■,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,2,0.67,9,0,0,4,11.1,0,0,0,-,3
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,3,,新鍋理沙,3,■,■,■,,,36,14,1,38.9,36.1,4.67,3,0,0,0.0,0,-,16,1,1,5,12.8,13,12,0,92.3,15
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,4,,岩坂名奈,3,■,■,■,,,8,6,0,75.0,75.0,2.00,0,0,0,-,2,0.67,7,0,1,3,10.7,1,1,0,100.0,8
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,5,,水田祐未,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,6,,石井優希,3,■,■,■,,,37,11,0,29.7,29.7,3.67,4,0,0,0.0,1,0.33,8,0,3,1,3.1,13,8,0,61.5,12
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,7,,筒井視穂子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,9,,平井香菜子,3,■,■,■,,,8,3,0,37.5,37.5,1.00,0,0,0,-,1,0.33,11,0,0,3,6.8,3,3,0,100.0,4
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,10,L,座安琴希,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,0,60.0,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,11,,狩野舞子,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,14,,パウリノエリサンジェラ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,20,L,筒井さやか,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,22,,石田瑞穂,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,5,2,0,40.0,0
2013-04-13,2013-04,久光製薬スプリングス,東レアローズ,23,,石橋里紗,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,8,1,0,6,31.2,0,0,0,-,1
