試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2009-03-08,03,富士通カワサキレッドスピリッツ,14,,岩井浩二,3,■,■,■,nan,nan,20,9,2,0.45,0.35,3.00,2,0,0,0.0,1,0.33,13,0,1,1,1.9,17,8,0,47.1
2009-03-08,03,富士通カワサキレッドスピリッツ,15,,北沢浩,3,■,■,■,nan,nan,2,2,0,1.0,1.0,0.67,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-
2009-03-08,03,富士通カワサキレッドスピリッツ,16,,呉屋宏和,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2009-03-08,03,富士通カワサキレッドスピリッツ,17,L,藤森圭,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,13,0,61.9
2009-03-08,03,富士通カワサキレッドスピリッツ,18,L,小川直紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-03-08,03,富士通カワサキレッドスピリッツ,19,,松野昭博,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,1,,松田智人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,2,,金丸晃大,5,■,■,■,■,■,19,7,2,0.3684210526315789,0.2631578947368421,1.40,0,0,0,-,3,0.60,18,0,1,11,15.3,1,1,0,100.0
2009-03-08,03,ジェイテクトSTINGS,3,,小野孝宏,2,nan,□,nan,□,nan,6,2,0,0.3333333333333333,0.3333333333333333,1.00,3,0,0,0.0,1,0.50,3,0,2,0,0.0,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,4,,野沢憲治,3,nan,□,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,0,7,15.9,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,5,,豊田昇平,4,■,■,nan,□,■,0,0,0,,,-,0,0,0,-,2,0.50,5,0,0,2,10.0,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,7,,小松高則,5,■,■,■,■,■,17,8,0,0.47058823529411764,0.47058823529411764,1.60,0,0,0,-,5,1.00,12,0,0,4,8.3,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,8,,吉田雄一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-03-08,03,ジェイテクトSTINGS,9,,石田敬喜,5,■,■,■,■,■,42,18,5,0.42857142857142855,0.30952380952380953,3.60,3,1,1,33.3,0,-,22,0,3,5,5.7,40,28,0,70.0
