試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-15,JAぎふリオレーナ,3,,梅田莉樹子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,5,,山本裕香,4,■,■,■,■,nan,35,13,2,37.1,31.4,3.25,2,1,1,50.0,2,0.50,8,0,1,0,-3.1,52,21,12,51.9,,,,,,,,
2020-11-15,JAぎふリオレーナ,6,,宮井遥,4,■,■,■,■,nan,44,10,6,22.7,9.1,2.50,11,3,2,27.3,0,-,18,0,1,7,8.3,2,0,1,25.0,,,,,,,,
2020-11-15,JAぎふリオレーナ,8,,岩永明奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,9,,本間真樹子,4,■,■,■,■,nan,34,9,1,26.5,23.5,2.25,0,0,0,-,2,0.50,13,1,2,5,13.5,1,1,0,100.0,,,,,,,,
2020-11-15,JAぎふリオレーナ,10,,高橋侑里,1,■,nan,nan,nan,nan,11,1,1,9.1,0.0,1.00,0,0,0,-,0,-,4,0,0,2,12.5,1,0,1,50.0,,,,,,,,
2020-11-15,JAぎふリオレーナ,11,,野村美友,4,■,■,■,■,nan,10,3,0,30.0,30.0,0.75,0,0,0,-,1,0.25,14,1,2,3,8.9,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,12,,井上実咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,13,L,岡田倫奈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,15,,齊藤望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,16,L,目加田莉央,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,7,1,75.0,,,,,,,,
2020-11-15,JAぎふリオレーナ,17,,唐川愛璃,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,1,6,9.6,0,0,0,-,,,,,,,,
2020-11-15,JAぎふリオレーナ,19,,柳沼優花,3,nan,■,■,■,nan,41,15,3,36.6,29.3,5.00,5,2,1,40.0,0,-,8,0,1,6,15.6,13,8,2,69.2,,,,,,,,
2020-11-15,JAぎふリオレーナ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,176,51,13,29.0,21.6,12.75,18,6,4,33.3,5,1.25,78,2,8,29,9.3,79,37,17,57.6,164,48,7,29.3,13,3.25,9.2,48.6
