試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-01,長野GaRons,1,,浅田潮,2,nan,□,■,nan,nan,9,3,0,0.3333333333333333,0.3333333333333333,1.50,0,0,0,-,1,0.50,3,0,0,2,16.7,8,4,2,62.5
2019-12-01,長野GaRons,2,,鰐川怜児,3,■,■,■,nan,nan,10,2,3,0.2,-0.1,0.67,0,0,0,-,1,0.33,5,0,2,2,0.0,0,0,0,-
2019-12-01,長野GaRons,3,,清水一生,2,■,■,nan,nan,nan,5,2,1,0.4,0.2,1.00,0,0,0,-,0,-,6,0,1,0,-4.2,16,4,4,37.5
2019-12-01,長野GaRons,4,,横瀬将,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-01,長野GaRons,5,,松橋拓也,3,□,■,■,nan,nan,21,6,3,0.2857142857142857,0.14285714285714285,2.00,0,0,0,-,1,0.33,9,0,2,2,0.0,0,0,0,-
2019-12-01,長野GaRons,7,,青木宏門,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,長野GaRons,9,,石坂ハスナヌ,3,■,■,■,nan,nan,10,6,1,0.6,0.5,2.00,0,0,0,-,1,0.33,8,0,1,0,-3.1,1,0,1,50.0
2019-12-01,長野GaRons,10,,坂口舜,2,nan,□,□,nan,nan,2,2,0,1.0,1.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2019-12-01,長野GaRons,11,L,松下祐太,1,nan,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2019-12-01,長野GaRons,12,L,山田広大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,1,50.0
2019-12-01,長野GaRons,14,,赤澤悠斗,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-01,長野GaRons,15,,高瀬太一,3,■,□,□,nan,nan,6,1,1,0.16666666666666666,0.0,0.33,2,1,0,50.0,0,-,1,0,1,0,-25.0,0,0,0,-
2019-12-01,長野GaRons,18,,酒井駿,3,■,■,■,nan,nan,18,4,2,0.2222222222222222,0.1111111111111111,1.33,0,0,0,-,1,0.33,11,0,0,3,6.8,23,13,1,58.7
2019-12-01,長野GaRons,19,,渡部勇人,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,0,0,0.0,0,0,0,-
2019-12-01,長野GaRons,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,83,26,11,0.3132530120481928,0.18072289156626506,8.67,2,1,0,50.0,5,1.67,56,0,7,10,1.3,65,30,9,53.1
