月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,4,,石川綾菜,26,7,7,7,4,1,147,35,11,23.809523809523807,16.3265306122449,5.653846153846154,0,0,0,,6,0.23076923076923078,74,0,11,18,2.364864864864865,6,2,1,41.666666666666664
12,4,,石川綾菜,22,5,5,5,4,3,101,27,7,26.732673267326735,19.801980198019802,4.590909090909091,1,0,0,0.0,8,0.36363636363636365,58,1,4,15,6.4655172413793105,2,1,0,50.0
01,4,,石川綾菜,19,5,5,5,4,0,138,32,14,23.18840579710145,13.043478260869565,7.2631578947368425,0,0,0,,7,0.3684210526315789,48,1,2,10,6.25,3,1,0,33.333333333333336
02,4,,石川綾菜,13,4,4,2,2,1,77,20,8,25.97402597402597,15.584415584415584,5.923076923076923,0,0,0,,7,0.5384615384615384,32,4,6,11,16.40625,0,0,0,
