月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,18,,徳石あかり,26,7,7,7,4,1,113,34,3,30.08849557522124,27.43362831858407,4.346153846153846,0,0,0,,5,0.19230769230769232,115,6,7,29,10.0,1,0,0,0.0
12,18,,徳石あかり,22,5,5,5,4,3,97,32,4,32.98969072164948,28.865979381443296,4.409090909090909,0,0,0,,12,0.5454545454545454,82,4,3,20,10.060975609756097,5,2,0,40.0
01,18,,徳石あかり,19,5,5,5,4,0,97,30,5,30.927835051546392,25.773195876288657,5.105263157894737,0,0,0,,7,0.3684210526315789,85,3,4,28,10.588235294117647,2,0,2,50.0
02,18,,徳石あかり,17,4,4,4,3,2,116,31,5,26.72413793103448,22.413793103448278,6.823529411764706,1,0,0,0.0,3,0.17647058823529413,73,2,5,19,7.534246575342466,0,0,0,
