月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,24,6,6,6,4,2,176,66,10,37.5,31.8,2.8,0,0,0,,14,0.6,73,3,9,17,6.8,11,4,1,40.9
12,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,30,7,7,7,6,3,244,97,15,39.8,33.6,3.2,0,0,0,,20,0.7,66,1,10,15,3.4,13,9,2,76.9
01,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,15,4,4,4,2,1,109,30,4,27.5,23.9,2.0,0,0,0,,13,0.9,43,0,7,2,-2.9,6,2,2,50.0
02,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,18,4,4,4,4,2,118,44,5,37.3,33.1,2.4,0,0,0,,12,0.7,57,0,2,13,4.8,15,4,3,36.7
