大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,NECレッドロケッツ,21,46,313,95,19,30.4,31,11,1,35.5,2.07,7,0.15,111,1,1,10,32,6.8,245,76,57,42.7,95,7,2,104
プレミアカンファレンス,NECレッドロケッツ,12,29,179,51,11,28.5,19,7,1,36.8,1.76,4,0.14,73,1,1,4,23,9.2,173,49,43,40.8,51,4,2,57
交流戦,NECレッドロケッツ,6,10,66,18,3,27.3,5,1,0,20.0,1.80,2,0.20,19,0,0,3,5,2.6,18,6,4,44.4,18,2,0,20
ファイナル８・Ａグループ,NECレッドロケッツ,3,7,68,26,5,38.2,7,3,0,42.9,3.71,1,0.14,19,0,0,3,4,1.3,54,21,10,48.1,26,1,0,27
V.LEAGUE DIVISION1 WOMEN 2018-19,NECレッドロケッツ,22,63,457,150,14,32.8,37,10,2,27.0,2.38,25,0.40,191,3,5,14,61,10.3,455,182,102,51.2,150,25,8,183
Eastern Conference,NECレッドロケッツ,10,25,190,71,5,37.4,18,5,1,27.8,2.84,11,0.44,82,0,1,6,28,7.9,170,64,39,49.1,71,11,1,83
交流戦,NECレッドロケッツ,10,30,206,58,7,28.2,17,5,1,29.4,1.93,10,0.33,81,2,4,8,22,11.7,202,74,54,50.0,58,10,6,74
ファイナル８,NECレッドロケッツ,2,8,61,21,2,34.4,2,0,0,0.0,2.62,4,0.50,28,1,0,0,11,13.4,83,44,9,58.4,21,4,1,26
Ｖ・プレミアリーグ女子 2017/18,NECレッドロケッツ,22,78,532,186,29,35.0,79,21,5,26.6,2.38,16,0.21,269,7,11,25,87,12.5,570,207,129,47.6,186,16,18,220
レギュラーラウンド,NECレッドロケッツ,17,59,402,143,23,35.6,69,19,5,27.5,2.42,12,0.20,203,7,8,20,61,12.4,419,143,94,45.3,143,12,15,170
ファイナル６,NECレッドロケッツ,5,19,130,43,6,33.1,10,2,0,20.0,2.26,4,0.21,66,0,3,5,26,12.5,151,64,35,54.0,43,4,3,50
皇后杯全日本選手権大会,,1,4,29,4,3,13.8,8,1,3,12.5,1.00,1,0.25,15,0,1,0,5,15.0,46,15,12,45.7,4,1,1,6
レギュラーラウンド,,1,4,29,4,3,13.8,8,1,3,12.5,1.00,1,0.25,15,0,1,0,5,15.0,46,15,12,45.7,4,1,1,6
Ｖ・プレミアリーグ女子 2016/17,NECレッドロケッツ,8,18,1,0,0,0.0,1,0,0,0.0,-,0,-,26,0,1,7,11,13.7,0,0,0,-,0,0,1,1
レギュラーラウンド,NECレッドロケッツ,1,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナル６,NECレッドロケッツ,5,15,1,0,0,0.0,1,0,0,0.0,-,0,-,23,0,1,5,11,15.4,0,0,0,-,0,0,1,1
ファイナル,NECレッドロケッツ,2,2,0,0,0,-,0,0,0,-,-,0,-,2,0,0,2,0,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,56,154,1043,341,49,32.7,128,37,8,28.9,2.21,39,0.25,459,10,14,41,139,10.6,982,336,234,46.1,341,39,24,404
通算,,74,209,1332,435,65,32.7,156,43,11,27.6,2.08,49,0.23,612,11,19,56,196,10.6,1316,480,300,47.9,435,49,30,514
