大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,NECレッドロケッツ,12,28,238,81,17,34.0,44,9,3,20.5,2.89,2,0.07,88,3,1,13,14,4.8,9,1,0,11.1,81,2,4,87
プレミアカンファレンス,NECレッドロケッツ,7,12,90,35,5,38.9,13,6,1,46.2,2.92,0,-,33,1,0,5,5,3.0,1,0,0,0.0,35,0,1,36
交流戦,NECレッドロケッツ,2,2,12,3,1,25.0,6,0,0,0.0,1.50,0,-,5,1,0,1,1,20.0,0,0,0,-,3,0,1,4
ファイナル８・Ａグループ,NECレッドロケッツ,3,14,136,43,11,31.6,25,3,2,12.0,3.07,2,0.14,50,1,1,7,8,4.5,8,1,0,12.5,43,2,2,47
V.LEAGUE DIVISION1 WOMEN 2018-19,NECレッドロケッツ,10,2,2,0,0,0.0,0,0,0,-,-,0,-,1,0,0,1,0,-25.0,0,0,0,-,0,0,0,0
Eastern Conference,NECレッドロケッツ,4,1,2,0,0,0.0,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
交流戦,NECレッドロケッツ,4,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル８,NECレッドロケッツ,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,-25.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,17,15,104,38,6,36.5,19,6,1,31.6,2.53,0,-,38,2,0,6,6,5.3,1,0,0,0.0,38,0,2,40
通算,,22,30,240,81,17,33.8,44,9,3,20.5,2.70,2,0.07,89,3,1,14,14,4.5,9,1,0,11.1,81,2,4,87
