大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,NECレッドロケッツ,20,53,376,136,24,36.2,30,8,1,26.7,2.57,7,0.13,110,2,1,7,35,9.1,158,50,47,46.5,136,7,3,146
プレミアカンファレンス,NECレッドロケッツ,14,33,245,94,12,38.4,20,2,0,10.0,2.85,6,0.18,83,2,1,5,24,9.3,106,35,29,46.7,94,6,3,103
交流戦,NECレッドロケッツ,6,20,131,42,12,32.1,10,6,1,60.0,2.1,1,0.05,27,0,0,2,11,8.3,52,15,18,46.2,42,1,0,43
レギュラーシーズン通算,,20,53,376,136,24,36.2,30,8,1,26.7,2.57,7,0.13,110,2,1,7,35,9.1,158,50,47,46.5,136,7,3,146
通算,,20,53,376,136,24,36.2,30,8,1,26.7,2.57,7,0.13,110,2,1,7,35,9.1,158,50,47,46.5,136,7,3,146
