大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,NECレッドロケッツ,23,24,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,27,11,3,46.3,0,0,0,0
プレミアカンファレンス,NECレッドロケッツ,15,13,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,24,10,2,45.8,0,0,0,0
交流戦,NECレッドロケッツ,5,11,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,3,1,1,50.0,0,0,0,0
ファイナル８・Ａグループ,NECレッドロケッツ,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,トヨタ車体クインシーズ,22,71,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,1,1,0,100.0,0,0,0,0
Western Conference,トヨタ車体クインシーズ,5,15,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
交流戦,トヨタ車体クインシーズ,10,29,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル８,トヨタ車体クインシーズ,7,27,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,1,1,0,100.0,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,トヨタ車体クインシーズ,27,64,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,12,2,4,33.3,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,20,37,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,12,2,4,33.3,0,0,0,0
ファイナル６,トヨタ車体クインシーズ,5,21,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル３,トヨタ車体クインシーズ,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
皇后杯全日本選手権大会,,2,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,2,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,トヨタ車体クインシーズ,26,102,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,312,189,0,60.6,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,21,82,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,236,149,0,63.1,0,0,0,0
ファイナル６,トヨタ車体クインシーズ,5,20,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,76,40,0,52.6,0,0,0,0
Ｖ・プレミアリーグ女子 2014/15,トヨタ車体クインシーズ,19,52,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,171,105,0,61.4,0,0,0,0
レギュラーラウンド,トヨタ車体クインシーズ,19,52,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,171,105,0,61.4,0,0,0,0
チャレンジマッチ女子2014/15,トヨタ車体クインシーズ,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,66,47,0,71.2,0,0,0,0
チャレンジマッチ,トヨタ車体クインシーズ,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,66,47,0,71.2,0,0,0,0
レギュラーシーズン通算,,95,239,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,446,267,7,60.7,0,0,0,0
通算,,121,327,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,589,355,7,60.9,0,0,0,0
