大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,NECレッドロケッツ,21,50,287,129,6,44.9,1,0,0,0.0,2.58,20,0.40,127,0,4,3,18,6.1,9,5,2,66.7,129,20,4,153
プレミアカンファレンス,NECレッドロケッツ,12,26,148,68,3,45.9,0,0,0,-,2.62,11,0.42,75,0,2,1,12,6.3,2,2,0,100.0,68,11,2,81
交流戦,NECレッドロケッツ,6,10,46,21,1,45.7,0,0,0,-,2.10,0,-,23,0,1,1,3,6.5,3,2,0,66.7,21,0,1,22
ファイナル８・Ａグループ,NECレッドロケッツ,3,14,93,40,2,43.0,1,0,0,0.0,2.86,9,0.64,29,0,1,1,3,5.2,4,1,2,50.0,40,9,1,50
V.LEAGUE DIVISION1 WOMEN 2018-19,NECレッドロケッツ,26,80,460,193,8,42.0,3,0,0,0.0,2.41,32,0.40,221,2,4,10,43,6.4,12,5,2,50.0,193,32,6,231
Eastern Conference,NECレッドロケッツ,10,26,141,67,1,47.5,2,0,0,0.0,2.58,9,0.35,77,0,1,7,18,4.9,10,4,2,50.0,67,9,1,77
交流戦,NECレッドロケッツ,9,35,220,85,5,38.6,0,0,0,-,2.43,15,0.43,101,1,2,3,16,6.2,1,1,0,100.0,85,15,3,103
ファイナル８,NECレッドロケッツ,7,19,99,41,2,41.4,1,0,0,0.0,2.16,8,0.42,43,1,1,0,9,9.9,1,0,0,0.0,41,8,2,51
Ｖ・プレミアリーグ女子 2017/18,NECレッドロケッツ,26,68,325,125,10,38.5,1,0,0,0.0,1.84,32,0.47,172,1,7,10,50,10.5,15,9,2,66.7,125,32,8,165
レギュラーラウンド,NECレッドロケッツ,21,49,220,80,5,36.4,0,0,0,-,1.63,19,0.39,122,1,6,5,34,11.7,13,9,2,76.9,80,19,7,106
ファイナル６,NECレッドロケッツ,5,19,105,45,5,42.9,1,0,0,0.0,2.37,13,0.68,50,0,1,5,16,7.5,2,0,0,0.0,45,13,1,59
皇后杯全日本選手権大会,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,NECレッドロケッツ,28,83,492,194,13,39.4,2,1,0,50.0,2.34,23,0.28,227,1,3,19,83,10.6,19,11,0,57.9,194,23,4,221
レギュラーラウンド,NECレッドロケッツ,21,66,407,168,13,41.3,2,1,0,50.0,2.55,16,0.24,184,1,2,17,68,10.7,15,9,0,60.0,168,16,3,187
ファイナル６,NECレッドロケッツ,5,12,54,19,0,35.2,0,0,0,-,1.58,6,0.50,37,0,1,2,13,10.9,2,1,0,50.0,19,6,1,26
ファイナル,NECレッドロケッツ,2,5,31,7,0,22.6,0,0,0,-,1.40,1,0.20,6,0,0,0,2,8.3,2,1,0,50.0,7,1,0,8
皇后杯全日本選手権大会,,1,4,20,8,3,40.0,0,0,0,-,2.00,1,0.25,10,0,0,0,5,12.5,1,0,0,0.0,8,1,0,9
レギュラーラウンド,,1,4,20,8,3,40.0,0,0,0,-,2.00,1,0.25,10,0,0,0,5,12.5,1,0,0,0.0,8,1,0,9
Ｖ・プレミアリーグ女子 2015/16,NECレッドロケッツ,26,104,721,275,27,38.1,10,2,1,20.0,2.64,52,0.50,346,8,16,23,136,15.8,32,17,0,53.1,275,52,24,351
レギュラーラウンド,NECレッドロケッツ,21,84,577,222,22,38.5,8,1,1,12.5,2.64,41,0.49,273,8,10,20,109,15.8,23,12,0,52.2,222,41,18,281
ファイナル６,NECレッドロケッツ,5,20,144,53,5,36.8,2,1,0,50.0,2.65,11,0.55,73,0,6,3,27,15.8,9,5,0,55.6,53,11,6,70
日韓V.LEAGUE TOP MATCH 女子2015,,1,3,23,10,0,43.5,0,0,0,-,3.33,2,0.67,10,0,0,0,1,2.5,0,0,0,-,10,2,0,12
日韓V.LEAGUE TOP MATCH,,1,3,23,10,0,43.5,0,0,0,-,3.33,2,0.67,10,0,0,0,1,2.5,0,0,0,-,10,2,0,12
Ｖ・プレミアリーグ女子 2014/15,NECレッドロケッツ,28,103,790,306,27,38.7,62,19,4,30.6,2.97,44,0.43,343,4,12,37,93,10.7,41,27,0,65.9,306,44,16,366
レギュラーラウンド,NECレッドロケッツ,21,79,601,230,22,38.3,57,18,4,31.6,2.91,33,0.42,266,3,12,28,81,12.3,34,22,0,64.7,230,33,15,278
ファイナル６,NECレッドロケッツ,5,17,121,44,5,36.4,3,0,0,0.0,2.59,7,0.41,51,1,0,7,7,5.4,4,4,0,100.0,44,7,1,52
ファイナル３,NECレッドロケッツ,1,3,32,18,0,56.2,0,0,0,-,6.00,1,0.33,10,0,0,1,1,2.5,0,0,0,-,18,1,0,19
ファイナル,NECレッドロケッツ,1,4,36,14,0,38.9,2,1,0,50.0,3.50,3,0.75,16,0,0,1,4,6.2,3,1,0,33.3,14,3,0,17
Ｖ・プレミアリーグ女子 2013/14,NECレッドロケッツ,28,103,782,325,36,41.6,4,1,0,25.0,3.16,50,0.49,316,3,14,23,117,13.8,23,18,0,78.3,325,50,17,392
レギュラーラウンド,NECレッドロケッツ,28,103,782,325,36,41.6,4,1,0,25.0,3.16,50,0.49,316,3,14,23,117,13.8,23,18,0,78.3,325,50,17,392
サマーリーグ女子 2013,NECレッドロケッツ,1,4,32,17,1,53.1,3,0,0,0.0,4.25,0,-,12,0,1,0,3,12.9,3,2,0,66.7,17,0,1,18
サマーリーグ,NECレッドロケッツ,1,4,32,17,1,53.1,3,0,0,0.0,4.25,0,-,12,0,1,0,3,12.9,3,2,0,66.7,17,0,1,18
Ｖ・プレミアリーグ女子 2012/13,NECレッドロケッツ,32,112,630,256,28,40.6,0,0,0,-,2.29,52,0.46,389,7,10,34,128,12.1,23,10,0,43.5,256,52,17,325
レギュラーラウンド,NECレッドロケッツ,28,98,531,224,23,42.2,0,0,0,-,2.29,45,0.46,351,7,10,27,120,12.8,19,9,0,47.4,224,45,17,286
セミファイナルラウンド,NECレッドロケッツ,3,12,85,27,4,31.8,0,0,0,-,2.25,6,0.50,35,0,0,6,6,4.3,4,1,0,25.0,27,6,0,33
ファイナルラウンド,NECレッドロケッツ,1,2,14,5,1,35.7,0,0,0,-,2.50,1,0.50,3,0,0,1,2,16.7,0,0,0,-,5,1,0,6
サマーリーグ女子 2012,NECレッドロケッツ,3,13,87,39,4,44.8,1,0,1,0.0,3.00,8,0.62,38,0,0,3,18,11.8,0,0,0,-,39,8,0,47
サマーリーグ,NECレッドロケッツ,3,13,87,39,4,44.8,1,0,1,0.0,3.00,8,0.62,38,0,0,3,18,11.8,0,0,0,-,39,8,0,47
Ｖ・プレミアリーグ女子 2011/12,NECレッドロケッツ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,NECレッドロケッツ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
サマーリーグ女子 2011,NECレッドロケッツ,3,10,82,35,3,42.7,0,0,0,-,3.50,2,0.20,34,0,1,2,10,9.7,1,1,0,100.0,35,2,1,38
サマーリーグ,NECレッドロケッツ,3,10,82,35,3,42.7,0,0,0,-,3.50,2,0.20,34,0,1,2,10,9.7,1,1,0,100.0,35,2,1,38
Ｖ・プレミアリーグ女子 2010/11,NECレッドロケッツ,26,37,17,6,2,35.3,0,0,0,-,0.16,2,0.05,49,0,0,3,16,8.2,1,1,0,100.0,6,2,0,8
レギュラーラウンド,NECレッドロケッツ,26,37,17,6,2,35.3,0,0,0,-,0.16,2,0.05,49,0,0,3,16,8.2,1,1,0,100.0,6,2,0,8
Ｖ・プレミアリーグ女子 2009/10,NECレッドロケッツ,10,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,NECレッドロケッツ,10,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,215,614,3690,1496,133,40.5,73,21,5,28.8,2.44,241,0.39,1837,24,60,135,594,10.8,144,89,4,63.2,1496,241,84,1821
通算,,263,775,4748,1918,168,40.4,87,23,6,26.4,2.47,320,0.41,2294,26,72,167,721,10.3,180,106,6,60.6,1918,320,98,2336
