大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,NECレッドロケッツ,24,84,919,269,49,29.3,110,26,8,23.6,3.20,33,0.39,322,5,15,30,91,10.9,608,271,159,57.6,269,33,20,322
プレミアカンファレンス,NECレッドロケッツ,15,49,581,165,33,28.4,70,16,6,22.9,3.37,19,0.39,198,4,9,15,60,12.2,328,129,97,54.1,165,19,13,197
交流戦,NECレッドロケッツ,6,21,201,63,8,31.3,29,6,1,20.7,3.00,7,0.33,80,1,2,13,23,6.9,168,74,43,56.8,63,7,3,73
ファイナル８・Ａグループ,NECレッドロケッツ,3,14,137,41,8,29.9,11,4,1,36.4,2.93,7,0.50,44,0,4,2,8,12.5,112,68,19,69.2,41,7,4,52
V.LEAGUE DIVISION1 WOMEN 2018-19,NECレッドロケッツ,27,106,1033,322,34,31.2,105,23,6,21.9,3.04,30,0.28,398,2,19,45,134,10.9,608,248,154,53.5,322,30,21,373
Eastern Conference,NECレッドロケッツ,10,36,369,107,18,29.0,39,4,4,10.3,2.97,15,0.42,114,1,4,18,30,7.0,210,87,53,54.0,107,15,5,127
交流戦,NECレッドロケッツ,10,43,446,143,13,32.1,45,15,2,33.3,3.33,12,0.28,168,1,7,17,53,10.1,238,106,59,56.9,143,12,8,163
ファイナル８,NECレッドロケッツ,7,27,218,72,3,33.0,21,4,0,19.0,2.67,3,0.11,116,0,8,10,51,15.7,160,55,42,47.5,72,3,8,83
Ｖ・プレミアリーグ女子 2017/18,NECレッドロケッツ,26,100,1058,346,47,32.7,159,43,10,27.0,3.46,34,0.34,393,6,16,57,119,9.5,626,241,165,51.7,346,34,22,402
レギュラーラウンド,NECレッドロケッツ,21,81,867,286,37,33.0,130,36,7,27.7,3.53,32,0.40,309,4,10,46,98,8.7,483,178,130,50.3,286,32,14,332
ファイナル６,NECレッドロケッツ,5,19,191,60,10,31.4,29,7,3,24.1,3.16,2,0.11,84,2,6,11,21,12.5,143,63,35,56.3,60,2,8,70
皇后杯全日本選手権大会,,1,4,44,14,1,31.8,4,0,1,0.0,3.50,1,0.25,14,0,1,1,4,12.5,22,7,8,50.0,14,1,1,16
レギュラーラウンド,,1,4,44,14,1,31.8,4,0,1,0.0,3.50,1,0.25,14,0,1,1,4,12.5,22,7,8,50.0,14,1,1,16
Ｖ・プレミアリーグ女子 2016/17,NECレッドロケッツ,28,102,1042,375,47,36.0,164,48,16,29.3,3.68,49,0.48,349,5,11,42,88,10.3,951,619,0,65.1,375,49,16,440
レギュラーラウンド,NECレッドロケッツ,21,75,768,283,32,36.8,119,37,11,31.1,3.77,35,0.47,266,3,10,33,68,10.5,690,442,0,64.1,283,35,13,331
ファイナル６,NECレッドロケッツ,5,17,182,64,11,35.2,29,7,3,24.1,3.76,8,0.47,49,2,1,5,9,10.3,163,113,0,69.3,64,8,3,75
ファイナル,NECレッドロケッツ,2,10,92,28,4,30.4,16,4,2,25.0,2.80,6,0.60,34,0,0,4,11,8.1,98,64,0,65.3,28,6,0,34
