大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・プレミアリーグ女子 2015/16,NECレッドロケッツ,11,40,290,85,12,29.3,73,16,7,21.9,2.12,9,0.23,97,0,3,8,40,12.8,3,2,0,66.7,85,9,3,97
レギュラーラウンド,NECレッドロケッツ,6,21,114,29,9,25.4,32,4,6,12.5,1.38,3,0.14,50,0,3,4,23,16.3,2,1,0,50.0,29,3,3,35
ファイナル６,NECレッドロケッツ,5,19,176,56,3,31.8,41,12,1,29.3,2.95,6,0.32,47,0,0,4,17,9.0,1,1,0,100.0,56,6,0,62
日韓V.LEAGUE TOP MATCH 女子2015,,1,3,21,13,2,61.9,6,3,2,50.0,4.33,1,0.33,16,1,2,2,4,22.5,2,1,0,50.0,13,1,3,17
日韓V.LEAGUE TOP MATCH,,1,3,21,13,2,61.9,6,3,2,50.0,4.33,1,0.33,16,1,2,2,4,22.5,2,1,0,50.0,13,1,3,17
Ｖ・プレミアリーグ女子 2014/15,NECレッドロケッツ,28,68,477,182,23,38.2,87,27,9,31.0,2.68,13,0.19,148,2,4,16,43,10.8,43,23,0,53.5,182,13,6,201
レギュラーラウンド,NECレッドロケッツ,21,44,226,89,14,39.4,27,11,4,40.7,2.02,7,0.16,70,0,3,9,23,11.6,27,14,0,51.9,89,7,3,99
ファイナル６,NECレッドロケッツ,5,17,175,60,6,34.3,42,10,4,23.8,3.53,4,0.24,55,2,0,4,16,10.9,15,8,0,53.3,60,4,2,66
ファイナル３,NECレッドロケッツ,1,3,34,14,2,41.2,10,1,1,10.0,4.67,1,0.33,9,0,0,0,1,2.8,0,0,0,-,14,1,0,15
ファイナル,NECレッドロケッツ,1,4,42,19,1,45.2,8,5,0,62.5,4.75,1,0.25,14,0,1,3,3,11.1,1,1,0,100.0,19,1,1,21
サマーリーグ女子 2014,NECレッドロケッツ,3,12,121,58,4,47.9,15,9,1,60.0,4.83,2,0.17,48,0,2,6,17,12.2,16,6,0,37.5,58,2,2,62
サマーリーグ,NECレッドロケッツ,3,12,121,58,4,47.9,15,9,1,60.0,4.83,2,0.17,48,0,2,6,17,12.2,16,6,0,37.5,58,2,2,62
Ｖ・プレミアリーグ女子 2013/14,NECレッドロケッツ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,NECレッドロケッツ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,111,328,2430,853,116,35.1,301,79,34,26.2,2.60,53,0.16,950,13,42,113,355,12.2,488,155,116,43.6,853,53,55,961
通算,,151,467,3602,1280,169,35.5,516,141,51,27.3,2.74,76,0.16,1351,17,52,168,474,10.8,672,235,142,45.5,1280,76,69,1425
