試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,3,,石島雄介,4,■,■,■,■,,19,4,3,21.1,5.3,1.00,4,1,1,25.0,3,0.75,15,1,1,5,13.7,16,12,0,75.0,8
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,4,,北島武,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,5,,内藤和也,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,1,2,1,17.5,0,0,0,-,1
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,6,,ペピチミラン,4,■,■,■,■,,45,26,4,57.8,48.9,6.50,17,10,2,58.8,1,0.25,19,1,8,5,10.8,0,0,0,-,28
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,10,,千々木駿介,4,■,■,■,■,,16,6,2,37.5,25.0,1.50,4,2,1,50.0,0,-,18,0,4,4,5.6,28,17,0,60.7,6
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,11,,伊藤康貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,12,,横田一義,4,■,■,■,■,,13,8,0,61.5,61.5,2.00,0,0,0,-,3,0.75,13,1,2,2,10.0,2,1,0,50.0,12
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,13,,松岡祐太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,14,L,坂梨朋彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,15,,木場田和希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,18,,大道大輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,堺ブレイザーズ,JTサンダーズ,19,,今村駿,4,■,■,■,■,,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,11,0,0,4,9.1,0,0,0,-,2
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,1,,清水邦広,5,■,■,■,■,■,35,22,4,62.9,51.4,4.40,17,11,2,64.7,1,0.20,23,3,6,7,18.0,0,0,0,-,26
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,2,,宇佐美大輔,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,3,0.60,16,0,1,2,3.1,0,0,0,-,5
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,3,,山添信也,3,■,■,,□,,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,8,1,1,1,15.6,1,1,0,100.0,3
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,4,,伊東勇樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,5,,山本隆弘,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,6,,白澤健児,5,■,■,■,■,■,15,8,1,53.3,46.7,1.60,1,0,0,0.0,3,0.60,14,0,0,4,7.1,6,6,0,100.0,11
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,7,L,山本拓矢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,8,,川村慎二,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,2,2,0,100.0,0
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,11,,タヴァレスジョンパウロ,5,■,■,■,■,■,33,18,1,54.5,51.5,3.60,2,2,0,100.0,2,0.40,15,0,4,5,8.3,45,31,0,68.9,20
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,13,,枩田優介,4,,□,■,■,■,3,3,0,100.0,100.0,0.75,0,0,0,-,1,0.25,12,1,0,3,12.9,0,0,0,-,5
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,15,,福澤達哉,5,■,■,■,■,■,21,11,0,52.4,52.4,2.20,2,1,0,50.0,3,0.60,14,0,4,5,8.9,13,7,0,53.8,14
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,16,,大竹貴久,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,11,0,61.1,0
2012-11-03,2012-11,パナソニックパンサーズ,サントリーサンバーズ,18,,谷村孝,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,1,,山村宏太,5,■,■,■,■,■,9,6,1,66.7,55.6,1.20,0,0,0,-,2,0.40,18,0,1,4,5.6,1,1,0,100.0,8
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,2,,鈴木寛史,5,■,■,■,■,■,12,7,0,58.3,58.3,1.40,0,0,0,-,5,1.00,15,0,2,2,3.3,1,1,0,100.0,12
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,3,,武市康,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,5,,柴小屋康行,3,,□,,□,□,0,0,0,,,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,1
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,7,,越川優,5,■,■,■,■,■,12,4,1,33.3,25.0,0.80,2,0,1,0.0,1,0.20,20,1,6,7,13.8,33,22,0,66.7,6
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,8,,金子隆行,5,■,■,■,■,■,28,17,1,60.7,57.1,3.40,10,8,1,80.0,0,-,12,1,2,3,14.6,30,21,0,70.0,18
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,9,,阿部裕太,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,2,0.40,17,0,1,3,4.4,0,0,0,-,3
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,13,L,高橋賢,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,14,0,53.8,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,14,,二木健太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,15,L,佐別當賢治,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,18,,ウォレスマルティンス,5,■,■,■,■,■,54,29,2,53.7,50.0,5.80,21,13,0,61.9,3,0.60,16,2,5,5,19.1,0,0,0,-,34
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,19,,栗山雅史,1,,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,20,,米山達也,4,□,□,□,,□,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,4,0,0,2,12.5,1,0,0,0.0,0
2012-11-03,2012-11,サントリーサンバーズ,パナソニックパンサーズ,21,,松崎廣光,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,2,,三上圭治郎,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,3,L,福田誉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,10,,山岡祐也,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,11,,グラディナロフミロスラフ,4,■,■,■,■,,28,10,1,35.7,32.1,2.50,8,4,1,50.0,2,0.50,14,0,4,4,7.1,27,10,0,37.0,12
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,13,,土屋雄太,1,,□,,,,2,2,0,100.0,100.0,2.00,1,1,0,100.0,0,-,1,0,0,1,25.0,1,1,0,100.0,2
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,15,,衛藤英興,4,■,■,■,■,,3,2,1,66.7,33.3,0.50,0,0,0,-,4,1.00,8,0,0,2,6.2,0,0,0,-,6
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,16,,高橋駿,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,7,0,0,0,0.0,0,0,0,-,1
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,17,,橋場正裕,4,■,■,■,□,,20,7,2,35.0,25.0,1.75,2,0,1,0.0,0,-,7,0,2,4,14.3,12,9,0,75.0,7
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,23,L,山本洋平,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,9,0,40.9,0
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,24,,西尾太作,4,■,■,■,■,,28,10,3,35.7,25.0,2.50,9,4,0,44.4,1,0.25,14,0,5,3,5.4,3,1,0,33.3,11
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,25,,杉崎大和,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,26,,木村泰輔,2,□,,□,,,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,28,,前田和樹,4,■,■,■,■,,11,8,1,72.7,63.6,2.00,1,1,0,100.0,1,0.25,17,1,3,7,15.0,2,2,0,100.0,10
2012-11-03,2012-11,FC東京,豊田合成トレフェルサ,30,,手塚大,2,,,□,■,,12,5,0,41.7,41.7,2.50,0,0,0,-,0,-,3,0,2,0,0.0,5,3,0,60.0,5
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,1,,盛重龍,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,3,,重村健太,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,4,,内山正平,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,15,0,0,8,13.3,0,0,0,-,1
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,6,,近裕崇,4,■,■,■,■,,9,8,0,88.9,88.9,2.00,0,0,0,-,3,0.75,18,2,1,4,14.4,0,0,0,-,13
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,7,L,古賀幸一郎,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,0,66.7,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,8,,レオナルドメロ,4,■,■,■,■,,32,15,2,46.9,40.6,3.75,5,2,0,40.0,3,0.75,15,1,4,5,13.7,0,0,0,-,19
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,9,,白岩直也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,10,,井上崇昭,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,0,1,4,16.7,0,0,0,-,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,12,,高松卓矢,4,■,■,■,■,,31,17,1,54.8,51.6,4.25,8,4,0,50.0,1,0.25,17,0,5,6,8.8,21,10,0,47.6,18
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,13,,岡本秀明,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,14,,幡司一貴,4,■,■,■,■,,6,3,0,50.0,50.0,0.75,1,0,0,0.0,4,1.00,6,0,0,2,8.3,0,0,0,-,7
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,16,,加藤伊織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,17,,杉山マルコス,4,■,■,■,■,,16,4,3,25.0,6.2,1.00,1,0,1,0.0,2,0.50,14,2,6,5,21.8,26,19,0,73.1,8
2012-11-03,2012-11,豊田合成トレフェルサ,FC東京,19,L,古賀太一郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,1,,富松崇彰,5,■,■,■,■,■,16,11,0,68.8,68.8,2.20,0,0,0,-,3,0.60,8,0,2,1,3.1,1,1,0,100.0,14
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,2,L,田辺修,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,4,,近藤茂,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,2,0.40,18,0,1,5,6.9,1,0,0,0.0,2
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,5,,米山裕太,5,■,■,■,■,■,20,8,0,40.0,40.0,1.60,2,1,0,50.0,1,0.20,24,2,3,7,15.6,41,34,0,82.9,11
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,6,L,渡辺俊介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,13,0,81.2,0
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,8,,瀬戸口竜矢,5,□,□,□,□,□,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,4,0,1,0,0.0,7,7,0,100.0,1
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,9,,梅野聡,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,11,,王金剛,2,■,■,,,,4,4,0,100.0,100.0,2.00,0,0,0,-,1,0.50,7,0,1,1,3.6,1,1,0,100.0,5
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,12,,ボヨビッチデヤン,5,■,■,■,■,■,43,22,2,51.2,46.5,4.40,9,4,1,44.4,1,0.20,18,1,6,2,7.2,0,0,0,-,24
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,14,,今田祐介,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,1,0,1,26.2,0,0,0,-,1
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,16,,角田辰徳,3,,,■,■,■,11,7,2,63.6,45.5,2.33,2,2,0,100.0,3,1.00,4,0,3,0,0.0,5,3,0,60.0,10
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,17,,篠田歩,3,,,■,■,■,2,1,0,50.0,50.0,0.33,0,0,0,-,1,0.33,15,0,1,1,1.7,0,0,0,-,2
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,18,,鈴木悠二,5,■,■,□,□,□,16,11,0,68.8,68.8,2.20,1,1,0,100.0,1,0.20,13,1,3,2,10.0,13,6,0,46.2,13
2012-11-03,2012-11,東レアローズ,大分三好ヴァイセアドラー,20,,大木貴之,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,1,,小川貴史,5,■,■,■,■,■,9,5,0,55.6,55.6,1.00,0,0,0,-,3,0.60,11,0,1,0,0.0,3,3,0,100.0,8
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,2,,徳丸善基,5,■,■,■,■,■,10,7,0,70.0,70.0,1.40,0,0,0,-,1,0.20,13,0,1,1,1.9,0,0,0,-,8
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,3,,阿部領太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,4,,高橋和人,5,■,■,■,■,■,31,16,5,51.6,35.5,3.20,6,3,1,50.0,2,0.40,21,2,3,8,18.1,46,36,0,78.3,20
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,7,,細川優樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,8,,石垣公也,5,■,■,■,■,■,24,8,0,33.3,33.3,1.60,2,1,0,50.0,1,0.20,16,0,2,2,3.1,17,11,0,64.7,9
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,9,,井口拓也,3,□,,,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,10,,山田要平,5,■,■,■,■,■,3,0,1,0.0,-33.3,-,0,0,0,-,1,0.20,11,0,1,3,6.8,0,0,0,-,1
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,11,,舩越満,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,12,L,橘裕也,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,19,0,73.1,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,13,,中島悠樹,3,□,□,,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,14,,高橋寛記,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,16,L,迫谷竜児,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-03,2012-11,大分三好ヴァイセアドラー,東レアローズ,20,,チェモスマイケル,5,■,■,■,■,■,56,28,6,50.0,39.3,5.60,14,6,2,42.9,0,-,20,1,4,4,10.0,0,0,0,-,29
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,1,,盛重龍,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,3,,重村健太,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,4,,内山正平,3,■,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,15,0,0,9,15.0,0,0,0,-,1
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,6,,近裕崇,3,■,■,■,,,6,4,0,66.7,66.7,1.33,0,0,0,-,4,1.33,12,0,3,3,6.2,0,0,0,-,8
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,7,L,古賀幸一郎,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,5,0,41.7,0
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,8,,レオナルドメロ,3,■,■,■,,,31,21,2,67.7,61.3,7.00,7,5,1,71.4,1,0.33,15,1,4,3,10.3,0,0,0,-,23
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,9,,白岩直也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,10,,井上崇昭,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,12,,高松卓矢,3,■,■,■,,,23,12,1,52.2,47.8,4.00,6,4,0,66.7,4,1.33,11,0,2,4,9.1,10,1,0,10.0,16
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,13,,岡本秀明,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,14,,幡司一貴,2,■,■,,,,3,3,0,100.0,100.0,1.50,0,0,0,-,4,2.00,4,0,0,0,0.0,2,2,0,100.0,7
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,16,,加藤伊織,2,,□,■,,,2,1,0,50.0,50.0,0.50,0,0,0,-,1,0.50,5,0,0,3,15.0,0,0,0,-,2
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,17,,杉山マルコス,3,■,■,■,,,11,4,4,36.4,0.0,1.33,1,1,0,100.0,0,-,11,0,4,4,9.1,26,13,0,50.0,4
2012-11-04,2012-11,豊田合成トレフェルサ,堺ブレイザーズ,19,L,古賀太一郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-11-04,2012-11,堺ブレイザーズ,豊田合成トレフェルサ,1,,松本慶彦,2,■,■,,,,8,2,2,25.0,0.0,1.00,0,0,0,-,1,0.50,6,1,0,1,17.5,0,0,0,-,4
2012-11-04,2012-11,堺ブレイザーズ,豊田合成トレフェルサ,2,L,井上裕介,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,7,0,53.8,0
2012-11-04,2012-11,堺ブレイザーズ,豊田合成トレフェルサ,3,,石島雄介,2,■,■,,,,8,2,1,25.0,12.5,1.00,2,0,0,0.0,1,0.50,6,0,0,1,4.2,14,8,0,57.1,3
2012-11-04,2012-11,堺ブレイザーズ,豊田合成トレフェルサ,4,,北島武,2,,□,■,,,11,5,2,45.5,27.3,2.50,0,0,0,-,0,-,8,0,1,6,18.8,10,6,0,60.0,5
2012-11-04,2012-11,堺ブレイザーズ,豊田合成トレフェルサ,5,,内藤和也,3,□,□,■,,,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,7,0,0,5,17.9,0,0,0,-,1
2012-11-04,2012-11,堺ブレイザーズ,豊田合成トレフェルサ,6,,ペピチミラン,3,■,■,■,,,25,10,2,40.0,32.0,3.33,10,4,2,40.0,0,-,8,0,2,5,15.6,0,0,0,-,10
