名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
グラディナロフミロスラフ,2012-12,FC東京,11,48,14,121,53,11,43.8,34.7,36,11,8,3,53,2,16,17,115,67,0,58,30.6,3.79,0.21,4.2,58.3
グラディナロフミロスラフ,2013-01,FC東京,11,6,25,248,105,16,42.3,35.9,96,43,9,19,88,3,15,29,67,32,0,127,44.8,4.2,0.76,7.4,47.8
グラディナロフミロスラフ,2013-02,FC東京,11,12,22,220,102,13,46.4,40.5,58,29,5,9,78,3,23,23,165,82,0,114,50.0,4.64,0.41,3.8,49.7
グラディナロフミロスラフ,2013-03,FC東京,11,18,19,163,80,13,49.1,41.1,39,23,6,8,72,0,26,23,143,78,0,88,59.0,4.21,0.42,-1.0,54.5
タヴァレスジョンパウロ,2012-11,パナソニックパンサーズ,11,22,8,49,22,3,44.9,38.8,4,2,1,2,33,0,4,11,61,42,0,24,50.0,2.75,0.25,5.3,68.9
タヴァレスジョンパウロ,2013-01,パナソニックパンサーズ,11,6,20,135,52,10,38.5,31.1,26,15,3,8,95,8,15,41,122,67,0,68,57.7,2.6,0.4,15.3,54.9
タヴァレスジョンパウロ,2013-02,パナソニックパンサーズ,11,12,21,153,82,10,53.6,47.1,37,26,1,8,85,7,17,41,121,65,0,97,70.3,3.9,0.38,15.3,53.7
タヴァレスジョンパウロ,2013-03,パナソニックパンサーズ,11,18,19,192,100,11,52.1,46.4,63,41,3,4,84,10,13,30,72,44,0,114,65.1,5.26,0.21,17.0,61.1
チェモスマイケル,2012-11,大分三好ヴァイセアドラー,20,66,23,232,106,30,45.7,32.8,94,35,14,6,80,3,25,16,0,0,0,115,37.2,4.61,0.26,0.9,
チェモスマイケル,2012-12,大分三好ヴァイセアドラー,20,48,16,188,79,24,42.0,29.3,97,38,15,6,60,4,13,13,0,0,0,89,39.2,4.94,0.38,6.7,
チェモスマイケル,2013-01,大分三好ヴァイセアドラー,20,6,24,215,101,30,47.0,33.0,79,36,17,5,86,4,18,23,1,1,0,110,45.6,4.21,0.21,6.1,100.0
チェモスマイケル,2013-02,大分三好ヴァイセアドラー,20,12,22,232,108,21,46.6,37.5,97,45,9,7,79,2,29,21,1,1,0,117,46.4,4.91,0.32,0.0,100.0
チェモスマイケル,2013-03,大分三好ヴァイセアドラー,20,18,23,269,114,32,42.4,30.5,93,44,19,5,73,2,26,15,0,0,0,121,47.3,4.96,0.22,-1.0,
ベゼラジュニオル,2012-11,JTサンダーズ,12,66,9,18,9,0,50.0,50.0,0,0,0,3,27,1,1,3,3,2,0,13,,1.0,0.33,5.6,66.7
ベゼラジュニオル,2013-01,JTサンダーズ,12,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
ベゼラジュニオル,2013-02,JTサンダーズ,12,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
ベゼラジュニオル,2013-03,JTサンダーズ,12,6,2,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
ペピチミラン,2012-11,堺ブレイザーズ,6,66,23,223,125,13,56.1,50.2,91,52,9,13,95,12,28,28,0,0,0,150,57.1,5.43,0.57,12.6,
ペピチミラン,2012-12,堺ブレイザーズ,6,48,14,158,78,15,49.4,39.9,65,35,6,12,48,4,14,13,0,0,0,94,53.8,5.57,0.86,7.8,
ペピチミラン,2013-01,堺ブレイザーズ,6,6,21,238,113,22,47.5,38.2,100,41,12,10,81,9,25,23,0,0,0,132,41.0,5.38,0.48,10.5,
ペピチミラン,2013-02,堺ブレイザーズ,6,12,22,230,114,19,49.6,41.3,90,43,11,12,84,7,27,25,0,0,0,133,47.8,5.18,0.55,7.7,
ペピチミラン,2013-03,堺ブレイザーズ,6,18,20,202,97,29,48.0,33.7,78,36,13,16,69,2,22,29,0,0,0,115,46.2,4.85,0.8,5.4,
ボヨビッチデヤン,2012-11,東レアローズ,12,66,25,244,112,14,45.9,40.2,78,39,8,8,83,3,21,17,1,1,0,123,50.0,4.48,0.32,2.4,100.0
ボヨビッチデヤン,2012-12,東レアローズ,12,48,13,128,66,5,51.6,47.7,49,28,3,5,52,3,8,12,0,0,0,74,57.1,5.08,0.38,7.7,
ボヨビッチデヤン,2013-01,東レアローズ,12,6,21,211,101,12,47.9,42.2,77,39,4,16,99,2,7,23,0,0,0,119,50.6,4.81,0.76,6.1,
ボヨビッチデヤン,2013-02,東レアローズ,12,12,23,216,110,19,50.9,42.1,85,39,11,6,101,6,26,36,1,0,0,122,45.9,4.78,0.26,8.4,0.0
ボヨビッチデヤン,2013-03,東レアローズ,12,12,14,140,71,8,50.7,45.0,54,24,7,4,58,2,13,15,0,0,0,77,44.4,5.07,0.29,4.3,
レオナルドメロ,2012-11,豊田合成トレフェルサ,8,66,22,221,121,21,54.8,45.2,61,34,6,12,90,4,23,20,0,0,0,137,55.7,5.5,0.55,3.6,
レオナルドメロ,2012-12,豊田合成トレフェルサ,8,48,14,151,73,9,48.3,42.4,54,23,5,11,53,2,16,17,0,0,0,86,42.6,5.21,0.79,4.2,
レオナルドメロ,2013-01,豊田合成トレフェルサ,8,6,20,213,102,14,47.9,41.3,87,44,9,11,74,0,13,25,0,0,0,113,50.6,5.1,0.55,4.1,
レオナルドメロ,2013-02,豊田合成トレフェルサ,8,12,24,248,117,22,47.2,38.3,116,55,11,11,95,3,17,28,0,0,0,131,47.4,4.88,0.46,6.1,
レオナルドメロ,2013-03,豊田合成トレフェルサ,8,9,10,114,58,10,50.9,42.1,50,29,4,6,41,1,8,8,0,0,0,65,58.0,5.8,0.6,2.4,
三上圭治郎,2012-11,FC東京,2,66,7,0,0,0,,,0,0,0,0,0,0,0,0,17,10,0,0,,0.0,0.0,,58.8
三上圭治郎,2012-12,FC東京,2,48,6,0,0,0,,,0,0,0,0,0,0,0,0,31,24,0,0,,0.0,0.0,,77.4
三上圭治郎,2013-01,FC東京,2,6,24,0,0,0,,,0,0,0,0,0,0,0,0,146,94,0,0,,0.0,0.0,,64.4
三上圭治郎,2013-02,FC東京,2,12,20,0,0,0,,,0,0,0,0,0,0,0,0,113,63,0,0,,0.0,0.0,,55.8
三上圭治郎,2013-03,FC東京,2,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中島悠樹,2012-11,大分三好ヴァイセアドラー,13,66,17,12,8,0,66.7,66.7,0,0,0,0,7,0,1,1,0,0,0,8,,0.47,0.0,0.0,
中島悠樹,2012-12,大分三好ヴァイセアドラー,13,48,16,26,15,1,57.7,53.8,0,0,0,8,50,0,1,15,5,3,0,23,,0.94,0.5,7.0,60.0
中島悠樹,2013-01,大分三好ヴァイセアドラー,13,5,21,34,19,2,55.9,50.0,0,0,0,11,54,0,3,9,8,5,0,30,,0.9,0.52,2.8,62.5
中島悠樹,2013-02,大分三好ヴァイセアドラー,13,8,14,24,13,2,54.2,45.8,0,0,0,7,32,0,3,9,1,1,0,20,,0.93,0.5,4.7,100.0
中島悠樹,2013-03,大分三好ヴァイセアドラー,13,15,9,16,8,2,50.0,37.5,0,0,0,5,22,0,0,12,0,0,0,13,,0.89,0.56,13.6,
二木健太,2012-11,サントリーサンバーズ,14,66,3,4,2,0,50.0,50.0,0,0,0,2,9,0,0,1,1,1,0,4,,0.67,0.67,2.8,100.0
二木健太,2012-12,サントリーサンバーズ,14,48,4,3,1,0,33.3,33.3,0,0,0,3,14,0,1,4,1,1,0,4,,0.25,0.75,5.4,100.0
二木健太,2013-01,サントリーサンバーズ,14,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
二木健太,2013-02,サントリーサンバーズ,14,12,7,9,5,1,55.6,44.4,0,0,0,0,21,0,1,8,0,0,0,5,,0.71,0.0,8.3,
二木健太,2013-03,サントリーサンバーズ,14,15,7,12,9,2,75.0,58.3,0,0,0,3,21,0,2,1,2,1,0,12,,1.29,0.43,-1.2,50.0
井上俊輔,2012-11,JTサンダーズ,19,33,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井上俊輔,2012-12,JTサンダーズ,19,36,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井上俊輔,2013-01,JTサンダーズ,19,5,15,5,2,0,40.0,40.0,0,0,0,5,54,2,3,17,1,0,0,9,,0.13,0.33,10.2,0.0
井上崇昭,2012-11,豊田合成トレフェルサ,10,66,18,9,2,1,22.2,11.1,1,0,0,0,20,1,5,6,2,0,0,3,0.0,0.11,0.0,6.2,0.0
井上崇昭,2012-12,豊田合成トレフェルサ,10,48,8,6,2,0,33.3,33.3,1,0,0,1,15,1,4,3,0,0,0,4,0.0,0.25,0.12,5.0,
井上崇昭,2013-01,豊田合成トレフェルサ,10,6,17,12,7,1,58.3,50.0,0,0,0,5,40,2,6,13,0,0,0,14,,0.41,0.29,9.4,
井上崇昭,2013-02,豊田合成トレフェルサ,10,12,21,48,22,4,45.8,37.5,0,0,0,16,62,3,14,14,0,0,0,41,,1.05,0.76,4.8,
井上崇昭,2013-03,豊田合成トレフェルサ,10,18,22,36,23,2,63.9,58.3,0,0,0,15,90,4,11,30,7,5,0,42,,1.05,0.68,9.7,71.4
井上裕介,2012-11,堺ブレイザーズ,2,66,23,0,0,0,,,0,0,0,0,0,0,0,0,109,76,0,0,,0.0,0.0,,69.7
井上裕介,2012-12,堺ブレイザーズ,2,48,14,0,0,0,,,0,0,0,0,0,0,0,0,62,43,0,0,,0.0,0.0,,69.4
井上裕介,2013-01,堺ブレイザーズ,2,6,21,0,0,0,,,0,0,0,0,0,0,0,0,118,69,0,0,,0.0,0.0,,58.5
井上裕介,2013-02,堺ブレイザーズ,2,12,22,0,0,0,,,0,0,0,0,0,0,0,0,88,61,0,0,,0.0,0.0,,69.3
井上裕介,2013-03,堺ブレイザーズ,2,18,21,0,0,0,,,0,0,0,0,0,0,0,0,84,55,0,0,,0.0,0.0,,65.5
井口拓也,2012-11,大分三好ヴァイセアドラー,9,66,8,0,0,0,,,0,0,0,0,9,0,2,1,0,0,0,0,,0.0,0.0,-2.8,
井口拓也,2012-12,大分三好ヴァイセアドラー,9,48,5,0,0,0,,,0,0,0,0,7,1,2,3,0,0,0,1,,0.0,0.0,17.9,
井口拓也,2013-01,大分三好ヴァイセアドラー,9,6,14,0,0,0,,,0,0,0,0,22,2,2,10,0,0,0,2,,0.0,0.0,18.2,
井口拓也,2013-02,大分三好ヴァイセアドラー,9,12,11,0,0,0,,,0,0,0,0,13,0,3,2,0,0,0,0,,0.0,0.0,-1.9,
井口拓也,2013-03,大分三好ヴァイセアドラー,9,15,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
今村駿,2012-11,堺ブレイザーズ,19,66,23,5,3,0,60.0,60.0,0,0,0,5,72,1,2,18,1,0,0,9,,0.13,0.22,6.9,0.0
今村駿,2012-12,堺ブレイザーズ,19,48,14,5,1,1,20.0,0.0,0,0,0,3,41,1,2,13,0,0,0,5,,0.07,0.21,9.1,
今村駿,2013-01,堺ブレイザーズ,19,6,20,7,5,0,71.4,71.4,0,0,0,6,68,3,3,14,0,0,0,14,,0.25,0.3,8.5,
今村駿,2013-02,堺ブレイザーズ,19,12,18,7,4,0,57.1,57.1,0,0,0,5,67,0,2,22,0,0,0,9,,0.22,0.28,7.5,
今村駿,2013-03,堺ブレイザーズ,19,18,18,2,0,0,0.0,0.0,0,0,0,3,59,1,2,16,2,0,0,4,,0.0,0.17,7.6,0.0
今田祐介,2012-11,東レアローズ,14,66,13,5,1,0,20.0,20.0,2,1,0,0,24,1,7,7,2,1,0,2,50.0,0.08,0.0,4.2,50.0
今田祐介,2012-12,東レアローズ,14,36,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
今田祐介,2013-01,東レアローズ,14,6,12,0,0,0,,,0,0,0,0,19,2,2,6,0,0,0,2,,0.0,0.0,15.8,
今田祐介,2013-02,東レアローズ,14,12,12,0,0,0,,,0,0,0,0,18,0,2,6,0,0,0,0,,0.0,0.0,5.6,
今田祐介,2013-03,東レアローズ,14,12,6,18,5,4,27.8,5.6,6,1,4,2,9,0,3,4,0,0,0,7,16.7,0.83,0.33,2.8,
伊東勇樹,2012-11,パナソニックパンサーズ,4,66,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
伊東勇樹,2012-12,パナソニックパンサーズ,4,48,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊東勇樹,2013-01,パナソニックパンサーズ,4,6,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
伊東勇樹,2013-03,パナソニックパンサーズ,4,15,4,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊藤康貴,2012-11,堺ブレイザーズ,11,66,4,9,3,1,33.3,22.2,0,0,0,0,8,0,2,4,13,7,0,3,,0.75,0.0,6.2,53.8
伊藤康貴,2012-12,堺ブレイザーズ,11,48,7,16,8,0,50.0,50.0,0,0,0,0,16,0,1,2,33,17,0,8,,1.14,0.0,1.6,51.5
伊藤康貴,2013-01,堺ブレイザーズ,11,6,7,38,17,2,44.7,39.5,0,0,0,5,14,0,3,1,32,20,0,22,,2.43,0.71,-3.6,62.5
伊藤康貴,2013-02,堺ブレイザーズ,11,12,8,16,7,3,43.8,25.0,0,0,0,1,30,2,5,10,39,26,0,10,,0.88,0.12,10.8,66.7
伊藤康貴,2013-03,堺ブレイザーズ,11,18,9,45,20,3,44.4,37.8,1,1,0,2,26,0,4,5,62,29,0,22,100.0,2.22,0.22,1.0,46.8
佐々木恵三,2013-02,豊田合成トレフェルサ,18,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木恵三,2013-03,豊田合成トレフェルサ,18,9,3,23,8,2,34.8,26.1,9,4,0,0,7,0,2,0,0,0,0,8,44.4,2.67,0.0,-7.1,
佐別當賢治,2012-11,サントリーサンバーズ,15,66,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐別當賢治,2012-12,サントリーサンバーズ,15,48,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐別當賢治,2013-01,サントリーサンバーズ,15,6,2,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,,0.0,0.0,,75.0
佐別當賢治,2013-02,サントリーサンバーズ,15,12,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐別當賢治,2013-03,サントリーサンバーズ,15,18,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐川翔,2013-02,堺ブレイザーズ,8,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐川翔,2013-03,堺ブレイザーズ,8,18,5,1,1,0,100.0,100.0,0,0,0,1,5,0,1,1,2,0,0,2,,0.2,0.2,0.0,0.0
佐藤大佑,2012-12,FC東京,20,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤大佑,2013-01,FC東京,20,1,1,2,1,0,50.0,50.0,0,0,0,0,1,0,0,1,0,0,0,1,,1.0,0.0,25.0,
佐藤大佑,2013-02,FC東京,20,6,3,7,5,0,71.4,71.4,2,1,0,0,7,1,3,1,1,0,0,6,50.0,1.67,0.0,7.1,0.0
佐藤大佑,2013-03,FC東京,20,12,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
八子大輔,2012-11,JTサンダーズ,7,66,22,144,66,12,45.8,37.5,29,10,3,4,74,6,22,23,142,69,0,76,34.5,3.0,0.18,8.4,48.6
八子大輔,2012-12,JTサンダーズ,7,48,14,121,53,8,43.8,37.2,28,12,3,5,44,1,11,12,41,20,0,59,42.9,3.79,0.36,2.8,48.8
八子大輔,2013-01,JTサンダーズ,7,6,23,195,79,9,40.5,35.9,38,15,3,7,68,3,13,18,84,41,0,89,39.5,3.43,0.3,6.2,48.8
八子大輔,2013-02,JTサンダーズ,7,12,21,168,63,10,37.5,31.5,32,14,2,9,62,6,15,14,75,41,0,78,43.8,3.0,0.43,9.3,54.7
八子大輔,2013-03,JTサンダーズ,7,18,20,167,66,11,39.5,32.9,27,11,2,5,60,0,13,18,84,51,0,71,40.7,3.3,0.25,2.1,60.7
内山正平,2012-11,豊田合成トレフェルサ,4,66,22,1,0,0,0.0,0.0,0,0,0,7,83,1,0,39,0,0,0,8,,0.0,0.32,13.0,
内山正平,2012-12,豊田合成トレフェルサ,4,48,14,1,1,0,100.0,100.0,1,1,0,3,44,0,3,16,0,0,0,4,100.0,0.07,0.21,7.4,
内山正平,2013-01,豊田合成トレフェルサ,4,6,20,2,1,0,50.0,50.0,0,0,0,2,71,1,2,17,1,0,0,4,,0.05,0.1,6.7,0.0
内山正平,2013-02,豊田合成トレフェルサ,4,12,22,2,1,0,50.0,50.0,0,0,0,13,62,0,3,17,1,0,0,14,,0.05,0.59,5.6,0.0
内山正平,2013-03,豊田合成トレフェルサ,4,18,22,1,1,0,100.0,100.0,0,0,0,4,67,1,1,8,1,0,0,6,,0.05,0.18,4.1,0.0
内藤和也,2012-11,堺ブレイザーズ,5,66,21,2,1,0,50.0,50.0,0,0,0,0,32,1,4,13,0,0,0,2,,0.05,0.0,10.2,
内藤和也,2012-12,堺ブレイザーズ,5,48,11,0,0,0,,,0,0,0,0,16,2,2,4,0,0,0,2,,0.0,0.0,15.6,
内藤和也,2013-01,堺ブレイザーズ,5,6,18,8,3,0,37.5,37.5,0,0,0,2,37,0,8,13,0,0,0,5,,0.17,0.11,3.4,
内藤和也,2013-02,堺ブレイザーズ,5,12,19,14,8,0,57.1,57.1,0,0,0,2,36,0,12,10,0,0,0,10,,0.42,0.11,-1.4,
内藤和也,2013-03,堺ブレイザーズ,5,18,19,2,2,0,100.0,100.0,0,0,0,1,32,5,8,14,0,0,0,8,,0.11,0.05,20.3,
冨士田裕大,2012-11,サントリーサンバーズ,10,44,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
冨士田裕大,2012-12,サントリーサンバーズ,10,12,3,9,3,0,33.3,33.3,0,0,0,2,9,1,3,0,1,1,0,6,,1.0,0.67,2.8,100.0
冨士田裕大,2013-01,サントリーサンバーズ,10,6,3,7,4,0,57.1,57.1,0,0,0,0,7,0,1,1,0,0,0,4,,1.33,0.0,0.0,
前田和樹,2012-11,FC東京,28,66,22,73,41,2,56.2,53.4,4,2,1,16,86,7,18,28,24,14,0,64,50.0,1.86,0.73,11.0,58.3
前田和樹,2012-12,FC東京,28,48,14,48,26,6,54.2,41.7,2,1,0,5,48,2,15,11,16,7,0,33,50.0,1.86,0.36,2.1,43.8
前田和樹,2013-01,FC東京,28,6,15,50,25,4,50.0,42.0,2,1,0,14,53,3,7,14,7,3,0,42,50.0,1.67,0.93,9.0,42.9
前田和樹,2013-02,FC東京,28,12,21,54,27,2,50.0,46.3,0,0,0,4,77,4,17,26,8,6,0,35,,1.29,0.19,8.1,75.0
前田和樹,2013-03,FC東京,28,18,19,151,58,9,38.4,32.5,41,17,3,11,69,2,14,19,44,27,0,71,41.5,3.05,0.58,4.7,61.4
加藤伊織,2012-11,豊田合成トレフェルサ,16,66,17,18,8,2,44.4,33.3,0,0,0,18,51,1,4,19,3,3,0,27,,0.47,1.06,9.3,100.0
加藤伊織,2012-12,豊田合成トレフェルサ,16,48,14,17,5,3,29.4,11.8,1,0,0,8,34,0,5,3,1,1,0,13,0.0,0.36,0.57,-1.5,100.0
加藤伊織,2013-01,豊田合成トレフェルサ,16,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
加藤伊織,2013-02,豊田合成トレフェルサ,16,12,8,3,2,0,66.7,66.7,0,0,0,4,21,0,0,4,1,1,0,6,,0.25,0.5,4.8,100.0
加藤伊織,2013-03,豊田合成トレフェルサ,16,18,3,0,0,0,,,0,0,0,1,2,0,0,1,0,0,0,1,,0.0,0.33,12.5,
北島武,2012-11,堺ブレイザーズ,4,66,2,11,5,2,45.5,27.3,0,0,0,0,8,0,1,6,10,6,0,5,,2.5,0.0,15.6,60.0
北島武,2012-12,堺ブレイザーズ,4,48,1,0,0,0,,,0,0,0,0,1,0,0,0,2,2,0,0,,0.0,0.0,0.0,100.0
北島武,2013-01,堺ブレイザーズ,4,6,3,0,0,0,,,0,0,0,1,0,0,0,0,2,0,0,1,,0.0,0.33,,0.0
北島武,2013-02,堺ブレイザーズ,4,12,11,15,7,0,46.7,46.7,1,0,0,1,12,0,5,2,39,24,0,8,0.0,0.64,0.09,-6.2,61.5
北島武,2013-03,堺ブレイザーズ,4,18,4,20,10,1,50.0,45.0,0,0,0,0,18,0,3,4,41,21,0,10,,2.5,0.0,1.4,51.2
千々木駿介,2012-11,堺ブレイザーズ,10,66,22,92,43,7,46.7,39.1,16,10,3,2,88,4,17,22,118,62,0,49,62.5,1.95,0.09,6.0,52.5
千々木駿介,2012-12,堺ブレイザーズ,10,48,13,74,38,2,51.4,48.6,18,9,0,1,43,1,9,11,65,30,0,40,50.0,2.92,0.08,3.5,46.2
千々木駿介,2013-01,堺ブレイザーズ,10,6,18,115,38,5,33.0,28.7,21,9,1,1,47,4,6,7,126,67,0,43,42.9,2.11,0.06,9.0,53.2
千々木駿介,2013-02,堺ブレイザーズ,10,10,15,98,34,13,34.7,21.4,14,6,2,2,73,1,6,22,104,70,0,37,42.9,2.27,0.13,6.8,67.3
千々木駿介,2013-03,堺ブレイザーズ,10,18,16,117,52,2,44.4,42.7,21,14,0,10,56,1,5,19,94,48,0,63,66.7,3.25,0.62,8.0,51.1
古賀太一郎,2012-11,豊田合成トレフェルサ,19,66,2,0,0,0,,,0,0,0,0,0,0,0,0,7,4,0,0,,0.0,0.0,,57.1
古賀太一郎,2012-12,豊田合成トレフェルサ,19,48,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古賀太一郎,2013-01,豊田合成トレフェルサ,19,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
古賀太一郎,2013-02,豊田合成トレフェルサ,19,12,5,0,0,0,,,0,0,0,0,0,0,0,0,37,23,0,0,,0.0,0.0,,62.2
古賀太一郎,2013-03,豊田合成トレフェルサ,19,18,4,0,0,0,,,0,0,0,0,0,0,0,0,34,26,0,0,,0.0,0.0,,76.5
古賀幸一郎,2012-11,豊田合成トレフェルサ,7,66,21,0,0,0,,,0,0,0,0,0,0,0,0,101,68,0,0,,0.0,0.0,,67.3
古賀幸一郎,2012-12,豊田合成トレフェルサ,7,48,14,0,0,0,,,0,0,0,0,0,0,0,0,59,48,0,0,,0.0,0.0,,81.4
古賀幸一郎,2013-01,豊田合成トレフェルサ,7,6,20,0,0,0,,,0,0,0,0,0,0,0,0,93,65,0,0,,0.0,0.0,,69.9
古賀幸一郎,2013-02,豊田合成トレフェルサ,7,12,19,0,0,0,,,0,0,0,0,0,0,0,0,98,79,0,0,,0.0,0.0,,80.6
古賀幸一郎,2013-03,豊田合成トレフェルサ,7,18,18,0,0,0,,,0,0,0,0,0,0,0,0,101,70,0,0,,0.0,0.0,,69.3
國近公太,2012-11,JTサンダーズ,4,66,7,4,2,1,50.0,25.0,0,0,0,0,7,0,1,2,17,14,0,2,,0.29,0.0,3.6,82.4
國近公太,2012-12,JTサンダーズ,4,48,13,50,21,3,42.0,36.0,2,1,0,5,56,0,3,30,124,77,0,26,50.0,1.62,0.38,12.1,62.1
國近公太,2013-01,JTサンダーズ,4,6,13,46,16,4,34.8,26.1,4,1,0,1,40,3,4,15,111,67,0,20,25.0,1.23,0.08,14.4,60.4
國近公太,2013-02,JTサンダーズ,4,12,22,72,31,4,43.1,37.5,0,0,0,5,79,0,5,26,185,118,0,36,,1.41,0.23,6.6,63.8
國近公太,2013-03,JTサンダーズ,4,18,23,107,33,7,30.8,24.3,4,1,0,4,86,1,2,28,205,134,0,38,25.0,1.43,0.17,8.7,65.4
土屋雄太,2012-11,FC東京,13,66,6,6,2,0,33.3,33.3,1,1,0,0,3,0,1,1,7,3,0,2,100.0,0.33,0.0,0.0,42.9
土屋雄太,2012-12,FC東京,13,48,3,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
土屋雄太,2013-01,FC東京,13,6,7,5,1,1,20.0,0.0,0,0,0,0,6,0,1,1,7,5,0,1,,0.14,0.0,0.0,71.4
土屋雄太,2013-02,FC東京,13,12,3,3,1,0,33.3,33.3,0,0,0,1,10,2,0,2,11,6,0,4,,0.33,0.33,25.0,54.5
土屋雄太,2013-03,FC東京,13,18,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
坂梨朋彦,2012-11,堺ブレイザーズ,14,66,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂梨朋彦,2012-12,堺ブレイザーズ,14,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
