大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,20,54,317,140,24,44.2,22,12,3,54.5,2.59,14,0.26,200,2,1,12,39,4.9,213,99,62,61.0,140,14,3,157
レギュラーラウンド,富士通カワサキレッドスピリッツ,20,54,317,140,24,44.2,22,12,3,54.5,2.59,14,0.26,200,2,1,12,39,4.9,213,99,62,61.0,140,14,3,157
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,14,36,244,102,9,41.8,6,2,1,33.3,2.83,10,0.28,139,1,1,6,36,6.8,171,68,62,57.9,102,10,2,114
レギュラーラウンド,富士通カワサキレッドスピリッツ,14,36,244,102,9,41.8,6,2,1,33.3,2.83,10,0.28,139,1,1,6,36,6.8,171,68,62,57.9,102,10,2,114
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,10,35,202,94,13,46.5,2,1,0,50.0,2.69,17,0.49,131,3,2,20,35,6.7,205,94,46,57.1,94,17,5,116
レギュラーラウンド,近畿クラブスフィーダ,10,35,202,94,13,46.5,2,1,0,50.0,2.69,17,0.49,131,3,2,20,35,6.7,205,94,46,57.1,94,17,5,116
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,10,37,229,99,13,43.2,10,7,1,70.0,2.68,18,0.49,138,1,1,9,48,10.0,426,248,0,58.2,99,18,2,119
レギュラーラウンド,近畿クラブスフィーダ,10,37,229,99,13,43.2,10,7,1,70.0,2.68,18,0.49,138,1,1,9,48,10.0,426,248,0,58.2,99,18,2,119
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,11,39,234,114,17,48.7,0,0,0,-,2.92,5,0.13,116,0,1,3,34,8.0,301,209,0,69.4,114,5,1,120
レギュラーラウンド,近畿クラブスフィーダ,11,39,234,114,17,48.7,0,0,0,-,2.92,5,0.13,116,0,1,3,34,8.0,301,209,0,69.4,114,5,1,120
レギュラーシーズン通算,,65,201,1226,549,76,44.8,40,22,5,55.0,2.73,64,0.32,724,7,6,50,192,6.7,1316,718,170,61.0,549,64,13,626
通算,,65,201,1226,549,76,44.8,40,22,5,55.0,2.73,64,0.32,724,7,6,50,192,6.7,1316,718,170,61.0,549,64,13,626
