大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,19,52,47,13,4,27.7,9,1,3,11.1,0.25,0,-,75,0,1,19,25,3.3,0,0,0,-,13,0,1,14
レギュラーラウンド,富士通カワサキレッドスピリッツ,19,52,47,13,4,27.7,9,1,3,11.1,0.25,0,-,75,0,1,19,25,3.3,0,0,0,-,13,0,1,14
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,21,50,34,14,4,41.2,12,3,2,25.0,0.28,0,-,70,0,4,20,23,6.8,0,0,0,-,14,0,4,18
レギュラーラウンド,富士通カワサキレッドスピリッツ,21,50,34,14,4,41.2,12,3,2,25.0,0.28,0,-,70,0,4,20,23,6.8,0,0,0,-,14,0,4,18
Ｖ・チャレンジリーグⅠ男子 2017/18,富士通カワサキレッドスピリッツ,21,64,24,12,3,50.0,7,4,1,57.1,0.19,1,0.02,100,5,3,21,29,10.0,1,1,0,100.0,12,1,8,21
レギュラーラウンド,富士通カワサキレッドスピリッツ,21,64,24,12,3,50.0,7,4,1,57.1,0.19,1,0.02,100,5,3,21,29,10.0,1,1,0,100.0,12,1,8,21
Ｖ・チャレンジリーグⅠ男子 2016/17,富士通カワサキレッドスピリッツ,8,24,0,0,0,-,0,0,0,-,-,0,-,41,1,0,9,22,15.9,0,0,0,-,0,0,1,1
レギュラーラウンド,富士通カワサキレッドスピリッツ,8,24,0,0,0,-,0,0,0,-,-,0,-,41,1,0,9,22,15.9,0,0,0,-,0,0,1,1
チャレンジマッチ男子2016/17,富士通カワサキレッドスピリッツ,2,7,0,0,0,-,0,0,0,-,-,0,-,8,0,0,3,3,9.4,0,0,0,-,0,0,0,0
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,7,0,0,0,-,0,0,0,-,-,0,-,8,0,0,3,3,9.4,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,69,190,105,39,11,37.1,28,8,6,28.6,0.21,1,0.01,286,6,8,69,99,7.5,1,1,0,100.0,39,1,14,54
通算,,71,197,105,39,11,37.1,28,8,6,28.6,0.20,1,0.01,294,6,8,72,102,7.3,1,1,0,100.0,39,1,14,54
