大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,20,66,605,317,57,52.4,207,90,25,43.5,4.80,30,0.45,263,1,6,15,75,8.4,16,8,5,65.6,317,30,7,354
レギュラーラウンド,富士通カワサキレッドスピリッツ,20,66,605,317,57,52.4,207,90,25,43.5,4.80,30,0.45,263,1,6,15,75,8.4,16,8,5,65.6,317,30,7,354
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,24,56,416,227,38,54.6,127,63,18,49.6,4.05,18,0.32,200,1,4,12,61,8.6,7,4,3,78.6,227,18,5,250
レギュラーラウンド,富士通カワサキレッドスピリッツ,24,56,416,227,38,54.6,127,63,18,49.6,4.05,18,0.32,200,1,4,12,61,8.6,7,4,3,78.6,227,18,5,250
Ｖ・チャレンジリーグⅠ男子 2017/18,富士通カワサキレッドスピリッツ,21,18,145,75,8,51.7,44,21,6,47.7,4.17,6,0.33,58,1,0,24,8,-5.2,0,0,0,-,75,6,1,82
レギュラーラウンド,富士通カワサキレッドスピリッツ,21,18,145,75,8,51.7,44,21,6,47.7,4.17,6,0.33,58,1,0,24,8,-5.2,0,0,0,-,75,6,1,82
Ｖ・チャレンジリーグⅠ男子 2016/17,富士通カワサキレッドスピリッツ,19,9,31,14,4,45.2,8,2,2,25.0,1.56,1,0.11,18,0,0,1,5,6.9,0,0,0,-,14,1,0,15
レギュラーラウンド,富士通カワサキレッドスピリッツ,19,9,31,14,4,45.2,8,2,2,25.0,1.56,1,0.11,18,0,0,1,5,6.9,0,0,0,-,14,1,0,15
チャレンジマッチ男子2016/17,富士通カワサキレッドスピリッツ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,富士通カワサキレッドスピリッツ,20,13,64,40,6,62.5,11,5,3,45.5,3.08,5,0.38,23,0,0,12,4,4.3,0,0,0,-,40,5,0,45
レギュラーラウンド,富士通カワサキレッドスピリッツ,20,13,64,40,6,62.5,11,5,3,45.5,3.08,5,0.38,23,0,0,12,4,4.3,0,0,0,-,40,5,0,45
チャレンジマッチ男子2015/16,富士通カワサキレッドスピリッツ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,富士通カワサキレッドスピリッツ,16,15,48,25,9,52.1,13,5,3,38.5,1.67,3,0.20,32,1,1,10,8,11.9,3,0,0,0.0,25,3,2,30
レギュラーラウンド,富士通カワサキレッドスピリッツ,16,15,48,25,9,52.1,13,5,3,38.5,1.67,3,0.20,32,1,1,10,8,11.9,3,0,0,0.0,25,3,2,30
チャレンジマッチ男子2014/15,富士通カワサキレッドスピリッツ,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,0.0,0,0,0,-,0,0,0,0
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,120,177,1309,698,122,53.3,410,186,57,45.4,3.94,63,0.36,594,4,11,74,161,6.2,26,12,8,61.5,698,63,15,776
通算,,126,178,1309,698,122,53.3,410,186,57,45.4,3.92,63,0.35,595,4,11,75,161,6.1,26,12,8,61.5,698,63,15,776
