大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,15,28,84,38,8,45.2,8,5,1,62.5,1.36,5,0.18,74,3,1,15,15,5.4,97,41,26,55.7,38,5,4,47
レギュラーラウンド,富士通カワサキレッドスピリッツ,15,28,84,38,8,45.2,8,5,1,62.5,1.36,5,0.18,74,3,1,15,15,5.4,97,41,26,55.7,38,5,4,47
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,14,33,201,87,12,43.3,16,5,2,31.2,2.64,8,0.24,86,2,4,20,18,6.4,153,64,47,57.2,87,8,6,101
レギュラーラウンド,富士通カワサキレッドスピリッツ,14,33,201,87,12,43.3,16,5,2,31.2,2.64,8,0.24,86,2,4,20,18,6.4,153,64,47,57.2,87,8,6,101
レギュラーシーズン通算,,29,61,285,125,20,43.9,24,10,3,41.7,2.05,13,0.21,160,5,5,35,33,5.9,250,105,73,56.6,125,13,10,148
通算,,29,61,285,125,20,43.9,24,10,3,41.7,2.05,13,0.21,160,5,5,35,33,5.9,250,105,73,56.6,125,13,10,148
