大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,15,19,16,6,0,37.5,0,0,0,-,0.32,3,0.16,40,0,3,3,15,15.0,0,0,0,-,6,3,3,12
レギュラーラウンド,富士通カワサキレッドスピリッツ,15,19,16,6,0,37.5,0,0,0,-,0.32,3,0.16,40,0,3,3,15,15.0,0,0,0,-,6,3,3,12
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,10,23,14,6,0,42.9,0,0,0,-,0.26,8,0.35,58,0,2,5,26,12.5,3,1,1,50.0,6,8,2,16
レギュラーラウンド,富士通カワサキレッドスピリッツ,10,23,14,6,0,42.9,0,0,0,-,0.26,8,0.35,58,0,2,5,26,12.5,3,1,1,50.0,6,8,2,16
Ｖ・チャレンジリーグⅠ男子 2017/18,富士通カワサキレッドスピリッツ,17,22,50,27,4,54.0,0,0,0,-,1.23,9,0.41,47,0,0,5,10,2.7,1,1,0,100.0,27,9,0,36
レギュラーラウンド,富士通カワサキレッドスピリッツ,17,22,50,27,4,54.0,0,0,0,-,1.23,9,0.41,47,0,0,5,10,2.7,1,1,0,100.0,27,9,0,36
Ｖ・チャレンジリーグⅠ男子 2016/17,富士通カワサキレッドスピリッツ,14,13,0,0,0,-,0,0,0,-,-,0,-,18,0,0,2,10,13.9,0,0,0,-,0,0,0,0
レギュラーラウンド,富士通カワサキレッドスピリッツ,14,13,0,0,0,-,0,0,0,-,-,0,-,18,0,0,2,10,13.9,0,0,0,-,0,0,0,0
チャレンジマッチ男子2016/17,富士通カワサキレッドスピリッツ,2,7,16,10,2,62.5,0,0,0,-,1.43,1,0.14,22,0,3,4,9,21.1,0,0,0,-,10,1,3,14
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,7,16,10,2,62.5,0,0,0,-,1.43,1,0.14,22,0,3,4,9,21.1,0,0,0,-,10,1,3,14
Ｖ・チャレンジリーグⅠ男子 2015/16,富士通カワサキレッドスピリッツ,13,16,9,4,0,44.4,0,0,0,-,0.25,2,0.12,26,0,0,2,6,5.8,0,0,0,-,4,2,0,6
レギュラーラウンド,富士通カワサキレッドスピリッツ,13,16,9,4,0,44.4,0,0,0,-,0.25,2,0.12,26,0,0,2,6,5.8,0,0,0,-,4,2,0,6
Ｖ・チャレンジリーグ男子 2014/15,富士通カワサキレッドスピリッツ,5,6,6,4,0,66.7,0,0,0,-,0.67,0,-,14,0,0,3,4,7.1,0,0,0,-,4,0,0,4
レギュラーラウンド,富士通カワサキレッドスピリッツ,5,6,6,4,0,66.7,0,0,0,-,0.67,0,-,14,0,0,3,4,7.1,0,0,0,-,4,0,0,4
レギュラーシーズン通算,,74,99,95,47,4,49.5,0,0,0,-,0.47,22,0.22,203,0,5,20,71,8.7,4,2,1,62.5,47,22,5,74
通算,,76,106,111,57,6,51.4,0,0,0,-,0.54,23,0.22,225,0,8,24,80,9.8,4,2,1,62.5,57,23,8,88
