大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,20,64,386,201,23,52.1,42,26,4,61.9,3.14,8,0.12,247,5,3,44,42,3.0,432,177,131,56.1,201,8,8,217
レギュラーラウンド,富士通カワサキレッドスピリッツ,20,64,386,201,23,52.1,42,26,4,61.9,3.14,8,0.12,247,5,3,44,42,3.0,432,177,131,56.1,201,8,8,217
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,23,65,392,189,20,48.2,32,14,3,43.8,2.91,19,0.29,235,8,2,41,35,3.6,457,193,118,55.1,189,19,10,218
レギュラーラウンド,富士通カワサキレッドスピリッツ,23,65,392,189,20,48.2,32,14,3,43.8,2.91,19,0.29,235,8,2,41,35,3.6,457,193,118,55.1,189,19,10,218
Ｖ・チャレンジリーグⅠ男子 2017/18,富士通カワサキレッドスピリッツ,21,75,536,247,30,46.1,23,9,3,39.1,3.29,23,0.31,338,15,7,49,75,8.4,545,223,177,57.2,247,23,22,292
レギュラーラウンド,富士通カワサキレッドスピリッツ,21,75,536,247,30,46.1,23,9,3,39.1,3.29,23,0.31,338,15,7,49,75,8.4,545,223,177,57.2,247,23,22,292
Ｖ・チャレンジリーグⅠ男子 2016/17,富士通カワサキレッドスピリッツ,20,63,383,164,33,42.8,3,1,0,33.3,2.6,12,0.19,249,3,5,43,86,11.4,496,271,0,54.6,164,12,8,184
レギュラーラウンド,富士通カワサキレッドスピリッツ,20,63,383,164,33,42.8,3,1,0,33.3,2.6,12,0.19,249,3,5,43,86,11.4,496,271,0,54.6,164,12,8,184
チャレンジマッチ男子2016/17,富士通カワサキレッドスピリッツ,2,7,57,21,3,36.8,0,0,0,-,3.0,2,0.29,18,0,0,0,8,11.1,84,37,0,44.0,21,2,0,23
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,7,57,21,3,36.8,0,0,0,-,3.0,2,0.29,18,0,0,0,8,11.1,84,37,0,44.0,21,2,0,23
Ｖ・チャレンジリーグⅠ男子 2015/16,富士通カワサキレッドスピリッツ,12,28,58,27,1,46.6,10,5,0,50.0,0.96,1,0.04,56,3,0,10,18,13.4,60,31,0,51.7,27,1,3,31
レギュラーラウンド,富士通カワサキレッドスピリッツ,12,28,58,27,1,46.6,10,5,0,50.0,0.96,1,0.04,56,3,0,10,18,13.4,60,31,0,51.7,27,1,3,31
チャレンジマッチ男子2015/16,富士通カワサキレッドスピリッツ,2,7,16,5,3,31.2,3,1,1,33.3,0.71,1,0.14,12,0,0,2,5,10.4,24,13,0,54.2,5,1,0,6
チャレンジマッチ,富士通カワサキレッドスピリッツ,2,7,16,5,3,31.2,3,1,1,33.3,0.71,1,0.14,12,0,0,2,5,10.4,24,13,0,54.2,5,1,0,6
レギュラーシーズン通算,,96,295,1755,828,107,47.2,110,55,10,50.0,2.81,63,0.21,1125,34,17,187,256,6.1,1990,895,426,55.7,828,63,51,942
通算,,100,309,1828,854,113,46.7,113,56,11,49.6,2.76,66,0.21,1155,34,17,189,269,6.1,2098,945,426,55.2,854,66,51,971
