大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,富士通カワサキレッドスピリッツ,20,68,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,211,130,45,72.3,0,0,0,0
レギュラーラウンド,富士通カワサキレッドスピリッツ,20,68,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,211,130,45,72.3,0,0,0,0
V.LEAGUE DIVISION2 MEN 2018-19,富士通カワサキレッドスピリッツ,18,36,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,64,27,20,57.8,0,0,0,0
レギュラーラウンド,富士通カワサキレッドスピリッツ,18,36,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,64,27,20,57.8,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2017/18,富士通カワサキレッドスピリッツ,9,14,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,12,3,5,45.8,0,0,0,0
レギュラーラウンド,富士通カワサキレッドスピリッツ,9,14,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,12,3,5,45.8,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2016/17,東京ヴェルディ,16,58,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,310,226,0,72.9,0,0,0,0
レギュラーラウンド,東京ヴェルディ,16,58,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,310,226,0,72.9,0,0,0,0
チャレンジリーグ入替戦男子2016/17,,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,44,35,0,79.5,0,0,0,0
チャレンジマッチ,,2,9,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,44,35,0,79.5,0,0,0,0
レギュラーシーズン通算,,63,176,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,597,386,70,70.5,0,0,0,0
通算,,65,185,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,641,421,70,71.1,0,0,0,0
