試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2013-12-07,2013-12,12,JAぎふリオレーナ,18,,中村愛理,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,1,,土田望未,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,17,0,0,6,8.8,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,2,,東谷幸子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,4,,近藤志歩,3,■,■,■,,,15,7,0,0.4666666666666667,0.4666666666666667,2.33,2,0,0,0.0,1,0.33,8,0,0,4,12.5,16,13,0,81.2
2013-12-07,2013-12,12,埼玉上尾メディックス,5,,竹田江里,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,7,,山岸あかね,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,9,0,0,5,13.9,6,3,0,50.0
2013-12-07,2013-12,12,埼玉上尾メディックス,8,L,関舞,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,4,0,80.0
2013-12-07,2013-12,12,埼玉上尾メディックス,9,,三浦茉実,3,■,■,■,,,10,8,0,0.8,0.8,2.67,0,0,0,-,1,0.33,10,0,1,2,5.0,1,0,0,0.0
2013-12-07,2013-12,12,埼玉上尾メディックス,11,,青柳京古,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,12,,メットカフナンシー,3,■,■,■,,,34,19,1,0.5588235294117647,0.5294117647058824,6.33,15,6,0,40.0,3,1.00,13,1,0,7,19.6,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,13,,大内志織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,16,,皆本明日香,3,■,■,■,,,22,12,0,0.5454545454545454,0.5454545454545454,4.00,3,2,0,66.7,2,0.67,11,0,0,1,2.3,13,8,0,61.5
2013-12-07,2013-12,12,埼玉上尾メディックス,17,,小笹奈津子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,埼玉上尾メディックス,20,,丸山裕子,3,■,■,■,,,11,5,0,0.4545454545454545,0.4545454545454545,1.67,0,0,0,-,1,0.33,5,0,0,4,20.0,1,1,0,100.0
2013-12-07,2013-12,12,埼玉上尾メディックス,22,L,七種友紀子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,1,,田村真希,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,2,,竹本由美,1,,,□,,,3,1,0,0.3333333333333333,0.3333333333333333,1.00,1,0,0,0.0,1,1.00,3,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,3,,座安好香,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,1,0,1,52.5,1,1,0,100.0
2013-12-07,2013-12,12,柏エンゼルクロス,5,,渡邊美菜,3,■,■,■,,,11,3,0,0.2727272727272727,0.2727272727272727,1.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,6,,伊藤綾子,3,■,■,■,,,9,2,0,0.2222222222222222,0.2222222222222222,0.67,0,0,0,-,2,0.67,9,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,7,,江森圭美,3,■,■,■,,,10,1,1,0.1,0.0,0.33,0,0,0,-,0,-,8,0,0,3,9.4,33,26,0,78.8
2013-12-07,2013-12,12,柏エンゼルクロス,8,,河野舞,3,■,■,■,,,37,7,2,0.1891891891891892,0.13513513513513514,2.33,3,0,1,0.0,1,0.33,5,0,1,0,0.0,3,2,0,66.7
2013-12-07,2013-12,12,柏エンゼルクロス,10,L,定別當彩,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,0,46.7
2013-12-07,2013-12,12,柏エンゼルクロス,11,,丸山祐希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,12,,佐藤舞,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,柏エンゼルクロス,16,,鈴木悠佳子,3,■,■,■,,,20,4,1,0.2,0.15,1.33,0,0,0,-,4,1.33,5,0,0,1,5.0,12,6,0,50.0
2013-12-07,2013-12,12,デンソーエアリービーズ,1,,インドレソロカイテ,3,■,■,■,,,22,11,0,0.5,0.5,3.67,4,1,0,25.0,2,0.67,14,4,4,3,29.6,2,1,0,50.0
2013-12-07,2013-12,12,デンソーエアリービーズ,3,,大竹里歩,2,,□,□,,,3,2,0,0.6666666666666666,0.6666666666666666,1.00,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,6,,鈴木裕子,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,7,,鍋谷友理枝,3,■,■,■,,,18,10,0,0.5555555555555556,0.5555555555555556,3.33,4,4,0,100.0,2,0.67,15,2,0,4,18.7,8,8,0,100.0
2013-12-07,2013-12,12,デンソーエアリービーズ,8,,井上香織,3,■,■,■,,,6,3,0,0.5,0.5,1.00,0,0,0,-,3,1.00,1,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,10,,山田美花,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0
2013-12-07,2013-12,12,デンソーエアリービーズ,11,,井上奈々朱,1,,,□,,,4,4,0,1.0,1.0,4.00,0,0,0,-,2,2.00,1,0,0,1,25.0,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,12,,泉岡未来,2,,□,□,,,5,3,0,0.6,0.6,1.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,16,,石井里沙,3,■,■,■,,,12,4,1,0.3333333333333333,0.25,1.33,0,0,0,-,0,-,9,0,1,1,2.8,12,9,0,75.0
2013-12-07,2013-12,12,デンソーエアリービーズ,18,,栄絵里香,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,9,0,1,3,8.3,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,19,,木島綾菜,3,■,■,■,,,9,7,0,0.7777777777777778,0.7777777777777778,2.33,0,0,0,-,2,0.67,11,0,1,1,2.3,0,0,0,-
2013-12-07,2013-12,12,デンソーエアリービーズ,20,L,真柴咲紀,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,10,0,83.3
2013-12-07,2013-12,12,デンソーエアリービーズ,22,L,江口友里香,2,,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2013-12-07,2013-12,12,デンソーエアリービーズ,24,,石坂円,1,,,□,,,10,2,1,0.2,0.1,2.00,2,1,1,50.0,0,-,2,0,0,0,0.0,1,1,0,100.0
2013-12-07,2013-12,12,PFUブルーキャッツ,1,,餅田千佳,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,2,,ドリスジェニファー,3,■,■,■,,,12,2,0,0.16666666666666666,0.16666666666666666,0.67,0,0,0,-,8,2.67,6,0,0,1,4.2,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,3,,栗田琴恵,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,4,L,岩永麻里江,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,5,0,41.7
2013-12-07,2013-12,12,PFUブルーキャッツ,6,,佐々木夏希,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,7,,彌永衣利,3,■,■,■,,,22,7,1,0.3181818181818182,0.2727272727272727,2.33,0,0,0,-,1,0.33,15,1,0,7,17.0,43,28,0,65.1
2013-12-07,2013-12,12,PFUブルーキャッツ,8,,足立史織,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,9,,松浦寛子,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,2,0.67,6,0,1,5,20.8,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,10,,坂下麻衣子,3,■,■,■,,,34,12,2,0.35294117647058826,0.29411764705882354,4.00,12,3,2,25.0,3,1.00,13,1,1,5,15.8,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,11,,佐藤奈美,3,■,■,■,,,11,7,0,0.6363636363636364,0.6363636363636364,2.33,0,0,0,-,3,1.00,8,0,0,2,6.2,1,1,0,100.0
2013-12-07,2013-12,12,PFUブルーキャッツ,12,,砂田遥,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,15,,川上真央,3,■,■,■,,,31,10,0,0.3225806451612903,0.3225806451612903,3.33,8,1,0,12.5,2,0.67,18,2,1,5,15.8,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,17,L,高橋千晶,1,,,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,PFUブルーキャッツ,18,,渡邊沙織,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,1,,大熊亜希,1,■,,,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,4,,福田みつ子,2,□,□,,,,4,3,1,0.75,0.5,1.50,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,5,,川口美久,3,■,■,■,,,52,11,5,0.21153846153846154,0.1153846153846154,3.67,9,4,1,44.4,2,0.67,21,4,1,5,22.1,15,6,0,40.0
2013-12-07,2013-12,12,フォレストリーヴズ熊本,6,,山口いよな,2,,■,■,,,17,8,0,0.4705882352941176,0.4705882352941176,4.00,0,0,0,-,0,-,5,0,1,0,0.0,5,2,0,40.0
2013-12-07,2013-12,12,フォレストリーヴズ熊本,7,,橋田紗綾,3,■,■,■,,,26,7,5,0.2692307692307692,0.07692307692307693,2.33,0,0,0,-,2,0.67,11,0,2,2,4.5,46,29,0,63.0
2013-12-07,2013-12,12,フォレストリーヴズ熊本,8,L,佐藤みなみ,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,0,60.0
2013-12-07,2013-12,12,フォレストリーヴズ熊本,9,,酢田眞実,3,■,■,■,,,11,4,0,0.3636363636363637,0.3636363636363637,1.33,1,0,0,0.0,1,0.33,11,1,0,6,20.9,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,10,,矢城あさみ,3,■,■,■,,,22,5,0,0.2272727272727273,0.2272727272727273,1.67,0,0,0,-,2,0.67,4,0,0,1,6.2,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,11,,永溝友美子,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,13,,和多桃子,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,14,,武次稜佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,15,L,前田舞,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,16,,伊藤彩夏,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2013-12-07,2013-12,12,フォレストリーヴズ熊本,17,,福島里奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,1,,インドレソロカイテ,3,■,■,■,,,25,8,2,0.32,0.24,2.67,3,0,0,0.0,0,-,8,1,2,1,13.1,3,3,0,100.0
2013-12-08,2013-12,12,デンソーエアリービーズ,3,,大竹里歩,2,□,□,,,,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,6,,鈴木裕子,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,7,,鍋谷友理枝,3,■,■,■,,,37,18,4,0.4864864864864865,0.3783783783783784,6.00,10,4,2,40.0,3,1.00,21,2,1,4,13.3,23,19,0,82.6
2013-12-08,2013-12,12,デンソーエアリービーズ,8,,井上香織,3,■,■,■,,,16,10,0,0.625,0.625,3.33,0,0,0,-,1,0.33,7,1,0,1,15.0,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,10,,山田美花,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,8,1,0,2,16.2,1,1,0,100.0
2013-12-08,2013-12,12,デンソーエアリービーズ,11,,井上奈々朱,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,12,,泉岡未来,1,,,□,,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,16,,石井里沙,3,■,■,■,,,17,9,1,0.5294117647058824,0.4705882352941176,3.00,0,0,0,-,1,0.33,6,0,0,2,8.3,14,11,0,78.6
2013-12-08,2013-12,12,デンソーエアリービーズ,18,,栄絵里香,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,19,,木島綾菜,3,■,■,■,,,16,7,0,0.4375,0.4375,2.33,0,0,0,-,1,0.33,11,1,0,4,16.4,1,0,0,0.0
2013-12-08,2013-12,12,デンソーエアリービーズ,20,L,真柴咲紀,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,0,88.9
2013-12-08,2013-12,12,デンソーエアリービーズ,22,L,江口友里香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,デンソーエアリービーズ,24,,石坂円,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,1,,伊藤智美,3,■,■,■,,,35,12,1,0.3428571428571429,0.3142857142857143,4.00,3,0,1,0.0,0,-,10,0,0,1,2.5,17,10,0,58.8
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,2,,徐潔,3,■,■,■,,,11,3,0,0.2727272727272727,0.2727272727272727,1.00,0,0,0,-,2,0.67,8,0,0,2,6.2,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,4,,古屋美紀,3,■,■,■,,,6,1,0,0.16666666666666666,0.16666666666666666,0.33,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,5,,色摩知巳,3,■,■,■,,,42,14,3,0.3333333333333333,0.2619047619047619,4.67,6,0,1,0.0,0,-,7,0,0,1,3.6,24,16,0,66.7
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,6,L,松田直子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,20,0,80.0
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,8,,松浦未波,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,11,0,0,3,6.8,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,9,,位田愛,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,10,,菅野菜緒美,2,□,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,11,,村上菜央,3,■,■,■,,,13,4,0,0.3076923076923077,0.3076923076923077,1.33,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,12,,太田あかり,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,13,,吉川ひかる,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2013-12-08,2013-12,12,KUROBEアクアフェアリーズ,14,,大盛梢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,1,,餅田千佳,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,3,0,0,0.0
2013-12-08,2013-12,12,PFUブルーキャッツ,2,,ドリスジェニファー,3,■,■,■,,,9,6,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,2,0.67,11,1,0,6,20.9,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,3,,栗田琴恵,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,4,L,岩永麻里江,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7
2013-12-08,2013-12,12,PFUブルーキャッツ,6,,佐々木夏希,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,7,,彌永衣利,3,■,■,■,,,26,9,1,0.3461538461538461,0.3076923076923077,3.00,0,0,0,-,2,0.67,9,1,2,3,17.2,31,23,0,74.2
2013-12-08,2013-12,12,PFUブルーキャッツ,8,,足立史織,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,9,,松浦寛子,3,■,■,■,,,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,2,0.67,8,0,1,2,6.2,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,10,,坂下麻衣子,3,■,■,■,,,25,9,1,0.36,0.32,3.00,4,1,0,25.0,2,0.67,4,0,0,2,12.5,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,11,,佐藤奈美,3,■,■,■,,,11,8,1,0.7272727272727273,0.6363636363636364,2.67,0,0,0,-,2,0.67,12,0,0,3,6.2,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,12,,砂田遥,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,15,,川上真央,3,■,■,■,,,29,10,1,0.3448275862068966,0.3103448275862069,3.33,9,1,0,11.1,1,0.33,24,2,0,7,14.0,1,0,0,0.0
2013-12-08,2013-12,12,PFUブルーキャッツ,17,L,高橋千晶,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2013-12-08,2013-12,12,PFUブルーキャッツ,18,,渡邊沙織,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
