名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
中村愛理,2014-02,JAぎふリオレーナ,18,12,8,0,0,0,,,0,0,0,0,11,0,0,5,18,8,0,,0.0,0.0,11.4,44.4
中村愛理,2014-03,JAぎふリオレーナ,18,15,10,0,0,0,,,0,0,0,0,14,0,0,4,15,6,0,,0.0,0.0,7.1,40.0
中村早紀子,2013-12,JAぎふリオレーナ,10,36,11,107,30,2,28.0,26.2,21,5,0,1,27,2,0,9,105,64,0,23.8,2.73,0.09,15.7,61.0
中村早紀子,2014-01,JAぎふリオレーナ,10,3,12,141,50,11,35.5,27.7,19,5,4,6,43,2,1,15,114,71,0,26.3,4.17,0.5,12.8,62.3
中村早紀子,2014-02,JAぎふリオレーナ,10,12,8,18,3,2,16.7,5.6,0,0,0,0,3,0,0,1,44,24,0,,0.38,0.0,8.3,54.5
中村早紀子,2014-03,JAぎふリオレーナ,10,15,20,22,4,3,18.2,4.5,1,0,1,0,4,0,0,2,128,84,0,0.0,0.2,0.0,12.5,65.6
中野清香,2013-12,仙台ベルフィーユ,8,36,11,97,35,8,36.1,27.8,15,2,0,4,55,3,5,10,64,41,0,13.3,3.18,0.36,7.7,64.1
中野清香,2014-01,仙台ベルフィーユ,8,5,19,219,62,9,28.3,24.2,48,7,4,7,75,1,7,25,136,71,0,14.6,3.26,0.37,7.3,52.2
中野清香,2014-02,仙台ベルフィーユ,8,10,17,156,50,9,32.1,26.3,15,3,1,7,50,1,2,12,137,79,0,20.0,2.94,0.41,7.0,57.7
中野清香,2014-03,仙台ベルフィーユ,8,15,19,206,68,9,33.0,28.6,14,4,1,14,55,0,5,16,143,79,0,28.6,3.58,0.74,5.0,55.2
丸山祐希,2013-12,柏エンゼルクロス,11,48,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
丸山祐希,2014-01,柏エンゼルクロス,11,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸山祐希,2014-02,柏エンゼルクロス,11,10,10,1,0,0,0.0,0.0,0,0,0,0,18,0,1,6,0,0,0,,0.0,0.0,6.9,
丸山祐希,2014-03,柏エンゼルクロス,11,15,8,1,1,0,100.0,100.0,0,0,0,0,19,1,1,7,0,0,0,,0.12,0.0,13.2,
丸山裕子,2013-12,埼玉上尾メディックス,20,48,14,54,25,3,46.3,40.7,0,0,0,14,33,1,3,14,3,1,0,,1.79,1.0,11.4,33.3
丸山裕子,2014-01,埼玉上尾メディックス,20,3,9,30,18,2,60.0,53.3,0,0,0,5,25,3,4,5,1,1,0,,2.0,0.56,13.0,100.0
丸山裕子,2014-02,埼玉上尾メディックス,20,14,24,104,45,6,43.3,37.5,0,0,0,20,62,1,11,21,3,0,0,,1.88,0.83,5.6,0.0
丸山裕子,2014-03,埼玉上尾メディックス,20,12,15,53,19,1,35.8,34.0,0,0,0,10,38,0,4,14,1,1,0,,1.27,0.67,6.6,100.0
井上奈々朱,2013-12,デンソーエアリービーズ,11,24,1,4,4,0,100.0,100.0,0,0,0,2,1,0,0,1,0,0,0,,4.0,2.0,25.0,
井上奈々朱,2014-01,デンソーエアリービーズ,11,5,5,10,8,0,80.0,80.0,0,0,0,1,12,2,1,4,1,0,0,,1.6,0.2,22.9,0.0
井上奈々朱,2014-02,デンソーエアリービーズ,11,10,4,9,4,0,44.4,44.4,0,0,0,2,7,0,1,2,0,0,0,,1.0,0.5,3.6,
井上奈々朱,2014-03,デンソーエアリービーズ,11,18,2,2,1,0,50.0,50.0,0,0,0,2,7,0,0,4,1,0,0,,0.5,1.0,14.3,0.0
井上香織,2013-12,デンソーエアリービーズ,8,24,6,22,13,0,59.1,59.1,0,0,0,4,8,1,0,1,0,0,0,,2.17,0.67,15.6,
井上香織,2014-01,デンソーエアリービーズ,8,5,15,62,30,1,48.4,46.8,0,0,0,13,26,0,2,2,0,0,0,,2.0,0.87,0.0,
井上香織,2014-02,デンソーエアリービーズ,8,10,17,71,33,5,46.5,39.4,0,0,0,9,26,1,1,7,1,1,0,,1.94,0.53,9.6,100.0
井上香織,2014-03,デンソーエアリービーズ,8,18,18,61,32,4,52.5,45.9,0,0,0,13,25,2,3,1,1,0,0,,1.78,0.72,6.0,0.0
伊東千寿留,2014-01,埼玉上尾メディックス,14,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊東千寿留,2014-02,埼玉上尾メディックス,14,14,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊東千寿留,2014-03,埼玉上尾メディックス,14,12,3,5,2,0,40.0,40.0,0,0,0,2,6,0,1,2,0,0,0,,0.67,0.67,4.2,
伊藤彩夏,2013-12,フォレストリーヴズ熊本,16,24,6,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
伊藤智美,2013-12,KUROBEアクアフェアリーズ,1,24,6,73,24,1,32.9,31.5,8,2,1,0,23,0,1,5,33,19,0,25.0,4.0,0.0,4.3,57.6
伊藤智美,2014-01,KUROBEアクアフェアリーズ,1,5,18,132,40,6,30.3,25.8,13,2,1,6,73,3,3,27,152,67,0,15.4,2.22,0.33,12.3,44.1
伊藤智美,2014-02,KUROBEアクアフェアリーズ,1,12,11,76,17,5,22.4,15.8,8,1,1,0,51,0,5,14,49,23,0,12.5,1.55,0.0,4.4,46.9
伊藤智美,2014-03,KUROBEアクアフェアリーズ,1,15,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
伊藤綾子,2013-12,柏エンゼルクロス,6,48,16,61,20,2,32.8,29.5,0,0,0,5,59,4,0,19,1,0,0,,1.25,0.31,14.8,0.0
伊藤綾子,2014-01,柏エンゼルクロス,6,2,9,46,19,5,41.3,30.4,1,0,0,8,41,1,3,10,0,0,0,0.0,2.11,0.89,6.7,
伊藤綾子,2014-02,柏エンゼルクロス,6,10,17,55,20,2,36.4,32.7,0,0,0,5,45,2,2,10,1,1,0,,1.18,0.29,8.9,100.0
伊藤綾子,2014-03,柏エンゼルクロス,6,15,17,70,22,2,31.4,28.6,0,0,0,2,49,1,5,17,1,0,0,,1.29,0.12,8.2,0.0
位田愛,2013-12,KUROBEアクアフェアリーズ,9,24,0,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,,,8.3,
位田愛,2014-01,KUROBEアクアフェアリーズ,9,5,0,1,1,0,100.0,100.0,0,0,0,0,6,0,0,1,0,0,0,,inf,,4.2,
位田愛,2014-02,KUROBEアクアフェアリーズ,9,12,0,2,1,0,50.0,50.0,0,0,0,0,4,0,0,1,0,0,0,,inf,,6.2,
位田愛,2014-03,KUROBEアクアフェアリーズ,9,15,0,0,0,0,,,0,0,0,0,17,0,0,9,0,0,0,,,,13.2,
佐々木夏希,2013-12,PFUブルーキャッツ,6,48,8,0,0,0,,,0,0,0,0,15,1,0,6,0,0,0,,0.0,0.0,16.7,
佐々木夏希,2014-01,PFUブルーキャッツ,6,2,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
佐々木夏希,2014-02,PFUブルーキャッツ,6,10,2,0,0,0,,,0,0,0,0,3,0,0,3,0,0,0,,0.0,0.0,25.0,
佐々木夏希,2014-03,PFUブルーキャッツ,6,6,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
佐々木香織,2013-12,仙台ベルフィーユ,15,36,11,2,1,0,50.0,50.0,0,0,0,5,49,2,2,20,0,0,0,,0.09,0.45,13.3,
佐々木香織,2014-01,仙台ベルフィーユ,15,5,19,7,1,0,14.3,14.3,0,0,0,1,62,2,3,19,0,0,0,,0.05,0.05,9.7,
佐々木香織,2014-02,仙台ベルフィーユ,15,10,17,8,3,1,37.5,25.0,1,0,1,1,73,3,4,26,1,0,0,0.0,0.18,0.06,11.6,0.0
佐々木香織,2014-03,仙台ベルフィーユ,15,15,19,4,1,0,25.0,25.0,0,0,0,2,74,3,4,30,0,0,0,,0.05,0.11,12.8,
佐藤みなみ,2013-12,フォレストリーヴズ熊本,8,48,14,0,0,0,,,0,0,0,0,0,0,0,0,37,22,0,,0.0,0.0,,59.5
佐藤みなみ,2014-01,フォレストリーヴズ熊本,8,5,19,0,0,0,,,0,0,0,0,0,0,0,0,47,33,0,,0.0,0.0,,70.2
佐藤みなみ,2014-02,フォレストリーヴズ熊本,8,6,9,0,0,0,,,0,0,0,0,0,0,0,0,27,15,0,,0.0,0.0,,55.6
佐藤みなみ,2014-03,フォレストリーヴズ熊本,8,18,18,0,0,0,,,0,0,0,0,0,0,0,0,77,40,0,,0.0,0.0,,51.9
佐藤奈美,2013-12,PFUブルーキャッツ,11,48,12,47,21,2,44.7,40.4,0,0,0,7,34,0,0,10,1,1,0,,1.75,0.58,7.4,100.0
佐藤奈美,2014-01,PFUブルーキャッツ,11,4,11,27,9,4,33.3,18.5,0,0,0,5,29,0,1,5,0,0,0,,0.82,0.45,3.4,
佐藤奈美,2014-02,PFUブルーキャッツ,11,12,20,46,21,4,45.7,37.0,0,0,0,6,41,1,3,20,1,0,0,,1.05,0.3,12.8,0.0
佐藤奈美,2014-03,PFUブルーキャッツ,11,12,12,27,9,4,33.3,18.5,0,0,0,8,25,0,1,8,2,1,0,,0.75,0.67,7.0,50.0
佐藤舞,2013-12,柏エンゼルクロス,12,36,5,0,0,0,,,0,0,0,0,6,0,0,3,0,0,0,,0.0,0.0,12.5,
佐藤舞,2014-01,柏エンゼルクロス,12,4,9,19,6,2,31.6,21.1,0,0,0,4,18,1,0,5,0,0,0,,0.67,0.44,12.5,
佐藤舞,2014-02,柏エンゼルクロス,12,10,11,16,3,1,18.8,12.5,0,0,0,1,8,1,0,2,0,0,0,,0.27,0.09,18.8,
佐藤舞,2014-03,柏エンゼルクロス,12,15,7,11,1,1,9.1,0.0,0,0,0,4,5,1,0,0,1,1,0,,0.14,0.57,20.0,100.0
佐野優子,2014-03,デンソーエアリービーズ,5,18,18,0,0,0,,,0,0,0,0,0,0,0,0,71,47,0,,0.0,0.0,,66.2
前田舞,2013-12,フォレストリーヴズ熊本,15,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古屋美紀,2013-12,KUROBEアクアフェアリーズ,4,24,4,6,1,0,16.7,16.7,0,0,0,1,6,0,0,0,0,0,0,,0.25,0.25,0.0,
古屋美紀,2014-01,KUROBEアクアフェアリーズ,4,5,15,47,14,3,29.8,23.4,1,0,1,8,37,3,3,17,3,2,0,0.0,0.93,0.53,17.6,66.7
古屋美紀,2014-02,KUROBEアクアフェアリーズ,4,12,18,68,19,8,27.9,16.2,0,0,0,11,58,8,5,24,4,3,0,,1.06,0.61,22.0,75.0
古屋美紀,2014-03,KUROBEアクアフェアリーズ,4,15,19,66,24,8,36.4,24.2,1,0,0,22,71,5,7,30,2,1,0,0.0,1.26,1.16,15.1,50.0
吉安遥,2013-12,大野石油広島オイラーズ,8,36,13,127,54,13,42.5,32.3,0,0,0,1,56,3,2,18,134,85,0,,4.15,0.08,12.5,63.4
吉安遥,2014-01,大野石油広島オイラーズ,8,6,20,180,72,16,40.0,31.1,2,1,1,7,81,3,5,34,156,107,0,50.0,3.6,0.35,12.7,68.6
吉安遥,2014-02,大野石油広島オイラーズ,8,8,17,169,57,11,33.7,27.2,0,0,0,4,54,1,0,23,160,99,0,,3.35,0.24,12.5,61.9
吉安遥,2014-03,大野石油広島オイラーズ,8,15,18,160,49,16,30.6,20.6,1,0,1,7,67,2,0,28,176,131,0,0.0,2.72,0.39,13.4,74.4
吉川ひかる,2013-12,KUROBEアクアフェアリーズ,13,24,3,1,0,1,0.0,-100.0,1,0,1,0,4,0,1,2,0,0,0,0.0,0.0,0.0,6.2,
吉川ひかる,2014-01,KUROBEアクアフェアリーズ,13,5,14,1,1,0,100.0,100.0,0,0,0,0,23,3,0,9,0,0,0,,0.07,0.0,22.8,
吉川ひかる,2014-02,KUROBEアクアフェアリーズ,13,12,13,6,0,1,0.0,-16.7,1,0,1,0,16,0,2,4,1,1,0,0.0,0.0,0.0,3.1,100.0
吉川ひかる,2014-03,KUROBEアクアフェアリーズ,13,15,13,11,2,0,18.2,18.2,0,0,0,1,8,1,0,2,3,2,0,,0.15,0.08,18.8,66.7
和多桃子,2013-12,フォレストリーヴズ熊本,13,48,14,1,0,0,0.0,0.0,0,0,0,0,46,3,3,15,0,0,0,,0.0,0.0,13.0,
和多桃子,2014-01,フォレストリーヴズ熊本,13,5,19,7,4,0,57.1,57.1,0,0,0,0,46,1,2,13,0,0,0,,0.21,0.0,8.2,
和多桃子,2014-02,フォレストリーヴズ熊本,13,6,9,6,1,0,16.7,16.7,0,0,0,0,20,0,2,8,1,1,0,,0.11,0.0,7.5,100.0
和多桃子,2014-03,フォレストリーヴズ熊本,13,18,21,8,1,0,12.5,12.5,0,0,0,0,55,3,2,17,2,0,0,,0.05,0.0,12.3,0.0
土田望未,2013-12,埼玉上尾メディックス,1,48,14,4,4,0,100.0,100.0,0,0,0,1,63,7,2,25,1,0,0,,0.29,0.07,20.2,0.0
土田望未,2014-01,埼玉上尾メディックス,1,3,9,2,2,0,100.0,100.0,0,0,0,1,57,5,7,21,0,0,0,,0.22,0.11,14.9,
土田望未,2014-02,埼玉上尾メディックス,1,14,24,7,3,1,42.9,28.6,0,0,0,2,97,8,10,35,0,0,0,,0.12,0.08,14.7,
土田望未,2014-03,埼玉上尾メディックス,1,12,15,8,3,0,37.5,37.5,0,0,0,3,63,3,2,25,0,0,0,,0.2,0.2,13.9,
坂下麻衣子,2013-12,PFUブルーキャッツ,10,36,9,91,36,4,39.6,35.2,20,4,2,7,21,1,1,10,1,1,0,20.0,4.0,0.78,15.5,100.0
坂下麻衣子,2014-01,PFUブルーキャッツ,10,3,11,99,36,6,36.4,30.3,17,7,0,6,29,2,2,7,0,0,0,41.2,3.27,0.55,11.2,
坂下麻衣子,2014-02,PFUブルーキャッツ,10,12,23,219,82,9,37.4,33.3,49,17,5,13,75,3,6,38,3,1,0,34.7,3.57,0.57,14.7,33.3
坂下麻衣子,2014-03,PFUブルーキャッツ,10,12,12,88,43,3,48.9,45.5,21,5,3,14,49,4,3,19,0,0,0,23.8,3.58,1.17,16.3,
坂本育美,2013-12,JAぎふリオレーナ,6,36,10,7,2,0,28.6,28.6,0,0,0,2,41,0,4,13,0,0,0,,0.2,0.2,5.5,
坂本育美,2014-01,JAぎふリオレーナ,6,4,15,5,3,0,60.0,60.0,0,0,0,1,52,0,5,18,0,0,0,,0.2,0.07,6.2,
坂本育美,2014-02,JAぎふリオレーナ,6,2,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
堀江彩,2014-03,デンソーエアリービーズ,9,3,2,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
塚本尚子,2013-12,JAぎふリオレーナ,13,36,11,0,0,0,,,0,0,0,0,0,0,0,0,44,28,0,,0.0,0.0,,63.6
塚本尚子,2014-01,JAぎふリオレーナ,13,4,15,0,0,0,,,0,0,0,0,0,0,0,0,51,33,0,,0.0,0.0,,64.7
塚本尚子,2014-02,JAぎふリオレーナ,13,12,17,0,0,0,,,0,0,0,0,0,0,0,0,68,45,0,,0.0,0.0,,66.2
塚本尚子,2014-03,JAぎふリオレーナ,13,15,7,0,0,0,,,0,0,0,0,0,0,0,0,31,27,0,,0.0,0.0,,87.1
大内世莉香,2013-12,仙台ベルフィーユ,13,36,11,0,0,0,,,0,0,0,0,0,0,0,0,57,40,0,,0.0,0.0,,70.2
大内世莉香,2014-01,仙台ベルフィーユ,13,5,19,0,0,0,,,0,0,0,0,0,0,0,0,123,81,0,,0.0,0.0,,65.9
大内世莉香,2014-02,仙台ベルフィーユ,13,10,17,0,0,0,,,0,0,0,0,4,0,1,1,88,62,0,,0.0,0.0,0.0,70.5
大内世莉香,2014-03,仙台ベルフィーユ,13,15,19,0,0,0,,,0,0,0,0,0,0,0,0,109,68,0,,0.0,0.0,,62.4
大内志織,2013-12,埼玉上尾メディックス,13,48,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大内志織,2014-01,埼玉上尾メディックス,13,3,3,0,0,0,,,0,0,0,0,1,1,0,0,0,0,0,,0.0,0.0,100.0,
大内志織,2014-02,埼玉上尾メディックス,13,12,10,0,0,0,,,0,0,0,0,13,0,1,5,0,0,0,,0.0,0.0,7.7,
大内志織,2014-03,埼玉上尾メディックス,13,12,11,0,0,0,,,0,0,0,0,14,0,1,3,0,0,0,,0.0,0.0,3.6,
大室璃紗,2014-02,埼玉上尾メディックス,23,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大宮里美,2014-01,デンソーエアリービーズ,17,2,5,1,1,0,100.0,100.0,1,1,0,0,10,0,1,4,0,0,0,100.0,0.2,0.0,7.5,
大宮里美,2014-03,デンソーエアリービーズ,17,3,3,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
大楠鼓雪,2013-12,大野石油広島オイラーズ,5,36,13,88,31,10,35.2,23.9,0,0,0,5,30,0,0,12,5,3,0,,2.38,0.38,10.0,60.0
大楠鼓雪,2014-01,大野石油広島オイラーズ,5,6,20,121,55,9,45.5,38.0,0,0,0,16,56,7,5,21,5,2,0,,2.75,0.8,19.6,40.0
大楠鼓雪,2014-02,大野石油広島オイラーズ,5,8,9,38,7,2,18.4,13.2,0,0,0,5,28,2,2,14,4,1,0,,0.78,0.56,17.9,25.0
大楠鼓雪,2014-03,大野石油広島オイラーズ,5,15,18,80,30,3,37.5,33.8,0,0,0,14,47,2,3,20,7,3,0,,1.67,0.78,13.3,42.9
大熊亜希,2013-12,フォレストリーヴズ熊本,1,48,7,29,11,1,37.9,34.5,0,0,0,8,13,0,0,4,1,1,0,,1.57,1.14,7.7,100.0
大熊亜希,2014-01,フォレストリーヴズ熊本,1,5,19,116,47,8,40.5,33.6,0,0,0,3,40,5,3,15,3,2,0,,2.47,0.16,20.0,66.7
大熊亜希,2014-02,フォレストリーヴズ熊本,1,6,9,59,21,2,35.6,32.2,0,0,0,5,24,1,2,8,0,0,0,,2.33,0.56,10.4,
大熊亜希,2014-03,フォレストリーヴズ熊本,1,18,18,101,37,9,36.6,27.7,0,0,0,16,52,2,6,14,0,0,0,,2.06,0.89,7.7,
大盛梢,2013-12,KUROBEアクアフェアリーズ,14,24,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
大盛梢,2014-01,KUROBEアクアフェアリーズ,14,4,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
大盛梢,2014-02,KUROBEアクアフェアリーズ,14,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大盛梢,2014-03,KUROBEアクアフェアリーズ,14,15,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大竹里歩,2013-12,デンソーエアリービーズ,3,24,4,4,3,0,75.0,75.0,0,0,0,0,9,0,0,2,0,0,0,,0.75,0.0,5.6,
大竹里歩,2014-01,デンソーエアリービーズ,3,3,9,33,19,2,57.6,51.5,0,0,0,6,38,7,4,7,1,1,0,,2.11,0.67,20.4,100.0
大竹里歩,2014-02,デンソーエアリービーズ,3,10,16,70,36,4,51.4,45.7,0,0,0,11,42,1,6,16,2,2,0,,2.25,0.69,8.3,100.0
大竹里歩,2014-03,デンソーエアリービーズ,3,18,18,64,25,5,39.1,31.2,1,1,0,17,65,1,3,29,2,2,0,100.0,1.39,0.94,11.5,100.0
大西悠加,2013-12,JAぎふリオレーナ,11,36,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大西悠加,2014-01,JAぎふリオレーナ,11,4,4,39,15,3,38.5,30.8,2,0,0,0,15,1,3,4,16,8,0,0.0,3.75,0.0,8.3,50.0
大西悠加,2014-02,JAぎふリオレーナ,11,12,22,209,69,9,33.0,28.7,5,0,1,2,64,0,6,20,163,76,0,0.0,3.14,0.09,5.5,46.6
大西悠加,2014-03,JAぎふリオレーナ,11,15,20,216,66,17,30.6,22.7,0,0,0,2,50,1,1,20,90,54,0,,3.3,0.1,11.5,60.0
太田あかり,2013-12,KUROBEアクアフェアリーズ,12,24,3,33,8,4,24.2,12.1,1,0,1,0,8,0,0,2,3,0,0,0.0,2.67,0.0,6.2,0.0
太田あかり,2014-01,KUROBEアクアフェアリーズ,12,5,3,6,2,0,33.3,33.3,0,0,0,0,3,0,0,1,2,0,0,,0.67,0.0,8.3,0.0
太田あかり,2014-02,KUROBEアクアフェアリーズ,12,12,4,5,2,1,40.0,20.0,0,0,0,0,1,0,0,0,0,0,0,,0.5,0.0,0.0,
太田あかり,2014-03,KUROBEアクアフェアリーズ,12,15,6,6,2,1,33.3,16.7,0,0,0,0,6,0,0,2,0,0,0,,0.33,0.0,8.3,
定別當彩,2013-12,柏エンゼルクロス,10,48,16,0,0,0,,,0,0,0,0,0,0,0,0,53,35,0,,0.0,0.0,,66.0
定別當彩,2014-01,柏エンゼルクロス,10,4,17,0,0,0,,,0,0,0,0,0,0,0,0,55,41,0,,0.0,0.0,,74.5
定別當彩,2014-02,柏エンゼルクロス,10,10,17,0,0,0,,,0,0,0,0,0,0,0,0,76,42,0,,0.0,0.0,,55.3
定別當彩,2014-03,柏エンゼルクロス,10,15,17,0,0,0,,,0,0,0,0,0,0,0,0,73,38,0,,0.0,0.0,,52.1
小寺まどか,2013-12,GSS東京サンビームズ,7,36,8,0,0,0,,,0,0,0,0,4,0,2,1,13,9,0,,0.0,0.0,-6.2,69.2
小寺まどか,2014-01,GSS東京サンビームズ,7,5,12,0,0,0,,,0,0,0,0,17,2,4,7,17,11,0,,0.0,0.0,16.2,64.7
小寺まどか,2014-02,GSS東京サンビームズ,7,14,17,0,0,0,,,0,0,0,0,25,0,4,4,24,13,0,,0.0,0.0,0.0,54.2
小寺まどか,2014-03,GSS東京サンビームズ,7,9,6,0,0,0,,,0,0,0,0,0,0,0,0,14,7,0,,0.0,0.0,,50.0
小川晴菜,2013-12,GSS東京サンビームズ,2,36,7,29,6,3,20.7,10.3,4,1,1,0,17,2,5,3,56,29,0,25.0,0.86,0.0,8.8,51.8
小川晴菜,2014-01,GSS東京サンビームズ,2,5,5,1,1,0,100.0,100.0,0,0,0,0,5,0,3,0,0,0,0,,0.2,0.0,-15.0,
小川晴菜,2014-02,GSS東京サンビームズ,2,14,18,62,25,8,40.3,27.4,12,4,3,0,41,2,11,16,25,16,0,33.3,1.39,0.0,7.9,64.0
小川晴菜,2014-03,GSS東京サンビームズ,2,9,7,14,3,4,21.4,-7.1,2,0,1,0,7,0,2,4,0,0,0,0.0,0.43,0.0,7.1,
小笹奈津子,2013-12,埼玉上尾メディックス,17,48,6,17,6,2,35.3,23.5,3,1,1,1,4,0,0,2,16,9,0,33.3,1.0,0.17,12.5,56.2
