試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-02-29,2020-02,2,パナソニックパンサーズ,ジェイテクトSTINGS,20,,新貴裕,4,,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-02-29,2020-02,2,パナソニックパンサーズ,ジェイテクトSTINGS,21,,兒玉康成,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-29,2020-02,2,パナソニックパンサーズ,ジェイテクトSTINGS,22,,小宮雄一郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,1,,藤中優斗,5,■,■,■,■,■,13,6,2,46.2,30.8,1.20,0,0,0,-,0,-,14,0,2,2,0.0,28,10,9,51.8,6
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,2,,金丸晃大,5,■,■,■,■,■,3,1,0,33.3,33.3,0.20,0,0,0,-,1,0.20,15,0,0,4,6.7,0,0,0,-,2
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,3,,伏見大和,5,□,□,□,□,□,2,1,0,50.0,50.0,0.20,0,0,0,-,1,0.20,2,1,0,1,62.5,0,0,0,-,3
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,5,,饒書涵,5,■,■,■,■,■,17,8,1,47.1,41.2,1.60,0,0,0,-,3,0.60,14,0,2,4,3.6,2,2,0,100.0,11
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,6,,カジースキマテイ,5,■,■,■,■,■,40,21,1,52.5,50.0,4.20,0,0,0,-,2,0.40,18,1,4,5,6.9,55,19,18,50.9,24
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,10,,小林光輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,11,,袴谷亮介,3,□,,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,1,0,0,16.7,0,0,0,-,1
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,12,L,興梠亮,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,14,,西田有志,5,■,■,■,■,■,56,31,6,55.4,44.6,6.20,25,17,2,68.0,1,0.20,22,4,4,9,23.9,0,0,0,-,36
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,15,,中根聡太,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,16,0,0,1,1.6,0,0,0,-,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,16,,久保山尚,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,3,65.0,0
2020-02-29,2020-02,2,ジェイテクトSTINGS,パナソニックパンサーズ,19,,浅野博亮,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
