試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,1,,植木真理恵,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,2,,池上亜紀,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,3,,橋本由紀子,3,■,■,■,nan,nan,18,5,2,27.8,16.7,1.67,0,0,0,-,1,0.33,9,1,2,2,14.4,7,7,0,100.0,7
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,4,,先野久美子,3,■,■,■,nan,nan,23,10,0,43.5,43.5,3.33,0,0,0,-,1,0.33,7,0,1,2,7.1,1,1,0,100.0,11
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,5,,関井陽子,3,■,■,■,nan,nan,23,8,1,34.8,30.4,2.67,2,1,1,50.0,5,1.67,11,0,0,2,4.5,31,26,0,83.9,13
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,8,,大村加奈子,3,■,■,■,nan,nan,24,6,1,25.0,20.8,2.00,2,1,0,50.0,1,0.33,5,0,2,2,10.0,2,1,0,50.0,7
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,9,L,高橋幸子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,0,63.6,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,10,,鶴田桂子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0,0,-,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,11,,満永ひとみ,3,■,■,■,nan,nan,20,6,1,30.0,25.0,2.00,0,0,0,-,3,1.00,9,0,2,2,5.6,19,12,0,63.2,9
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,14,,酒井千恵,3,□,□,□,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,2,12.5,1,1,0,100.0,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,15,,野田昌代,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,18,,林田咲子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-12-10,久光製薬スプリングス,東洋紡オーキス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,113,35,5,31.0,26.5,11.67,4,2,1,50.0,11,3.67,54,1,7,14,8.0,72,55,0,76.4,47
