試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-15,ジェイテクトSTINGS,1,,藤中優斗,5,■,■,■,■,■,13,4,0,0.3076923076923077,0.3076923076923077,0.80,0,0,0,-,1,0.20,20,0,1,1,0.0,27,7,11,46.3
2020-02-15,ジェイテクトSTINGS,3,,伏見大和,4,□,nan,□,■,■,5,3,1,0.6,0.4,0.75,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-02-15,ジェイテクトSTINGS,4,,福山汰一,4,■,■,■,nan,□,8,3,0,0.375,0.375,0.75,0,0,0,-,3,0.75,11,1,3,2,6.8,1,1,0,100.0
2020-02-15,ジェイテクトSTINGS,5,,饒書涵,5,■,■,■,■,■,18,13,0,0.7222222222222222,0.7222222222222222,2.60,0,0,0,-,4,0.80,16,0,2,5,4.7,1,1,0,100.0
2020-02-15,ジェイテクトSTINGS,6,,カジースキマテイ,5,■,■,■,■,■,35,14,1,0.4,0.37142857142857144,2.80,6,4,0,66.7,4,0.80,19,2,2,8,18.4,27,13,4,55.6
2020-02-15,ジェイテクトSTINGS,10,,小林光輝,4,nan,□,□,■,■,0,0,0,,,-,0,0,0,-,0,-,5,0,2,0,-10.0,0,0,0,-
2020-02-15,ジェイテクトSTINGS,11,,袴谷亮介,5,□,□,□,■,■,24,12,0,0.5,0.5,2.40,12,5,0,41.7,1,0.20,10,0,3,5,5.0,0,0,0,-
2020-02-15,ジェイテクトSTINGS,12,L,興梠亮,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,23,8,75.0
2020-02-15,ジェイテクトSTINGS,14,,西田有志,5,■,■,■,□,□,21,6,1,0.2857142857142857,0.23809523809523808,1.20,7,2,1,28.6,1,0.20,12,1,1,11,29.2,0,0,0,-
2020-02-15,ジェイテクトSTINGS,15,,中根聡太,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0,0,-
2020-02-15,ジェイテクトSTINGS,16,,久保山尚,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,ジェイテクトSTINGS,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,124,55,3,0.4435483870967742,0.41935483870967744,11.00,25,11,1,44.0,14,2.80,101,4,15,32,8.2,92,45,23,61.4
