試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-22,1,,芥川愛加,3,■,■,■,nan,nan,6,2,1,0.3333333333333333,0.16666666666666666,0.67,0,0,0,-,2,0.67,11,0,0,5,11.4,1,0,1,50.0
2019-12-22,2,,林琴奈,3,■,■,■,nan,nan,28,12,2,0.42857142857142855,0.35714285714285715,4.00,5,2,0,40.0,0,-,11,0,1,3,4.5,22,7,8,50.0
2019-12-22,3,,小川杏奈,3,■,■,■,nan,nan,10,4,1,0.4,0.3,1.33,0,0,0,-,1,0.33,12,0,2,8,12.5,0,0,0,-
2019-12-22,4,,橘井友香,2,□,nan,□,nan,nan,6,3,0,0.5,0.5,1.50,0,0,0,-,1,0.50,1,0,0,0,0.0,0,0,0,-
2019-12-22,5,,柴田真果,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2019-12-22,6,,田中瑞稀,3,■,■,■,nan,nan,30,13,2,0.43333333333333335,0.36666666666666664,4.33,4,1,0,25.0,2,0.67,14,2,0,3,19.6,8,4,3,68.8
2019-12-22,7,,田中美咲,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,1,3,6.2,0,0,0,-
2019-12-22,8,,カムンタラーケオカラヤー,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-22,10,,ドルーズアンドレア,3,■,■,■,nan,nan,17,8,0,0.47058823529411764,0.47058823529411764,2.67,4,2,0,50.0,6,2.00,6,1,0,5,37.5,0,0,0,-
2019-12-22,11,,目黒優佳,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,2,1,1,75.0
2019-12-22,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-22,14,,ヒックマンジャスティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-22,15,L,小幡真子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,3,3,56.2
2019-12-22,19,,籾井あき,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-12-22,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,97,42,6,0.4329896907216495,0.3711340206185567,14.00,13,5,0,38.5,12,4.00,74,3,4,31,13.2,41,15,16,56.1
