試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-10,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,15,,齊藤望,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2019-12-07,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-08,15,,齊藤望,1,,,□,,,13,2,1,0.15384615384615385,0.07692307692307693,2.00,2,0,0,0.0,1,1.00,1,0,0,0,0.0,1,0,1,50.0
2019-12-14,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,15,,齊藤望,3,,,□,□,■,14,3,0,0.21428571428571427,0.21428571428571427,1.00,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-
2019-12-22,15,,齊藤望,1,,□,,,,5,1,0,0.2,0.2,1.00,0,0,0,-,1,1.00,3,0,0,2,16.7,1,1,0,100.0
2020-01-11,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-12,15,,齊藤望,1,,,□,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,15,,齊藤望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,15,,齊藤望,3,,□,■,■,,45,21,1,0.4666666666666667,0.4444444444444444,7.00,9,3,1,33.3,0,-,9,0,0,3,8.3,0,0,0,-
2020-01-25,15,,齊藤望,4,,□,■,■,■,65,22,5,0.3384615384615385,0.26153846153846155,5.50,10,3,3,30.0,1,0.25,15,1,0,7,18.3,0,0,0,-
2020-01-26,15,,齊藤望,1,,,,□,,6,1,2,0.16666666666666666,-0.16666666666666666,1.00,1,0,1,0.0,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-01,15,,齊藤望,4,■,■,■,■,,62,17,2,0.27419354838709675,0.2419354838709677,4.25,10,2,2,20.0,1,0.25,14,0,2,6,7.1,0,0,0,-
2020-02-02,15,,齊藤望,1,■,,,,,5,1,2,0.2,-0.2,1.00,1,0,1,0.0,0,-,2,0,0,1,12.5,0,0,0,-
2020-02-09,15,,齊藤望,1,■,,,,,19,5,0,0.2631578947368421,0.2631578947368421,5.00,3,1,0,33.3,0,-,3,0,1,1,0.0,0,0,0,-
