試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,17,,唐川愛璃,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,17,0,0,5,7.4,0,0,0,-
2019-11-10,17,,唐川愛璃,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,23,1,2,9,12.0,0,0,0,-
2019-11-16,17,,唐川愛璃,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,16,1,2,4,9.4,0,0,0,-
2019-11-17,17,,唐川愛璃,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,17,0,2,5,4.4,0,0,0,-
2019-11-23,17,,唐川愛璃,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,8,1,0,1,15.6,1,0,0,0.0
2019-11-24,17,,唐川愛璃,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,13,0,2,3,1.9,0,0,0,-
2019-12-01,17,,唐川愛璃,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,16,1,2,4,9.4,1,0,0,0.0
2019-12-07,17,,唐川愛璃,5,■,■,■,■,■,2,2,0,1.0,1.0,0.40,0,0,0,-,0,-,16,2,2,0,9.4,0,0,0,-
2019-12-08,17,,唐川愛璃,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,8,0,2,3,3.1,1,0,0,0.0
2019-12-14,17,,唐川愛璃,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,19,1,1,4,9.2,0,0,0,-
2019-12-21,17,,唐川愛璃,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.20,14,0,2,1,-1.8,0,0,0,-
2019-12-22,17,,唐川愛璃,5,■,■,■,■,■,3,1,0,0.3333333333333333,0.3333333333333333,0.20,0,0,0,-,1,0.20,17,2,1,6,19.1,1,0,0,0.0
2020-01-11,17,,唐川愛璃,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,15,0,1,3,3.3,0,0,0,-
2020-01-12,17,,唐川愛璃,2,■,■,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2020-01-18,17,,唐川愛璃,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,2,1,-2.5,0,0,0,-
2020-01-19,17,,唐川愛璃,4,■,■,■,■,,1,1,0,1.0,1.0,0.25,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-
2020-01-25,17,,唐川愛璃,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,0,-,24,0,1,9,8.3,0,0,0,-
2020-01-26,17,,唐川愛璃,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,12,0,0,3,6.2,0,0,0,-
2020-02-01,17,,唐川愛璃,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.20,20,1,2,8,12.5,0,0,0,-
2020-02-02,17,,唐川愛璃,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,10,0,0,5,12.5,0,0,0,-
2020-02-09,17,,唐川愛璃,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,13,1,1,1,7.7,0,0,0,-
